season,team,date,competition,home_away,opponent,metodo_nome,pagina
1920,Rennes,2019-10-03,Europa League,A,Lazio,canonical_team,2019–20 UEFA Europa League group stage
1920,St Etienne,2019-10-03,Europa League,H,VfL Wolfsburg,proposta,2019–20 UEFA Europa League group stage
1920,Rennes,2019-10-24,Europa League,H,CFR Cluj,canonical_team,2019–20 UEFA Europa League group stage
1920,St Etienne,2019-10-24,Europa League,H,Oleksandriya,proposta,2019–20 UEFA Europa League group stage
1920,Rennes,2019-11-07,Europa League,A,CFR Cluj,canonical_team,2019–20 UEFA Europa League group stage
1920,St Etienne,2019-11-07,Europa League,A,Oleksandriya,proposta,2019–20 UEFA Europa League group stage
1920,Rennes,2019-11-28,Europa League,A,Celtic,canonical_team,2019–20 UEFA Europa League group stage
1920,St Etienne,2019-11-28,Europa League,H,Gent,proposta,2019–20 UEFA Europa League group stage
1920,Rennes,2019-12-12,Europa League,H,Lazio,canonical_team,2019–20 UEFA Europa League group stage
1920,St Etienne,2019-12-12,Europa League,A,VfL Wolfsburg,proposta,2019–20 UEFA Europa League group stage
2526,Nice,2025-09-24,Europa League,H,Roma,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2025-09-25,Europa League,H,Brann,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2025-09-25,Europa League,A,Utrecht,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2025-10-02,Europa League,A,Roma,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2025-10-02,Europa League,H,Red Bull Salzburg,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2025-10-02,Europa League,A,Fenerbahçe,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2025-10-23,Europa League,H,PAOK,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2025-10-23,Europa League,H,Basel,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2025-10-23,Europa League,A,Celta Vigo,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2025-11-06,Europa League,A,Red Star Belgrade,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2025-11-06,Europa League,A,Real Betis,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2025-11-06,Europa League,H,SC Freiburg,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2025-11-27,Europa League,H,Dinamo Zagreb,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2025-11-27,Europa League,A,Maccabi Tel Aviv,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2025-11-27,Europa League,A,Porto,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2025-12-11,Europa League,A,Young Boys,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2025-12-11,Europa League,H,Go Ahead Eagles,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2025-12-11,Europa League,H,Braga,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2026-01-22,Europa League,A,Celta Vigo,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2026-01-22,Europa League,A,Young Boys,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2026-01-22,Europa League,H,Go Ahead Eagles,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2026-01-29,Europa League,H,SC Freiburg,canonical_team,2025–26 UEFA Europa League league phase
2526,Lyon,2026-01-29,Europa League,H,PAOK,canonical_team,2025–26 UEFA Europa League league phase
2526,Nice,2026-01-29,Europa League,A,Ludogorets Razgrad,canonical_team,2025–26 UEFA Europa League league phase
2526,Lille,2026-02-19,Europa League,H,Red Star Belgrade,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Lille,2026-02-26,Europa League,A,Red Star Belgrade,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Lille,2026-03-12,Europa League,H,Aston Villa,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Lyon,2026-03-12,Europa League,A,Celta Vigo,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Lille,2026-03-19,Europa League,A,Aston Villa,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Lyon,2026-03-19,Europa League,H,Celta Vigo,canonical_team,2025–26 UEFA Europa League knockout phase
