Giornata,Data,Squadra,Campo,Avversario,Risultato squadra,Esito,Periodo,Goal previsti (xG),Possesso palla %,Tiri totali,Tiri in porta,Grandi occasioni,Calci d'angolo,Passaggi riusciti,Passaggi totali,Passaggi %,Cartellini gialli,Cartellini rossi,xG sui Tiri in porta (xGOT),Tiri fuori,Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Fuorigioco,Punizioni,Passaggi lunghi riusciti,Passaggi lunghi totali,Passaggi lunghi %,Passaggi offensivi riusciti,Passaggi offensivi totali,Passaggi offensivi %,Cross riusciti,Cross totali,Cross %,Assist previsti (xA),Rimesse Laterali,Falli,Tackles riusciti,Tackles totali,Tackles %,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati,Gol di testa
30,21.03.2026,Torino,Trasferta,Milan,2-3,P,1° tempo,0.97,42,12,5,2,4,162,191,85,0,,1.4,5,2,8,4,1,13,0,2,3,6,22,27,33,40,83,5,14,36,0.26,9,5,5,9,56,20,9,8,0,0,1,0.1,-0.9,
30,21.03.2026,Milan,Casa,Torino,3-2,V,2° tempo,1.3,69,10,4,1,3,263,290,91,2,,2.07,2,4,6,4,0,9,0,0,5,10,18,56,86,97,89,2,13,15,1.24,10,6,0,2,0,12,11,5,0,0,1,1.24,0.24,
30,21.03.2026,Torino,Trasferta,Milan,2-3,P,2° tempo,1.27,31,7,2,1,2,103,124,83,1,,1.24,4,1,5,2,0,12,0,0,6,5,12,42,43,55,78,5,15,33,0.35,9,5,3,5,60,14,16,6,0,0,2,2.07,0.07,
30,21.03.2026,Parma,Casa,Cremonese,0-2,P,Totale,0.36,52,8,1,0,3,318,398,80,3,,0.33,4,3,3,5,0,16,0,0,15,17,46,37,62,111,56,6,20,30,0.43,32,20,2,7,29,51,15,4,0,0,2,1.05,-0.95,
30,21.03.2026,Cremonese,Trasferta,Parma,2-0,V,Totale,0.8,48,7,4,1,1,319,387,82,3,,1.05,2,1,4,3,0,5,0,3,20,29,72,40,31,50,62,2,9,22,0.22,13,15,13,20,65,57,36,4,0,0,1,0.33,0.33,
30,21.03.2026,Parma,Casa,Cremonese,0-2,P,1° tempo,0.08,36,2,0,0,1,109,147,74,,,0,2,0,1,1,0,3,0,0,7,6,22,27,14,35,40,1,3,33,0.09,15,7,0,3,0,19,9,2,0,0,2,0.18,0.18,
30,21.03.2026,Cremonese,Trasferta,Parma,2-0,V,1° tempo,0.11,64,2,2,0,1,230,264,87,,,0.18,0,0,2,0,0,2,0,2,7,17,40,43,20,29,69,1,6,17,0.1,9,7,6,8,75,23,7,4,0,0,0,0,0,
30,21.03.2026,Parma,Casa,Cremonese,0-2,P,2° tempo,0.28,68,6,1,0,2,209,251,83,3,,0.33,2,3,2,4,0,13,0,0,8,11,24,46,48,76,63,5,17,29,0.34,17,13,2,4,50,32,6,2,0,0,0,0.87,-1.13,
30,21.03.2026,Cremonese,Trasferta,Parma,2-0,V,2° tempo,0.69,32,5,2,1,0,89,123,72,3,,0.87,2,1,2,3,0,3,0,1,13,12,32,38,11,21,52,1,3,33,0.12,4,8,7,12,58,34,29,0,0,0,1,0.33,0.33,
30,22.03.2026,Roma,Casa,Lecce,1-0,V,Totale,0.84,67,14,2,1,10,472,577,82,2,,0.27,7,5,12,2,0,33,2,5,17,15,48,31,108,155,70,7,23,30,0.86,30,14,5,8,63,56,16,11,1,0,2,0.29,0.29,1
30,22.03.2026,Lecce,Trasferta,Roma,0-1,P,Totale,1.03,33,8,3,1,2,182,279,65,2,,0.29,3,2,5,3,0,13,0,0,14,18,64,28,25,58,43,2,14,14,0.67,17,17,13,28,46,67,39,15,0,0,1,0.27,-0.73,0
30,22.03.2026,Roma,Casa,Lecce,1-0,V,1° tempo,0.28,76,6,1,0,5,295,342,86,,,0.03,4,1,5,1,0,16,0,3,8,5,16,31,59,83,71,2,11,18,0.3,15,7,3,5,60,29,6,4,0,0,0,0,0,
30,22.03.2026,Lecce,Trasferta,Roma,0-1,P,1° tempo,0.05,24,2,0,0,0,65,108,60,,,0,1,1,1,1,0,5,0,0,7,13,36,36,7,21,33,0,5,0,0.11,8,8,8,19,42,36,22,7,0,0,1,0.03,0.03,
30,22.03.2026,Roma,Casa,Lecce,1-0,V,2° tempo,0.56,58,8,1,1,5,177,235,75,2,,0.24,3,4,7,1,0,17,2,2,9,10,32,31,49,72,68,5,12,42,0.56,15,7,2,3,67,27,10,7,1,0,2,0.29,0.29,1
30,22.03.2026,Lecce,Trasferta,Roma,0-1,P,2° tempo,0.98,42,6,3,1,2,117,171,68,2,,0.29,2,1,4,2,0,8,0,0,7,5,28,18,18,37,49,2,9,22,0.56,9,9,5,9,56,31,17,8,0,0,0,0.24,-0.76,0
31,05.04.2026,Cremonese,Casa,Bologna,1-2,P,Totale,1.42,37,9,3,2,2,266,339,78,2,1,1.93,4,2,6,3,0,11,0,0,15,22,48,46,34,63,54,3,14,21,0.12,22,15,9,13,69,44,15,5,1,1,5,0.74,-1.26,
31,05.04.2026,Bologna,Trasferta,Cremonese,2-1,V,Totale,1.14,63,14,7,2,4,527,588,90,3,1,0.74,5,2,10,4,1,23,0,3,15,34,60,57,88,116,76,2,9,22,0.66,8,15,5,9,56,43,19,7,0,0,2,1.93,0.93,
31,05.04.2026,Cremonese,Casa,Bologna,1-2,P,1° tempo,0.07,29,2,0,0,0,118,155,76,1,,0,1,1,0,2,0,0,0,0,5,11,21,52,6,16,38,0,2,0,0.02,9,5,4,5,80,15,8,2,1,1,3,0.64,-1.36,
31,05.04.2026,Bologna,Trasferta,Cremonese,2-1,V,1° tempo,0.89,71,9,5,2,2,351,377,93,0,,0.64,3,1,7,2,1,15,0,1,5,24,35,69,48,63,76,2,5,40,0.33,3,5,1,2,50,14,5,5,0,0,0,0,0,
31,05.04.2026,Cremonese,Casa,Bologna,1-2,P,2° tempo,1.35,48,7,3,2,2,148,184,80,1,1,1.93,3,1,6,1,0,11,0,0,10,11,27,41,28,47,60,3,12,25,0.1,13,10,5,8,63,29,7,3,0,0,2,0.1,0.1,
31,05.04.2026,Bologna,Trasferta,Cremonese,2-1,V,2° tempo,0.25,52,5,2,0,2,176,211,83,3,1,0.1,2,1,3,2,0,8,0,2,10,10,25,40,40,53,75,0,4,0,0.33,5,10,4,7,57,29,14,2,0,0,2,1.93,0.93,
31,05.04.2026,Inter,Casa,Roma,5-2,V,Totale,1.52,56,17,9,5,7,437,508,86,0,,2.54,4,4,13,4,0,31,0,1,10,20,50,40,90,115,78,5,20,25,1.26,17,11,13,22,59,51,17,11,1,0,1,2.12,0.12,1
31,05.04.2026,Roma,Trasferta,Inter,2-5,P,Totale,0.96,44,9,3,1,4,342,405,84,1,,2.12,5,1,6,3,0,23,0,1,11,20,43,47,85,118,72,7,16,44,1.1,16,10,7,13,54,44,24,9,2,1,4,2.54,-2.46,1
31,05.04.2026,Inter,Casa,Roma,5-2,V,1° tempo,0.48,50,10,5,1,4,203,235,86,,,0.78,1,4,6,4,0,12,0,1,5,7,22,32,36,47,77,2,9,22,0.72,6,6,8,13,62,28,11,7,0,0,1,1.52,0.52,0
31,05.04.2026,Roma,Trasferta,Inter,2-5,P,1° tempo,0.57,50,4,2,1,3,198,236,84,,,1.52,2,0,2,2,0,12,0,0,6,6,18,33,54,77,70,5,9,56,0.94,10,5,2,3,67,19,7,1,1,0,3,0.78,-1.22,1
31,05.04.2026,Inter,Casa,Roma,5-2,V,2° tempo,1.04,62,7,4,4,3,234,273,86,0,,1.76,3,0,7,0,0,19,0,0,5,13,28,46,54,68,79,3,11,27,0.54,11,5,5,9,56,23,6,4,1,0,0,0.6,-0.4,1
31,05.04.2026,Roma,Trasferta,Inter,2-5,P,2° tempo,0.39,38,5,1,0,1,144,169,85,1,,0.6,3,1,4,1,0,11,0,1,5,14,25,56,31,41,76,2,7,29,0.16,6,5,5,10,50,25,17,8,1,1,1,1.76,-1.24,0
31,06.04.2026,Juventus,Casa,Genoa,2-0,V,Totale,2.23,62,16,5,3,5,521,579,90,4,,1.09,8,3,10,6,1,34,0,0,8,40,66,61,118,150,79,5,16,31,2.88,21,10,10,13,77,35,19,7,1,0,3,0.87,0.87,1
31,06.04.2026,Genoa,Trasferta,Juventus,0-2,P,Totale,1.42,38,12,3,2,5,295,354,83,1,,0.87,2,7,7,5,0,18,0,0,10,18,40,45,46,75,61,3,15,20,0.36,13,8,15,22,68,42,20,9,0,0,3,1.09,-0.91,0
31,06.04.2026,Juventus,Casa,Genoa,2-0,V,1° tempo,1.32,74,10,4,2,2,345,374,92,2,,0.99,4,2,7,3,0,18,0,0,4,28,40,70,78,96,81,2,8,25,1.67,11,5,4,5,80,16,7,2,0,0,0,0,0,1
31,06.04.2026,Genoa,Trasferta,Juventus,0-2,P,1° tempo,0.1,26,2,0,0,2,100,127,79,0,,0,1,1,1,1,0,4,0,0,5,8,23,35,11,22,50,0,5,0,0.03,5,4,8,12,67,19,15,4,0,0,2,0.99,-1.01,0
31,06.04.2026,Juventus,Casa,Genoa,2-0,V,2° tempo,0.91,48,6,1,1,3,176,205,86,2,,0.1,4,1,3,3,1,16,0,0,4,12,26,46,40,54,74,3,8,38,1.21,10,5,6,8,75,19,12,5,1,0,3,0.87,0.87,
31,06.04.2026,Genoa,Trasferta,Juventus,0-2,P,2° tempo,1.32,52,10,3,2,3,195,227,86,1,,0.87,1,6,6,4,0,14,0,0,5,10,17,59,35,53,66,3,10,30,0.33,8,4,7,10,70,23,5,5,0,0,1,0.1,0.1,
31,04.04.2026,Lazio,Casa,Parma,1-1,N,Totale,0.4,61,7,3,0,7,534,576,93,1,,1.09,3,1,5,2,0,22,0,0,8,25,33,76,200,228,88,4,31,13,0.48,27,12,2,9,22,24,8,8,0,0,3,0.96,-0.04,
31,04.04.2026,Parma,Trasferta,Lazio,1-1,N,Totale,0.32,39,7,4,0,2,324,381,85,2,,0.96,1,2,4,3,0,10,0,1,12,20,41,49,35,58,60,3,6,50,0.18,21,8,7,11,64,40,30,2,0,0,2,1.09,0.09,
31,04.04.2026,Lazio,Casa,Parma,1-1,N,1° tempo,0.07,56,2,0,0,2,297,316,94,0,,0,1,1,2,0,0,8,0,0,5,13,18,72,101,114,89,1,11,9,0.2,7,8,1,7,14,15,5,4,0,0,2,0.93,-0.07,
31,04.04.2026,Parma,Trasferta,Lazio,1-1,N,1° tempo,0.22,44,4,3,0,1,223,248,90,2,,0.93,0,1,4,0,0,8,0,0,8,9,16,56,19,27,70,2,5,40,0.13,7,5,3,6,50,21,11,0,0,0,0,0,0,
31,04.04.2026,Lazio,Casa,Parma,1-1,N,2° tempo,0.33,67,5,3,0,5,237,260,91,1,,1.09,2,0,3,2,0,14,0,0,3,12,15,80,99,114,87,3,20,15,0.28,20,4,1,2,50,9,3,4,0,0,1,0.03,0.03,
31,04.04.2026,Parma,Trasferta,Lazio,1-1,N,2° tempo,0.1,33,3,1,0,1,101,133,76,0,,0.03,1,1,0,3,0,2,0,1,4,11,25,44,16,31,52,1,1,100,0.05,14,3,4,5,80,19,19,2,0,0,2,1.09,0.09,
31,06.04.2026,Lecce,Casa,Atalanta,0-3,P,Totale,0.44,42,11,0,0,2,263,324,81,0,,0,6,5,5,6,0,19,0,2,18,26,48,54,79,110,72,3,20,15,0.49,22,10,9,13,69,56,26,9,0,0,3,2.85,-0.15,
31,06.04.2026,Atalanta,Trasferta,Lecce,3-0,V,Totale,2.78,58,16,6,5,5,374,456,82,2,,2.85,6,4,13,3,0,38,0,5,10,21,49,43,82,120,68,4,10,40,1.6,32,18,8,16,50,47,17,7,0,0,0,0,0,
31,06.04.2026,Lecce,Casa,Atalanta,0-3,P,1° tempo,0.18,38,4,0,0,0,114,151,75,,,0,2,2,2,2,0,8,0,0,7,12,24,50,31,52,60,2,7,29,0.16,15,7,7,10,70,29,6,5,0,0,2,1.25,0.25,
31,06.04.2026,Atalanta,Trasferta,Lecce,3-0,V,1° tempo,1.31,62,6,3,3,2,213,253,84,,,1.25,2,1,5,1,0,13,0,2,7,11,25,44,34,51,67,2,4,50,0.55,16,7,4,10,40,29,8,5,0,0,0,0,0,
31,06.04.2026,Lecce,Casa,Atalanta,0-3,P,2° tempo,0.26,47,7,0,0,2,149,173,86,0,,0,4,3,3,4,0,11,0,2,11,14,24,58,48,58,83,1,13,8,0.33,7,3,2,3,67,27,20,4,0,0,1,1.6,-0.4,
31,06.04.2026,Atalanta,Trasferta,Lecce,3-0,V,2° tempo,1.47,53,10,3,2,3,161,203,79,2,,1.6,4,3,8,2,0,25,0,3,3,10,24,42,48,69,70,2,6,33,1.05,16,11,4,6,67,18,9,2,0,0,0,0,0,
31,06.04.2026,Napoli,Casa,Milan,1-0,V,Totale,0.8,53,10,3,1,4,469,522,90,2,,1.96,6,1,7,3,0,16,1,5,6,17,34,50,92,120,77,2,13,15,0.69,18,7,2,7,29,28,12,8,2,0,1,0.01,0.01,
31,06.04.2026,Milan,Trasferta,Napoli,0-1,P,Totale,0.6,47,7,1,1,3,396,466,85,0,,0.01,6,0,5,2,0,20,0,2,7,22,41,54,89,117,76,7,17,41,1.4,19,6,8,11,73,35,19,9,0,0,2,1.96,0.96,
31,06.04.2026,Napoli,Casa,Milan,1-0,V,1° tempo,0.49,56,4,0,0,2,261,292,89,1,,0,3,1,3,1,0,5,1,2,2,9,17,53,44,58,76,1,6,17,0.44,11,4,2,4,50,12,2,4,2,0,1,0.01,0.01,
31,06.04.2026,Milan,Trasferta,Napoli,0-1,P,1° tempo,0.41,44,3,1,1,0,196,229,86,0,,0.01,2,0,2,1,0,6,0,2,4,8,17,47,31,45,69,2,3,67,0.53,7,2,1,2,50,14,6,6,0,0,0,0,0,
31,06.04.2026,Napoli,Casa,Milan,1-0,V,2° tempo,0.31,49,6,3,1,2,208,230,90,1,,1.96,3,0,4,2,0,11,0,3,4,8,17,47,48,62,77,1,7,14,0.25,7,3,0,3,0,16,10,4,0,0,0,0,0,
31,06.04.2026,Milan,Trasferta,Napoli,0-1,P,2° tempo,0.19,51,4,0,0,3,200,237,84,0,,0,4,0,3,1,0,14,0,0,3,14,24,58,58,72,81,5,14,36,0.87,12,4,7,9,78,21,13,3,0,0,2,1.96,0.96,
31,05.04.2026,Pisa,Casa,Torino,0-1,P,Totale,0.32,50,7,1,0,1,328,419,78,1,,0.04,5,1,5,2,0,22,0,0,12,25,52,48,81,127,64,4,24,17,0.58,29,12,13,19,68,65,22,11,0,0,1,1.26,0.26,
31,05.04.2026,Torino,Trasferta,Pisa,1-0,V,Totale,1.83,50,13,2,2,2,342,428,80,0,,1.26,8,3,7,6,0,16,0,1,12,30,74,41,77,115,67,4,14,29,0.62,24,12,4,15,27,53,53,6,0,0,1,0.04,0.04,
31,05.04.2026,Pisa,Casa,Torino,0-1,P,1° tempo,0.14,53,3,0,0,1,170,209,81,1,,0,3,0,3,0,0,12,0,0,6,12,24,50,40,59,68,2,10,20,0.24,18,8,8,12,67,36,10,5,0,0,1,0.27,0.27,
31,05.04.2026,Torino,Trasferta,Pisa,1-0,V,1° tempo,0.17,47,4,1,0,2,148,188,79,0,,0.27,2,1,1,3,0,7,0,0,8,13,33,39,32,53,60,1,6,17,0.21,11,6,3,9,33,28,23,3,0,0,0,0,0,
31,05.04.2026,Pisa,Casa,Torino,0-1,P,2° tempo,0.18,47,4,1,0,0,158,210,75,,,0.04,2,1,2,2,0,10,0,0,6,13,28,46,41,68,60,2,14,14,0.34,11,4,5,7,71,29,12,6,0,0,0,0.99,-0.01,
31,05.04.2026,Torino,Trasferta,Pisa,1-0,V,2° tempo,1.66,53,9,1,2,0,194,240,81,,,0.99,6,2,6,3,0,9,0,1,4,17,41,41,45,62,73,3,8,38,0.41,13,6,1,6,17,25,30,3,0,0,1,0.04,0.04,
31,04.04.2026,Sassuolo,Casa,Cagliari,2-1,V,Totale,0.51,50,9,2,0,2,365,434,84,1,,0.82,5,2,5,4,0,15,0,2,11,13,37,35,85,114,75,1,8,13,0.34,14,14,6,15,40,36,16,5,1,0,2,1.07,0.07,
31,04.04.2026,Cagliari,Trasferta,Sassuolo,1-2,P,Totale,1.63,50,11,3,3,2,364,440,83,0,,1.07,5,3,8,3,0,28,2,1,14,16,37,43,63,101,62,3,13,23,0.91,12,11,11,19,58,49,11,4,1,0,0,0.82,-1.18,
31,04.04.2026,Sassuolo,Casa,Cagliari,2-1,V,1° tempo,0.12,52,2,0,0,1,195,230,85,,,0,1,1,2,0,0,7,0,1,5,6,13,46,47,58,81,1,7,14,0.16,10,6,4,7,57,16,11,2,0,0,2,1.07,0.07,
31,04.04.2026,Cagliari,Trasferta,Sassuolo,1-2,P,1° tempo,1.31,48,7,3,1,1,175,213,82,,,1.07,1,3,6,1,0,20,1,1,6,4,17,24,32,49,65,1,7,14,0.62,5,5,5,9,56,19,4,4,0,0,0,0,0,
31,04.04.2026,Sassuolo,Casa,Cagliari,2-1,V,2° tempo,0.39,47,7,2,0,1,170,204,83,1,,0.82,4,1,3,4,0,8,0,1,6,7,24,29,38,56,68,0,1,0,0.18,4,8,2,8,25,20,5,3,1,0,0,0,0,
31,04.04.2026,Cagliari,Trasferta,Sassuolo,1-2,P,2° tempo,0.32,53,4,0,2,1,189,227,83,0,,0,4,0,2,2,0,8,1,0,8,12,20,60,31,52,60,2,6,33,0.29,7,6,6,10,60,30,7,0,1,0,0,0.82,-1.18,
31,06.04.2026,Udinese,Casa,Como,0-0,N,Totale,0.93,49,14,4,1,6,366,423,87,2,,0.43,1,9,11,3,0,23,1,3,12,14,38,37,63,87,72,3,13,23,0.41,22,10,11,15,73,44,15,6,0,0,4,0.37,0.37,
31,06.04.2026,Como,Trasferta,Udinese,0-0,N,Totale,0.67,51,12,4,1,2,380,446,85,3,,0.37,4,4,7,5,0,14,1,2,10,23,40,57,89,126,71,3,9,33,0.66,18,12,16,32,50,59,16,9,2,0,4,0.43,0.43,
31,06.04.2026,Udinese,Casa,Como,0-0,N,1° tempo,0.52,48,7,2,1,1,227,250,91,,,0.36,1,4,6,1,0,12,1,1,4,6,14,43,26,39,67,1,6,17,0.14,7,6,9,10,90,23,7,3,0,0,2,0.19,0.19,
31,06.04.2026,Como,Trasferta,Udinese,0-0,N,1° tempo,0.32,52,7,2,0,2,245,272,90,,,0.19,2,3,3,4,0,8,1,1,6,16,23,70,54,72,75,1,4,25,0.45,6,4,6,13,46,23,7,6,1,0,2,0.36,0.36,
31,06.04.2026,Udinese,Casa,Como,0-0,N,2° tempo,0.41,50,7,2,0,5,139,173,80,2,,0.07,0,5,5,2,0,11,0,2,8,8,24,33,37,48,77,2,7,29,0.27,15,4,2,5,40,21,8,3,0,0,2,0.18,0.18,
31,06.04.2026,Como,Trasferta,Udinese,0-0,N,2° tempo,0.35,50,5,2,1,0,135,174,78,3,,0.18,2,1,4,1,0,6,0,1,4,7,17,41,35,54,65,2,5,40,0.21,12,8,10,19,53,36,9,3,1,0,2,0.07,0.07,
31,04.04.2026,Verona,Casa,Fiorentina,0-1,P,Totale,0.98,49,21,8,0,9,325,397,82,3,1,1.01,10,3,9,12,0,24,0,1,7,19,46,41,85,118,72,6,28,21,0.87,13,15,12,16,75,48,16,10,0,0,0,0.71,-0.29,
31,04.04.2026,Fiorentina,Trasferta,Verona,1-0,V,Totale,0.36,51,5,1,0,1,351,431,81,1,1,0.71,2,2,2,3,1,8,0,0,15,20,52,38,42,81,52,0,3,0,0.17,15,7,5,14,36,44,28,3,1,0,8,1.01,1.01,
31,04.04.2026,Verona,Casa,Fiorentina,0-1,P,1° tempo,0.62,42,10,6,0,4,169,205,82,1,,0.91,4,0,5,5,0,11,0,1,3,7,15,47,38,53,72,2,10,20,0.38,6,6,7,9,78,24,9,5,0,0,0,0,0,
31,04.04.2026,Fiorentina,Trasferta,Verona,1-0,V,1° tempo,0.21,58,4,0,0,1,248,289,86,0,,0,2,2,1,3,1,5,0,0,6,12,24,50,29,49,59,0,2,0,0.07,6,3,2,9,22,22,8,1,1,0,6,0.91,0.91,
31,04.04.2026,Verona,Casa,Fiorentina,0-1,P,2° tempo,0.36,59,11,2,0,5,156,192,81,2,1,0.1,6,3,4,7,0,13,0,0,4,12,31,39,47,65,72,4,18,22,0.49,7,9,5,7,71,24,7,5,0,0,0,0.71,-0.29,
31,04.04.2026,Fiorentina,Trasferta,Verona,1-0,V,2° tempo,0.15,41,1,1,0,0,103,142,73,1,1,0.71,0,0,1,0,0,3,0,0,9,8,28,29,13,32,41,0,1,0,0.1,9,4,3,5,60,22,20,2,0,0,2,0.1,0.1,
32,11.04.2026,Atalanta,Casa,Juventus,0-1,P,Totale,1.69,56,22,3,3,13,441,513,86,1,,0.79,11,8,14,8,1,38,0,3,11,17,40,43,118,157,75,8,24,33,2.22,17,7,8,12,67,51,11,9,0,1,1,0.37,-0.63,
32,11.04.2026,Juventus,Trasferta,Atalanta,1-0,V,Totale,0.61,44,7,2,2,2,342,419,82,3,,0.37,3,2,5,2,0,16,1,1,7,20,58,34,55,80,69,0,6,0,1.29,17,11,11,22,50,50,36,7,1,0,3,0.79,0.79,
32,11.04.2026,Atalanta,Casa,Juventus,0-1,P,1° tempo,0.75,44,10,1,1,4,166,204,81,,,0.18,6,3,7,3,1,21,0,2,2,8,22,36,54,77,70,3,7,43,0.97,10,2,4,5,80,15,5,4,0,0,1,0.14,0.14,
32,11.04.2026,Juventus,Trasferta,Atalanta,1-0,V,1° tempo,0.28,56,3,1,1,2,219,258,85,,,0.14,1,1,2,1,0,6,1,0,2,10,31,32,26,37,70,0,3,0,0.59,8,2,4,9,44,20,18,3,1,0,1,0.18,0.18,
32,11.04.2026,Atalanta,Casa,Juventus,0-1,P,2° tempo,0.94,66,12,2,2,9,275,309,89,1,,0.61,5,5,7,5,0,17,0,1,9,9,18,50,64,80,80,5,17,29,1.25,7,5,4,7,57,36,6,5,0,1,0,0.23,-0.77,
32,11.04.2026,Juventus,Trasferta,Atalanta,1-0,V,2° tempo,0.33,34,4,1,1,0,123,161,76,3,,0.23,2,1,3,1,0,10,0,1,5,10,27,37,29,43,67,0,3,0,0.7,9,9,7,13,54,30,18,4,0,0,2,0.61,0.61,
32,12.04.2026,Bologna,Casa,Lecce,2-0,V,Totale,2.16,64,12,4,4,8,418,493,85,0,,1.4,5,3,9,3,1,23,1,4,19,35,68,51,90,124,73,3,22,14,0.9,27,15,9,12,75,55,27,10,0,0,1,0.13,0.13,1
32,12.04.2026,Lecce,Trasferta,Bologna,0-2,P,Totale,0.32,36,6,1,1,6,191,267,72,2,,0.13,3,2,2,4,0,11,2,0,15,28,60,47,23,49,47,2,17,12,0.42,18,19,7,11,64,37,33,9,0,1,2,1.4,-0.6,0
32,12.04.2026,Bologna,Casa,Lecce,2-0,V,1° tempo,1.49,70,7,2,3,3,281,318,88,0,,1.05,5,0,5,2,1,10,0,2,12,21,39,54,56,73,77,2,10,20,0.5,12,5,5,6,83,30,9,4,0,0,1,0.13,0.13,1
32,12.04.2026,Lecce,Trasferta,Bologna,0-2,P,1° tempo,0.23,30,3,1,1,2,100,130,77,2,,0.13,1,1,0,3,0,4,1,0,5,15,30,50,12,24,50,0,6,0,0.25,3,12,3,5,60,15,14,4,0,1,1,1.05,0.05,0
32,12.04.2026,Bologna,Casa,Lecce,2-0,V,2° tempo,0.67,56,5,2,1,5,137,175,78,,,0.35,0,3,4,1,0,13,1,2,7,14,29,48,34,51,67,1,12,8,0.4,15,10,4,6,67,25,18,6,0,0,0,0,0,
32,12.04.2026,Lecce,Trasferta,Bologna,0-2,P,2° tempo,0.09,44,3,0,0,4,91,137,66,,,0,2,1,2,1,0,7,1,0,10,13,30,43,11,25,44,2,11,18,0.17,15,7,4,6,67,22,19,5,0,0,1,0.35,-0.65,
32,11.04.2026,Cagliari,Casa,Cremonese,1-0,V,Totale,1.17,35,17,5,2,6,187,253,74,1,,0.87,7,5,10,7,0,17,0,1,17,22,52,42,48,80,60,7,16,44,0.68,25,9,8,16,50,50,13,9,0,0,2,0.28,0.28,1
32,11.04.2026,Cremonese,Trasferta,Cagliari,0-1,P,Totale,0.28,65,5,2,0,5,429,504,85,1,,0.28,2,1,4,1,0,19,0,1,9,28,54,52,43,78,55,4,17,24,0.41,20,17,7,11,64,35,22,5,0,0,4,0.87,-0.13,0
32,11.04.2026,Cagliari,Casa,Cremonese,1-0,V,1° tempo,0.25,39,4,2,0,3,120,154,78,0,,0.2,0,2,2,2,0,7,0,1,11,12,25,48,18,32,56,2,7,29,0.13,8,3,5,11,45,29,3,6,0,0,2,0.28,0.28,
32,11.04.2026,Cremonese,Trasferta,Cagliari,0-1,P,1° tempo,0.17,61,4,2,0,3,215,253,85,1,,0.28,1,1,3,1,0,14,0,1,3,14,26,54,25,42,60,3,10,30,0.33,10,11,1,4,25,17,5,3,0,0,2,0.2,0.2,
32,11.04.2026,Cagliari,Casa,Cremonese,1-0,V,2° tempo,0.92,30,13,3,2,3,67,99,68,1,,0.67,7,3,8,5,0,10,0,0,6,10,27,37,30,48,63,5,9,56,0.55,17,6,3,5,60,21,10,3,0,0,0,0,0,1
32,11.04.2026,Cremonese,Trasferta,Cagliari,0-1,P,2° tempo,0.11,70,1,0,0,2,214,251,85,0,,0,1,0,1,0,0,5,0,0,6,14,28,50,18,36,50,1,7,14,0.08,10,6,6,7,86,18,17,2,0,0,2,0.67,-0.33,0
32,12.04.2026,Como,Casa,Inter,3-4,P,Totale,3.12,60,24,8,4,1,421,485,87,3,,2.51,9,7,16,8,1,33,0,2,17,23,46,50,113,144,78,5,18,28,0.82,19,12,6,7,86,43,7,6,0,1,2,2.48,-1.52,0
32,12.04.2026,Inter,Trasferta,Como,4-3,V,Totale,0.88,40,7,5,3,1,261,325,80,7,,2.48,1,1,5,2,0,9,0,4,12,17,47,36,39,64,61,3,9,33,0.46,12,17,10,17,59,47,23,10,2,0,5,2.51,-0.49,1
32,12.04.2026,Como,Casa,Inter,3-4,P,1° tempo,0.81,51,11,4,1,1,197,221,89,1,,1.27,3,4,6,5,0,10,0,2,6,12,24,50,48,59,81,1,4,25,0.18,10,6,3,4,75,16,4,4,0,0,1,0.7,-0.3,
32,12.04.2026,Inter,Trasferta,Como,4-3,V,1° tempo,0.17,49,1,1,0,1,182,208,88,0,,0.7,0,0,1,0,0,3,0,0,6,11,22,50,18,30,60,2,7,29,0.18,10,6,6,12,50,25,5,3,2,0,2,1.27,-0.73,
32,12.04.2026,Como,Casa,Inter,3-4,P,2° tempo,2.31,70,13,4,3,0,224,264,85,2,,1.24,6,3,10,3,1,23,0,0,11,11,22,50,65,85,76,4,14,29,0.64,9,6,3,3,100,27,3,2,0,1,1,1.78,-1.22,0
32,12.04.2026,Inter,Trasferta,Como,4-3,V,2° tempo,0.71,30,6,4,3,0,79,117,68,7,,1.78,1,1,4,2,0,6,0,4,6,6,25,24,21,34,62,1,2,50,0.28,2,11,4,5,80,22,18,7,0,0,3,1.24,0.24,1
32,13.04.2026,Fiorentina,Casa,Lazio,1-0,V,Totale,0.62,34,8,2,0,5,291,350,83,3,,1.06,4,2,4,4,0,13,1,0,10,28,52,54,49,70,70,6,14,43,1.44,21,10,7,13,54,44,25,4,1,0,6,1.83,1.83,1
32,13.04.2026,Lazio,Trasferta,Fiorentina,0-1,P,Totale,1.33,66,13,6,2,6,620,674,92,2,,1.83,3,4,8,5,0,24,0,0,10,16,26,62,135,165,82,6,22,27,1.03,9,10,9,11,82,34,17,7,0,0,1,1.06,0.06,0
