league,season,date,home_team,away_team,p_over25_close_est,metodo,mae_atteso,mae_interpolazione,note
ligue_1,1819,2018-12-05,Caen,Nimes,0.4219,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-05,Dijon,Guingamp,0.4443,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-05,Lyon,Rennes,0.5594,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-05,Nantes,Marseille,0.4688,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-05,Reims,Toulouse,0.3998,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-05,Strasbourg,Paris SG,0.5745,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-08,Guingamp,Amiens,0.3715,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-08,Rennes,Dijon,0.4589,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-09,Lille,Reims,0.3212,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-09,Strasbourg,Caen,0.4267,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-15,Reims,Strasbourg,0.3587,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-16,Lyon,Monaco,0.6042,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-16,Nice,St Etienne,0.4032,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-16,Nimes,Lille,0.4505,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-18,Caen,Toulouse,0.3878,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Angers,Marseille,0.4783,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Lille,Toulouse,0.4927,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Monaco,Guingamp,0.4492,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Montpellier,Lyon,0.4586,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Paris SG,Nantes,0.6903,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Reims,Caen,0.3929,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,Rennes,Nimes,0.4906,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
ligue_1,1819,2018-12-22,St Etienne,Dijon,0.509,"E3 (E3_pooled5): logit(close) ~ 1 + logit(open O/U) + Dlogit(H,D,A) 1X2, fit su 12457 partite 2019-20+",0.0125,0.0114,"coefficienti fittati su stagioni SUCCESSIVE (l'unico dato possibile: la chiusura O/U 2017-19 non esiste). mae_atteso e' misurato in quello STESSO regime (fit sul tardi -> stima sul 2017-19); mae_interpolazione e' il valore piu' ottimistico che si otterrebbe se il fit vedesse anche stagioni precedenti, e NON si applica qui. Input O/U 2017-19 = BbAv (Betbrain), movimento 1X2 = Pinnacle."
