Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Eichhorn Kennet,Centrocampista,Titolare,6.8,nFwMgQXR,0,0,0,0,3,0,0,0,-0.1981,0.741935,23,31,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0.0,0,0.571429,7,4,7,0,1,0.010802,0.5548,0.595,0.8019,1,3,1,1,0,-0.1981,1,0,0,0.0,4,0,90,0,0.741935,31,23,0.571429,7,4,0,0,0,2,0,0,1,1,2,0.0,1,0,2,45,1,0,0,90,1,0.0,0,0,1,1.0,1,1,3,0,0.0,12,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Thorsteinsson Jon,Attaccante,Subentrato,6.3,nFwMgQXR,0,0,0,0,0,0,0,0,0.2718,0.75,6,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.002795,0.0,0.0,0.2718,0,0,0,0,0,0.2718,0,0,0,0.0,0,0,11,0,0.777778,9,7,0.75,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,9,0,0,0,11,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Kownacki Dawid,Attaccante,Subentrato,7.2,nFwMgQXR,0,0,0,0,0,0,0,0,0.2718,0.666667,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,1.0,1,1,1,0,0,0.00413,0.7777,0.9939,0.2718,0,0,1,0,0,0.2718,0,0,0,0.0,0,0,19,0,0.666667,3,2,0.5,2,1,0,0,0,1,0,0,0,1,1,0.0,0,0,2,5,0,0,0,19,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Leistner Toni,Difensore centrale,Titolare,7.2,nFwMgQXR,0,0,0,0,0,0,0,0,-0.1981,0.869565,40,46,0.75,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0,0,0.0,7,0,0,0.714286,5,1.0,1,1,8,0,0,0.001444,0.0,0.0,0.8019,0,0,0,1,0,-0.1981,1,0,0,0.0,3,0,90,0,0.86,50,43,0.0,4,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,67,1,0,0,90,0,0.0,0,1,0,0.0,0,0,3,0,0.0,2,0.0,0,0,6,1,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Schuler Luca,Attaccante,Titolare,8.4,nFwMgQXR,0,0,0,0,3,0,0,0,-0.4698,0.538462,7,13,0.461538,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1.0,8,1,1,0.5,4,0.4,5,2,13,0,0,0.007646,1.5538,1.6007,0.5302,2,1,2,1,0,-0.4698,1,0,0,0.0,0,0,71,0,0.538462,13,7,0.666667,3,2,0,0,0,4,0,0,1,3,4,0.0,0,0,5,27,1,0,0,71,0,0.0,0,0,0,1.0,1,1,1,0,0.0,1,0.0,0,0,6,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Reese Fabian,Ala,Titolare,6.6,nFwMgQXR,0,0,0,0,4,0,0,0,-0.4698,0.7,7,10,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,6,1,0.25,2,4,1,0.5,1,0.3,10,3,12,0,0,0.007564,0.0904,0.1308,0.5302,1,0,0,1,0,-0.4698,0,0,0,1.0,1,1,71,0,0.7,10,7,1.0,3,3,0,0,1,3,0,0,1,1,3,0.5,2,1,7,36,1,0,0,71,0,0.0,0,3,0,0.0,0,0,1,0,0.0,5,0.0,0,0,4,1,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Seguin Paul,Centrocampista,Titolare,6.6,nFwMgQXR,0,0,0,0,1,1,0,0,-0.4698,0.892857,25,28,0.333333,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,2,1,0,0.5,1,0.25,4,1,6,0,0,0.031291,0.0,0.0,0.5302,0,0,0,1,0,-0.4698,0,0,0,0.571429,7,4,79,0,0.8,35,28,0.6,10,6,0,0,0,0,0,0,0,0,0,1.0,1,1,0,45,1,0,0,79,0,0.0,0,5,0,1.0,2,2,5,0,0.0,6,0.0,0,0,2,1,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Karbownik Michal,Difensore,Subentrato,6.4,nFwMgQXR,0,0,0,0,0,0,0,0,0.2718,0.666667,4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.5,2,1,2,0,0,0.002491,0.0,0.0,0.2718,1,0,0,0,0,0.2718,0,0,0,0.0,1,0,11,0,0.666667,6,4,0.5,2,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,9,0,0,0,11,0,0.0,0,1,0,0.0,0,0,0,0,0.0,1,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Cuisance Michael,Centrocampista offensivo,Titolare,6.9,nFwMgQXR,0,0,0,0,6,1,0,0,-0.1981,0.85,17,20,0.375,0,0,0,0,0,0,1,1,0,0,0,0,0.0,2,0,0.0,1,4,0,1.0,1,0.333333,15,5,16,0,0,0.03629,0.1221,0.0,0.8019,2,3,0,1,0,-0.1981,0,0,0,1.0,2,2,90,0,0.85,20,17,0.9,10,9,0,0,0,1,1,0,2,0,2,0.5,2,1,3,40,1,0,0,90,1,0.0,0,3,0,1.0,2,2,2,0,0.0,5,0.0,0,0,6,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Winkler Marten,Ala,Titolare,7.8,nFwMgQXR,0,0,0,0,5,0,0,0,-0.4698,0.761905,16,21,0.636364,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,1.0,3,3,3,0.333333,1,0.75,8,6,11,0,0,0.034463,0.208,0.2791,0.5302,1,2,1,1,0,-0.4698,0,0,0,0.666667,3,2,79,0,0.761905,21,16,0.625,8,5,0,0,1,1,1,0,0,1,2,1.0,1,1,5,41,1,0,0,79,1,0.0,0,1,0,0.5,1,2,3,0,0.0,6,0.0,0,0,7,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Dardai Marton,Difensore centrale,Titolare,7.7,nFwMgQXR,0,0,0,0,1,0,0,0,-0.4698,0.892857,25,28,1.0,0,0,0,0,0,0,1,1,0,0,1,6,0.0,0,0,0.0,2,0,0,1.0,2,1.0,2,2,4,0,0,0.022453,0.0,0.0,0.5302,0,1,0,1,0,-0.4698,0,0,0,0.625,8,5,79,0,0.875,32,28,0.8,5,4,0,0,0,0,0,0,0,0,0,1.0,1,1,0,42,1,0,0,79,1,0.0,0,0,0,0.0,0,0,5,0,0.0,2,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Ernst Tjark,Portiere,Titolare,6.9,nFwMgQXR,0,0,0,0,0,0,0,0,-0.1981,0.757576,25,33,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000961,0.0,0.0,0.8019,0,0,0,1,0,-0.1981,0,0,4,0.368421,19,7,90,0,0.7,40,28,0.0,5,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,49,3,0,0,90,0,0.0,0,0,0,0.0,0,0,5,0,0.0,9,1.0,1,1,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Krattenmacher Maurice,Centrocampista,Subentrato,7.9,nFwMgQXR,0,0,0,0,0,1,0,0,0.2718,0.9,9,10,0.666667,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,1.0,0,2,2,0.0,0,0.666667,3,2,3,0,0,0.17796,0.0977,0.3448,0.2718,0,0,1,0,0,0.2718,0,0,0,0.0,0,0,19,0,0.9,10,9,0.75,4,3,0,0,0,1,0,0,0,1,1,0.0,0,0,2,14,0,0,0,19,1,0.0,0,0,0,1.0,2,2,0,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Hertha,Kaiserslautern,Casa,Hertha,Demme Diego,Centrocampista,Subentrato,6.4,nFwMgQXR,0,0,0,0,0,0,0,0,0.2718,0.928571,13,14,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1.0,1,0.0,0,0,1,0,0,0.002051,0.0,0.0,0.2718,0,0,0,0,0,0.2718,0,0,0,0.0,1,0,11,0,0.928571,14,13,0.5,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,14,0,0,0,11,0,0.0,0,0,0,0.0,0,0,2,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,Sinani Danel,Attaccante,Subentrato,,dlPil4ek,0,0,0,0,1,0,0,0,0.0624,0.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,1.0,1,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0624,0,0,0,0,0,0.0624,0,0,0,0.0,0,0,1,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0,1,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,Vasilj Nikola,Portiere,Titolare,7.6,dlPil4ek,0,0,0,0,0,0,0,0,0.5091,0.896552,26,29,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000261,0.0,0.0,1.5091,0,0,0,1,0,0.5091,0,0,3,0.272727,11,3,90,0,0.794872,39,31,0.25,4,1,0,5,0,0,0,0,0,0,0,0.0,0,0,0,48,6,0,0,90,0,0.0,0,0,0,0.0,0,0,4,0,0.0,9,1.0,1,1,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Tabakovic Haris,Attaccante,Titolare,7.2,dlPil4ek,0,0,0,0,4,0,0,0,-0.4489,0.904762,19,21,0.428571,0,0,0,0,0,0,0,0,2,0,0,0,1.0,1,1,0.0,5,0,0,0.6,3,0.0,2,0,7,0,0,0.045447,0.9255,0.963,1.5511,2,0,1,2,0,-0.4489,0,0,0,0.0,0,0,86,0,0.904762,21,19,0.888889,9,8,0,0,0,3,0,2,1,2,3,0.0,0,0,5,29,2,0,0,86,0,0.0,0,4,0,1.0,7,7,1,0,0.0,3,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Reyna Giovanni,Centrocampista offensivo,Titolare,6.1,dlPil4ek,0,0,0,0,4,1,0,0,-0.4803,0.827586,24,29,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.333333,6,3,1,0.5,3,0.166667,6,1,12,0,0,0.071882,0.0,0.0,0.5197,0,0,0,1,0,-0.4803,0,0,0,0.833333,6,5,68,0,0.827586,29,24,0.555556,9,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,43,1,0,0,68,0,0.0,0,3,0,0.0,0,0,4,0,0.0,2,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Stoger Kevin,Centrocampista,Titolare,6.7,dlPil4ek,0,0,0,0,5,0,0,0,-0.4489,0.75,30,40,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0.333333,3,1,0.0,0,0,0,0.0,0,0.0,2,0,2,0,0,0.215123,0.2925,0.252,1.5511,1,0,0,2,0,-0.4489,1,0,0,0.333333,6,2,86,0,0.767442,43,33,0.8,10,8,0,0,2,2,1,0,0,1,3,0.0,0,0,4,62,2,0,0,86,1,0.0,0,5,0,1.0,3,3,6,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Ullrich Lukas,Esterno,Titolare,5.5,dlPil4ek,0,0,0,0,1,0,0,0,-0.4399,0.698113,37,53,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2,0,0.0,1,2,0,0.0,0,0.0,2,0,3,0,0,0.010425,0.0,0.0,1.5601,0,0,0,2,0,-0.4399,0,0,0,0.333333,6,2,90,1,0.698113,53,37,0.454545,11,5,0,0,0,0,0,0,0,0,0,0.0,0,0,3,74,2,0,0,90,0,0.0,0,2,0,0.0,0,0,6,0,0.0,2,0.0,0,0,0,1,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,Metcalfe Connor,Attaccante,Subentrato,,dlPil4ek,0,0,0,0,0,1,0,0,0.0624,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.00018,0.0,0.0,0.0624,0,0,0,0,0,0.0624,0,0,0,1.0,1,1,1,0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Honorat Franck,Esterno,Titolare,7.6,dlPil4ek,0,0,0,0,1,0,0,0,-0.4803,0.772727,17,22,0.0,0,0,0,0,0,0,1,2,0,0,0,1,0.375,8,3,0.0,1,1,0,0.0,0,0.0,1,0,2,0,0,0.49756,0.0149,0.197,0.5197,0,0,0,1,0,-0.4803,0,0,0,0.0,1,0,68,0,0.782609,23,18,0.4,5,2,0,0,0,0,1,0,0,1,1,0.0,0,0,2,36,1,0,0,68,3,0.0,0,5,0,0.0,0,0,5,0,0.0,2,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Scally Joe,Difensore centrale,Titolare,6.6,dlPil4ek,0,0,0,0,2,1,0,0,-0.4399,0.920635,58,63,0.555556,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,0.666667,1,3,2,0.0,0,0.625,8,5,9,0,0,0.015526,0.0,0.0,1.5601,0,1,0,2,0,-0.4399,0,0,0,0.0,3,0,90,0,0.923077,65,60,0.666667,12,8,0,0,0,0,0,0,0,0,0,0.5,2,1,2,91,2,0,0,90,1,0.0,0,3,0,0.0,0,0,10,0,0.0,7,0.0,0,0,5,1,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Diks Kevin,Difensore centrale,Titolare,6.4,dlPil4ek,0,0,0,0,2,0,0,0,-0.4489,0.911111,82,90,0.666667,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,0,0,0.0,0,0.8,5,4,6,1,0,0.01252,0.0,0.0,1.5511,1,2,0,2,0,-0.4489,0,0,0,0.555556,9,5,86,0,0.915789,95,87,0.777778,9,7,0,0,0,0,0,0,0,0,0,1.0,2,2,0,105,2,0,0,86,0,0.0,0,0,0,0.0,0,0,9,0,0.0,3,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Elvedi Nico,Difensore centrale,Titolare,6.5,dlPil4ek,0,0,0,0,0,0,0,0,-0.4399,0.893617,84,94,0.8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,4,0,0,0.75,3,1.0,1,1,5,0,0,0.033403,0.0138,0.0,1.5601,0,0,0,2,0,-0.4399,0,0,0,0.4,5,2,90,0,0.895833,96,86,0.666667,9,6,0,0,0,0,1,0,1,0,1,1.0,1,1,0,102,2,0,0,90,0,0.0,0,0,0,0.0,0,0,9,0,0.0,5,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Ranos Grant-Leon,Attaccante,Subentrato,,dlPil4ek,0,0,0,0,1,0,0,0,0.009,1.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,1,0,0,0.000312,0.0,0.0,0.009,0,0,0,0,0,0.009,0,0,0,1.0,2,2,4,0,1.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,0,0,0,4,0,0.0,0,1,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Engelhardt Yannik,Centrocampista,Titolare,6.7,dlPil4ek,0,0,0,0,1,1,0,0,-0.4399,0.942029,65,69,0.166667,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,0.0,1,0,0,0.0,0,0.2,5,1,6,0,0,0.169789,0.0,0.0,1.5601,2,1,0,2,0,-0.4399,3,0,0,0.333333,3,1,90,0,0.942857,70,66,0.75,12,9,0,0,0,0,0,0,0,0,0,0.0,0,0,1,83,2,0,0,90,2,0.0,0,2,0,1.0,3,3,6,0,0.0,2,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Kleindienst Tim,Attaccante,Subentrato,,dlPil4ek,0,0,0,0,1,0,0,0,0.009,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0863,0.0346,0.009,0,0,0,0,0,0.009,0,0,0,0.0,0,0,4,2,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,1,0.0,0,0,2,3,0,0,0,4,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Nicolas Moritz,Portiere,Titolare,6.4,dlPil4ek,0,0,0,0,0,0,0,0,-0.4399,0.85,17,20,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.001226,0.0,0.0,1.5601,0,0,0,2,0,-0.4399,0,0,5,0.4,5,2,90,0,0.869565,23,20,0.5,2,1,0,3,0,0,0,0,0,0,0,0.0,0,0,0,31,5,0,0,90,0,0.0,0,0,0,0.0,0,0,2,0,0.0,8,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Machino Shuto,Centrocampista offensivo,Titolare,6.4,dlPil4ek,0,0,0,0,4,0,0,0,-0.4399,0.68,17,25,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0.0,5,0,0,0.6,3,0.25,4,1,9,0,0,0.088683,0.1093,0.0,1.5601,0,1,0,2,0,-0.4399,1,0,0,0.5,2,1,90,0,0.68,25,17,0.555556,9,5,0,0,0,1,0,1,1,0,1,0.0,0,0,2,41,2,0,0,90,2,0.0,0,3,0,1.0,2,2,3,0,0.0,4,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Mohya Wael,Centrocampista,Subentrato,,dlPil4ek,0,0,0,0,1,0,0,0,0.009,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,4.1e-05,0.0556,0.0,0.009,0,0,0,0,0,0.009,0,0,0,0.0,0,0,4,0,1.0,1,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,3,0,0,0,4,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,Irvine Jackson,Centrocampista,Titolare,7.7,dlPil4ek,0,0,0,0,2,0,0,0,0.5091,0.719298,41,57,0.833333,0,0,0,0,0,0,0,0,1,0,1,3,0.0,1,0,0.0,3,0,0,0.666667,2,1.0,3,3,6,0,0,0.227771,0.1252,0.8488,1.5091,0,0,0,1,0,0.5091,1,0,0,0.0,0,0,90,0,0.719298,57,41,0.764706,17,13,0,0,1,1,1,0,0,1,2,1.0,3,3,3,71,1,0,0,90,2,0.0,0,5,1,0.0,0,1,2,0,0.0,7,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Reitz Rocco,Centrocampista,Subentrato,6.7,dlPil4ek,0,0,0,0,1,0,0,0,0.0404,0.611111,11,18,0.666667,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,1.0,1,1,1,0.0,0,1.0,2,2,3,0,0,0.051587,0.3076,0.0624,1.0404,0,1,0,1,0,0.0404,2,0,0,0.4,5,2,22,0,0.611111,18,11,0.625,8,5,0,0,0,1,1,0,1,1,2,0.0,0,0,1,30,1,0,0,22,0,0.0,0,3,0,0.0,0,0,5,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,Herrmann Charles,Attaccante,Subentrato,6.0,dlPil4ek,0,0,0,0,3,0,0,0,0.0404,0.6,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,0.0,0,0.0,4,0,5,0,0,0.000445,0.0,0.0,1.0404,2,0,0,1,0,0.0404,0,0,0,0.5,2,1,22,0,0.6,5,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10,1,0,0,22,0,0.0,0,0,0,0.0,0,0,1,0,0.0,3,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,Ceesay Abdoulie,Attaccante,Subentrato,,dlPil4ek,0,0,0,0,0,0,0,0,0.0624,0.5,1,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,4,0,0,0.5,2,1.0,1,1,5,0,0,0.000654,0.0043,0.009,0.0624,0,1,0,0,0,0.0624,0,0,0,0.0,0,0,1,0,0.5,2,1,0.0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,0,1,4,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/8 finale,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,Fujita Joel,Centrocampista,Titolare,8.0,dlPil4ek,0,0,0,0,3,2,0,0,0.5091,0.807018,46,57,0.727273,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,0.727273,11,8,11,0,0,0.262774,0.0428,0.0,1.5091,0,2,0,1,0,0.5091,1,0,0,0.0,5,0,90,0,0.807018,57,46,0.619048,21,13,0,0,1,0,2,0,1,0,2,0.2,5,1,2,74,1,0,0,90,2,0.0,0,1,2,1.0,4,4,9,0,0.0,5,0.0,0,0,8,0,0,0,0.0,0
