Competizione,Turno,Data,Casa,Ospite,Periodo,Lato,Squadra,ID partita,Goal previsti (xG),Possesso palla,Tiri totali,Tiri in porta,Grandi occasioni,Calci d'angolo,Passaggi,Cartellini gialli,Cartellini rossi,xG sui Tiri in porta (xGOT),Tiri fuori,Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Gol di testa,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Fuorigioco,Punizioni,Passaggi lunghi,Passaggi offensivi,Cross,Assist previsti (xA),Rimesse Laterali,Falli,Tackles,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati
DFB-Pokal,1/32 finale,17.08.2025,Ulm,Elversberg,Totale,Ospite,Elversberg,KU61PHY2,1.65,58%,20,5,2,10,84% (424/502),1.0,,0.92,11,4,13,7,0,,32,0,2,13,43% (18/42),73% (90/123),48% (10/21),0.93,15,7,53% (8/15),47,28,9,0,0,0,0.0,0.0
DFB-Pokal,1/32 finale,17.08.2025,Ulm,Elversberg,1° tempo,Casa,Ulm,KU61PHY2,0.08,33%,2,0,0,0,76% (116/153),0.0,,0.0,1,1,2,0,0,,7,0,0,5,50% (12/24),45% (19/42),25% (1/4),0.15,6,4,30% (3/10),23,18,8,0,0,1,0.52,0.52
DFB-Pokal,1/32 finale,17.08.2025,Ulm,Elversberg,1° tempo,Ospite,Elversberg,KU61PHY2,0.7,67%,9,1,0,8,88% (266/302),1.0,,0.52,5,3,6,3,0,,20,0,1,4,67% (12/18),78% (71/91),47% (7/15),0.72,8,5,60% (3/5),18,8,3,0,0,0,0.0,0.0
DFB-Pokal,1/32 finale,17.08.2025,Ulm,Elversberg,2° tempo,Casa,Ulm,KU61PHY2,0.4,52%,7,0,0,3,74% (152/205),3.0,,0.0,3,4,4,3,0,,11,0,2,2,58% (19/33),55% (26/47),23% (3/13),0.26,18,9,50% (3/6),17,3,1,0,0,3,0.4,-0.6
DFB-Pokal,1/32 finale,17.08.2025,Ulm,Elversberg,2° tempo,Ospite,Elversberg,KU61PHY2,0.95,48%,11,4,2,2,79% (158/200),0.0,,0.4,6,1,7,4,0,,12,0,1,9,25% (6/24),59% (19/32),50% (3/6),0.21,7,2,50% (5/10),29,20,6,0,0,0,0.0,0.0
DFB-Pokal,1/32 finale,18.08.2025,Dresda,Magonza,Totale,Casa,Dresda,2FTFQLFO,1.66,52%,16,7,4,3,70% (275/395),2.0,,1.56,7,2,10,6,0,,23,0,0,16,37% (34/91),62% (72/116),21% (3/14),0.57,27,13,74% (20/27),72,13,10,0,0,5,2.49,1.49
DFB-Pokal,1/32 finale,18.08.2025,Dresda,Magonza,Totale,Ospite,Magonza,2FTFQLFO,1.06,48%,12,6,1,4,72% (268/370),2.0,,2.49,5,1,6,6,0,,18,0,1,13,39% (29/74),56% (72/128),36% (5/14),0.44,26,16,70% (14/20),52,19,12,0,0,7,1.56,1.56
DFB-Pokal,1/32 finale,18.08.2025,Dresda,Magonza,1° tempo,Casa,Dresda,2FTFQLFO,0.53,50%,9,5,2,3,73% (134/184),2.0,,0.8,2,2,6,3,0,,12,0,0,7,41% (16/39),61% (33/54),25% (2/8),0.29,9,7,79% (11/14),36,5,6,0,0,4,2.02,1.02
DFB-Pokal,1/32 finale,18.08.2025,Dresda,Magonza,1° tempo,Ospite,Magonza,2FTFQLFO,0.76,50%,7,5,1,4,75% (141/187),1.0,,2.02,1,1,4,3,0,,8,0,1,7,36% (12/33),55% (32/58),44% (4/9),0.28,10,7,89% (8/9),26,8,2,0,0,5,0.8,0.8
DFB-Pokal,1/32 finale,18.08.2025,Dresda,Magonza,2° tempo,Casa,Dresda,2FTFQLFO,1.13,53%,7,2,2,0,67% (141/211),0.0,,0.76,5,0,4,3,0,,11,0,0,9,35% (18/52),63% (39/62),17% (1/6),0.28,18,6,69% (9/13),36,8,4,0,0,1,0.47,0.47
DFB-Pokal,1/32 finale,18.08.2025,Dresda,Magonza,2° tempo,Ospite,Magonza,2FTFQLFO,0.3,47%,5,1,0,0,69% (127/183),1.0,,0.47,4,0,2,3,0,,10,0,0,6,41% (17/41),57% (40/70),20% (1/5),0.16,16,9,55% (6/11),26,11,10,0,0,2,0.76,0.76
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,Totale,Casa,Munster,2ghuErWI,1.78,70%,27,5,4,10,88% (830/939),3.0,,1.33,15,7,15,12,0,,33,1,2,21,42% (24/57),73% (130/178),29% (7/24),1.44,24,15,75% (9/12),61,40,15,0,0,5,0.68,0.68
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,Totale,Ospite,Hertha,2ghuErWI,1.19,30%,11,5,1,0,72% (281/389),4.0,,0.68,3,3,7,4,1,,22,0,2,15,38% (29/76),49% (47/96),17% (3/18),1.09,26,21,61% (14/23),62,30,21,0,0,5,1.33,1.33
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,1° tempo,Casa,Munster,2ghuErWI,1.05,70%,11,2,2,6,90% (320/356),1.0,,0.89,6,3,7,4,0,,14,0,1,4,43% (9/21),74% (49/66),10% (1/10),0.73,7,5,83% (5/6),22,14,7,0,0,3,0.39,0.39
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,1° tempo,Ospite,Hertha,2ghuErWI,0.16,30%,3,3,0,0,71% (109/153),0.0,,0.39,0,0,2,1,0,,9,0,1,5,48% (16/33),56% (15/27),29% (2/7),0.17,11,4,62% (8/13),29,13,7,0,0,2,0.89,0.89
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,2° tempo,Casa,Munster,2ghuErWI,0.64,73%,13,3,2,3,86% (293/342),0.0,,0.44,6,4,7,6,0,,15,1,1,11,39% (9/23),63% (39/62),57% (4/7),0.58,13,5,50% (2/4),24,13,6,0,0,2,0.29,0.29
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,2° tempo,Ospite,Hertha,2ghuErWI,0.81,27%,5,2,1,0,65% (81/125),2.0,,0.29,1,2,2,3,1,,7,0,0,5,29% (9/31),45% (21/47),0% (0/7),0.7,9,11,56% (5/9),22,10,9,0,0,3,0.44,0.44
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,Supplementari,Casa,Munster,2ghuErWI,0.09,68%,3,0,0,1,90% (217/241),2.0,,0.0,3,0,1,2,0,,4,0,0,6,46% (6/13),84% (42/50),29% (2/7),0.13,4,5,100% (2/2),15,13,2,0,0,0,0.0,0.0
DFB-Pokal,1/32 finale,18.08.2025,Munster,Hertha,Supplementari,Ospite,Hertha,2ghuErWI,0.22,32%,3,0,0,0,82% (91/111),2.0,,0.0,2,1,3,0,0,,6,0,1,5,33% (4/12),50% (11/22),25% (1/4),0.22,6,6,100% (1/1),11,7,5,0,0,0,0.0,0.0
DFB-Pokal,1/32 finale,18.08.2025,Schweinfurt,Dusseldorf,Totale,Casa,Schweinfurt,4xJgEW84,1.08,37%,11,4,1,2,79% (246/312),4.0,,1.07,6,1,6,5,1,,10,0,0,13,45% (24/53),59% (47/79),9% (1/11),0.17,20,15,77% (10/13),38,22,8,0,1,7,5.78,1.78
DFB-Pokal,1/32 finale,18.08.2025,Schweinfurt,Dusseldorf,Totale,Ospite,Dusseldorf,4xJgEW84,3.46,63%,25,11,4,7,87% (456/527),3.0,,5.78,9,5,16,9,0,,31,1,2,15,64% (32/50),74% (134/180),36% (8/22),1.55,20,13,69% (9/13),42,10,4,0,0,2,1.07,-0.93
DFB-Pokal,1/32 finale,18.08.2025,Schweinfurt,Dusseldorf,1° tempo,Casa,Schweinfurt,4xJgEW84,0.94,35%,5,2,1,1,79% (122/155),1.0,,0.77,2,1,5,0,0,,7,0,0,6,52% (15/29),55% (18/33),20% (1/5),0.11,7,6,80% (4/5),19,10,6,0,0,4,1.73,1.73
DFB-Pokal,1/32 finale,18.08.2025,Schweinfurt,Dusseldorf,1° tempo,Ospite,Dusseldorf,4xJgEW84,0.45,65%,8,4,0,4,88% (260/294),2.0,,1.73,3,1,5,3,0,,10,0,2,6,50% (9/18),77% (71/92),25% (3/12),0.45,9,6,89% (8/9),21,3,1,0,0,1,0.77,-0.23
DFB-Pokal,1/32 finale,18.08.2025,Schweinfurt,Dusseldorf,2° tempo,Casa,Schweinfurt,4xJgEW84,0.14,40%,6,2,0,1,79% (124/157),3.0,,0.3,4,0,1,5,1,,3,0,0,7,38% (9/24),63% (29/46),0% (0/6),0.06,13,9,75% (6/8),19,12,2,0,1,3,4.05,0.05
DFB-Pokal,1/32 finale,18.08.2025,Schweinfurt,Dusseldorf,2° tempo,Ospite,Dusseldorf,4xJgEW84,3.01,60%,17,7,4,3,84% (196/233),1.0,,4.05,6,4,11,6,0,,21,1,0,9,72% (23/32),72% (63/88),50% (5/10),1.1,11,7,25% (1/4),21,7,3,0,0,1,0.3,-0.7
DFB-Pokal,1/32 finale,18.08.2025,RW Essen,Dortmund,Totale,Casa,RW Essen,pfamGDek,0.92,33%,12,5,1,2,74% (238/322),1.0,,0.88,5,2,3,9,0,,11,1,2,9,29% (14/48),48% (35/73),30% (3/10),0.44,20,11,63% (5/8),36,23,9,0,0,3,0.53,-0.47
DFB-Pokal,1/32 finale,18.08.2025,RW Essen,Dortmund,Totale,Ospite,Dortmund,pfamGDek,0.86,67%,13,4,0,6,88% (568/644),1.0,,0.53,5,4,8,5,0,,37,0,4,11,52% (32/62),72% (133/184),50% (9/18),1.34,22,9,46% (6/13),40,26,6,0,0,5,0.88,0.88
DFB-Pokal,1/32 finale,18.08.2025,RW Essen,Dortmund,1° tempo,Casa,RW Essen,pfamGDek,0.57,33%,5,3,1,1,71% (108/152),,,0.78,2,0,1,4,0,,1,1,2,4,26% (6/23),39% (12/31),0% (0/1),0.24,15,2,50% (2/4),16,12,4,0,0,3,0.36,0.36
DFB-Pokal,1/32 finale,18.08.2025,RW Essen,Dortmund,1° tempo,Ospite,Dortmund,pfamGDek,0.52,67%,8,3,0,4,87% (265/306),,,0.36,2,3,5,3,0,,21,0,2,2,39% (11/28),64% (47/74),50% (5/10),0.65,11,4,33% (2/6),17,14,3,0,0,3,0.78,0.78
DFB-Pokal,1/32 finale,18.08.2025,RW Essen,Dortmund,2° tempo,Casa,RW Essen,pfamGDek,0.35,34%,7,2,0,1,76% (130/170),1.0,,0.1,3,2,2,5,0,,10,0,0,5,32% (8/25),55% (23/42),33% (3/9),0.2,5,9,75% (3/4),20,11,5,0,0,0,0.17,-0.83
DFB-Pokal,1/32 finale,18.08.2025,RW Essen,Dortmund,2° tempo,Ospite,Dortmund,pfamGDek,0.34,66%,5,1,0,2,90% (303/338),1.0,,0.17,3,1,3,2,0,,16,0,2,9,62% (21/34),78% (86/110),50% (4/8),0.69,11,5,57% (4/7),23,12,3,0,0,2,0.1,0.1
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Totale,Casa,Braunschweig,Uuv9JRpp,1.83,33%,24,7,1,8,75% (278/373),3.0,,1.67,8,9,13,11,1,0.0,29,0,5,21,40% (27/67),64% (89/139),29% (8/28),0.73,23,14,64% (7/11),63,38,19,0,0,4,3.17,0.17
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Totale,Ospite,Stoccarda,Uuv9JRpp,3.03,67%,21,7,5,7,84% (658/779),5.0,,3.17,8,6,18,3,0,1.0,40,0,3,14,56% (44/79),68% (136/199),35% (9/26),3.04,34,21,67% (16/24),64,25,7,0,0,3,1.67,-2.33
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,1° tempo,Casa,Braunschweig,Uuv9JRpp,0.33,35%,5,2,0,1,77% (127/165),1.0,,0.12,3,0,2,3,0,0.0,5,0,4,6,42% (10/24),57% (26/46),29% (2/7),0.16,9,7,50% (1/2),18,7,9,0,0,3,1.13,0.13
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,1° tempo,Ospite,Stoccarda,Uuv9JRpp,1.02,65%,8,4,3,2,82% (262/320),2.0,,1.13,3,1,7,1,0,1.0,9,0,2,7,51% (19/37),50% (21/42),71% (5/7),0.76,14,6,25% (1/4),20,5,0,0,0,1,0.12,-0.88
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,2° tempo,Casa,Braunschweig,Uuv9JRpp,0.5,35%,10,3,0,3,76% (111/147),0.0,,0.69,3,4,6,4,0,,13,0,1,9,46% (13/28),75% (47/63),36% (5/14),0.37,7,3,75% (3/4),24,20,4,0,0,0,1.65,-0.35
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,2° tempo,Ospite,Stoccarda,Uuv9JRpp,1.33,65%,7,2,2,0,85% (254/298),1.0,,1.65,4,1,5,2,0,,14,0,0,3,60% (18/30),68% (60/88),0% (0/5),1.48,14,9,67% (8/12),24,10,5,0,0,1,0.69,-1.31
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Supplementari,Casa,Braunschweig,Uuv9JRpp,1.0,28%,9,2,1,4,66% (40/61),2.0,,0.86,2,5,5,4,1,,11,0,0,6,27% (4/15),53% (16/30),14% (1/7),0.2,7,4,60% (3/5),21,11,6,0,0,1,0.39,0.39
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Supplementari,Ospite,Stoccarda,Uuv9JRpp,0.68,72%,6,1,0,5,88% (142/161),2.0,,0.39,1,4,6,0,0,,17,0,1,4,58% (7/12),80% (55/69),29% (4/14),0.8,6,6,88% (7/8),20,10,2,0,0,1,0.86,-0.14
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Totale,Casa,Wehen,tMhdEiQ1,1.13,21%,6,2,2,0,76% (185/244),1.0,,1.01,1,3,4,2,0,0.0,5,0,1,8,43% (23/53),30% (10/33),33% (2/6),0.12,9,12,56% (9/16),41,37,14,1,0,10,3.14,0.14
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Totale,Ospite,Bayern,tMhdEiQ1,3.87,79%,22,15,9,7,94% (847/905),1.0,,3.14,5,2,19,3,0,1.0,43,0,5,12,77% (37/48),90% (347/387),11% (2/18),2.22,23,8,75% (6/8),37,10,5,0,1,0,1.01,-0.99
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,1° tempo,Casa,Wehen,tMhdEiQ1,0.15,20%,4,0,0,0,77% (96/124),,,0.0,1,3,2,2,0,,2,0,0,3,36% (8/22),33% (4/12),0% (0/3),0.01,6,6,50% (3/6),17,14,7,0,0,4,1.18,0.18
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,1° tempo,Ospite,Bayern,tMhdEiQ1,1.63,80%,9,6,3,6,94% (461/491),,,1.18,2,1,8,1,0,,20,0,2,6,73% (19/26),90% (173/193),9% (1/11),1.3,13,3,83% (5/6),18,3,4,0,0,0,0.0,0.0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,2° tempo,Casa,Wehen,tMhdEiQ1,0.98,23%,2,2,2,0,74% (89/120),1.0,,1.01,0,0,2,0,0,0.0,3,0,1,5,48% (15/31),29% (6/21),67% (2/3),0.11,3,6,60% (6/10),24,23,7,1,0,6,1.96,-0.04
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,2° tempo,Ospite,Bayern,tMhdEiQ1,2.24,77%,13,9,6,1,93% (386/414),1.0,,1.96,3,1,11,2,0,1.0,23,0,3,6,82% (18/22),90% (174/194),14% (1/7),0.92,10,5,50% (1/2),19,7,1,0,1,0,1.01,-0.99
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,Totale,Casa,Francoforte,dtcud0Ms,0.82,49%,16,7,1,3,82% (526/640),1.0,,1.56,6,3,8,8,1,,22,1,4,14,49% (45/92),71% (117/165),29% (4/14),0.85,22,9,70% (21/30),64,29,15,0,0,2,0.8,-0.2
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,Totale,Ospite,Dortmund,dtcud0Ms,1.04,51%,13,3,1,6,82% (546/662),3.0,,0.8,6,4,10,3,0,,28,0,4,9,57% (52/91),77% (129/168),27% (7/26),1.07,36,14,65% (11/17),55,27,15,0,0,6,1.56,0.56
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,1° tempo,Casa,Francoforte,dtcud0Ms,0.31,48%,4,3,1,1,78% (187/239),0.0,,1.13,0,1,2,2,0,,7,1,2,6,41% (17/41),52% (22/42),0% (0/3),0.23,9,3,57% (8/14),24,15,6,0,0,0,0.0,0.0
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,1° tempo,Ospite,Dortmund,dtcud0Ms,0.15,52%,3,0,0,3,80% (206/256),1.0,,0.0,2,1,2,1,0,,8,0,1,3,54% (20/37),69% (45/65),30% (3/10),0.28,20,6,71% (5/7),21,8,9,0,0,2,1.13,0.13
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,2° tempo,Casa,Francoforte,dtcud0Ms,0.43,48%,9,3,0,2,83% (184/222),0.0,,0.34,4,2,4,5,1,,9,0,0,4,59% (19/32),79% (58/73),17% (1/6),0.35,10,5,78% (7/9),19,8,7,0,0,1,0.64,-0.36
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,2° tempo,Ospite,Dortmund,dtcud0Ms,0.75,52%,6,2,1,2,85% (203/240),1.0,,0.64,2,2,5,1,0,,11,0,3,5,75% (24/32),83% (58/70),27% (3/11),0.7,12,4,0% (0/3),18,12,3,0,0,3,0.34,0.34
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,Supplementari,Casa,Francoforte,dtcud0Ms,0.08,52%,3,1,0,0,87% (155/179),1.0,,0.09,2,0,2,1,0,,6,0,2,4,47% (9/19),74% (37/50),60% (3/5),0.27,3,1,86% (6/7),21,6,2,0,0,1,0.16,0.16
DFB-Pokal,1/16 finale,28.10.2025,Francoforte,Dortmund,Supplementari,Ospite,Dortmund,dtcud0Ms,0.14,48%,4,1,0,1,83% (137/166),1.0,,0.16,2,1,3,1,0,,9,0,0,1,36% (8/22),79% (26/33),20% (1/5),0.09,4,4,86% (6/7),16,7,3,0,0,1,0.09,0.09
DFB-Pokal,1/16 finale,28.10.2025,Heidenheim,Amburgo,Totale,Casa,Heidenheim,Wh8DHYlI,0.13,43%,6,1,0,4,75% (241/322),5.0,1.0,0.02,4,1,5,1,0,,15,0,0,8,55% (41/74),51% (48/95),25% (5/20),0.44,23,10,43% (10/23),49,25,7,0,0,5,1.69,0.69
DFB-Pokal,1/16 finale,28.10.2025,Heidenheim,Amburgo,Totale,Ospite,Amburgo,Wh8DHYlI,2.25,57%,17,7,3,8,86% (373/436),1.0,0.0,1.69,5,5,8,9,0,,28,0,0,10,49% (20/41),78% (125/161),13% (3/23),0.86,26,8,33% (2/6),36,22,3,0,0,1,0.02,0.02
DFB-Pokal,1/16 finale,28.10.2025,Heidenheim,Amburgo,1° tempo,Casa,Heidenheim,Wh8DHYlI,0.0,55%,0,0,0,2,81% (179/220),1.0,1.0,0.0,0,0,0,0,0,,6,0,0,5,68% (26/38),63% (31/49),13% (1/8),0.25,16,4,31% (4/13),24,7,4,0,0,1,0.75,0.75
DFB-Pokal,1/16 finale,28.10.2025,Heidenheim,Amburgo,1° tempo,Ospite,Amburgo,Wh8DHYlI,0.79,45%,5,1,1,4,82% (142/174),1.0,0.0,0.75,1,3,3,2,0,,10,0,0,4,52% (14/27),65% (34/52),10% (1/10),0.23,14,5,25% (1/4),14,11,2,0,0,0,0.0,0.0
DFB-Pokal,1/16 finale,28.10.2025,Heidenheim,Amburgo,2° tempo,Casa,Heidenheim,Wh8DHYlI,0.13,29%,6,1,0,2,61% (62/102),4.0,,0.02,4,1,5,1,0,,9,0,0,3,42% (15/36),37% (17/46),33% (4/12),0.19,7,6,60% (6/10),25,18,3,0,0,4,0.94,-0.06
DFB-Pokal,1/16 finale,28.10.2025,Heidenheim,Amburgo,2° tempo,Ospite,Amburgo,Wh8DHYlI,1.46,71%,12,6,2,4,88% (231/262),0.0,,0.94,4,2,5,7,0,,18,0,0,6,43% (6/14),83% (91/109),15% (2/13),0.63,12,3,50% (1/2),22,11,1,0,0,1,0.02,0.02
DFB-Pokal,1/16 finale,28.10.2025,Hertha,Elversberg,Totale,Casa,Hertha,AquEuux1,1.71,47%,9,4,6,3,83% (347/418),0.0,0.0,2.2,4,1,7,2,1,1.0,17,2,3,17,50% (26/52),58% (56/96),23% (3/13),1.22,26,12,63% (17/27),70,31,8,0,0,3,0.46,0.46
DFB-Pokal,1/16 finale,28.10.2025,Hertha,Elversberg,Totale,Ospite,Elversberg,AquEuux1,0.6,53%,11,2,3,4,87% (405/468),3.0,1.0,0.46,6,3,8,3,0,0.0,18,0,2,12,49% (18/37),76% (92/121),21% (3/14),0.49,21,17,65% (13/20),49,15,5,0,0,1,2.2,-0.8
DFB-Pokal,1/16 finale,28.10.2025,Hertha,Elversberg,1° tempo,Casa,Hertha,AquEuux1,0.18,47%,1,1,1,0,82% (182/223),0.0,,0.26,0,0,1,0,0,,7,1,1,7,44% (12/27),55% (31/56),0% (0/6),0.29,17,5,71% (10/14),32,9,3,0,0,2,0.43,0.43
DFB-Pokal,1/16 finale,28.10.2025,Hertha,Elversberg,1° tempo,Ospite,Elversberg,AquEuux1,0.14,53%,4,1,1,3,87% (220/252),1.0,,0.43,3,0,4,0,0,,6,0,0,5,31% (5/16),76% (29/38),14% (1/7),0.12,11,7,57% (8/14),28,8,4,0,0,0,0.26,-0.74
DFB-Pokal,1/16 finale,28.10.2025,Hertha,Elversberg,2° tempo,Casa,Hertha,AquEuux1,1.53,47%,8,3,5,3,85% (165/195),0.0,0.0,1.94,4,1,6,2,1,1.0,10,1,2,10,56% (14/25),63% (25/40),43% (3/7),0.93,9,7,54% (7/13),38,22,5,0,0,1,0.03,0.03
DFB-Pokal,1/16 finale,28.10.2025,Hertha,Elversberg,2° tempo,Ospite,Elversberg,AquEuux1,0.46,53%,7,1,2,1,86% (185/216),2.0,1.0,0.03,3,3,4,3,0,0.0,12,0,2,7,62% (13/21),76% (63/83),29% (2/7),0.37,10,10,83% (5/6),21,7,1,0,0,1,1.94,-0.06
DFB-Pokal,1/16 finale,28.10.2025,Wolfsburg,Kiel,Totale,Casa,Wolfsburg,IT63jdjJ,0.76,50%,14,2,1,5,84% (387/462),7.0,1.0,0.07,8,4,5,9,0,,20,0,4,14,57% (37/65),70% (92/131),31% (4/13),1.17,22,15,72% (13/18),55,22,8,0,0,2,0.91,-0.09
DFB-Pokal,1/16 finale,28.10.2025,Wolfsburg,Kiel,Totale,Ospite,Kiel,IT63jdjJ,1.72,50%,13,3,2,4,85% (381/448),3.0,0.0,0.91,7,3,10,3,0,,30,1,1,15,49% (20/41),76% (69/91),26% (5/19),1.78,19,14,62% (8/13),50,18,6,1,0,2,0.07,0.07
DFB-Pokal,1/16 finale,28.10.2025,Wolfsburg,Kiel,1° tempo,Casa,Wolfsburg,IT63jdjJ,0.24,49%,5,1,0,0,88% (198/226),5.0,1.0,0.03,3,1,3,2,0,,5,0,1,5,72% (28/39),78% (47/60),0% (0/5),0.35,6,9,70% (7/10),25,12,3,0,0,1,0.77,-0.23
DFB-Pokal,1/16 finale,28.10.2025,Wolfsburg,Kiel,1° tempo,Ospite,Kiel,IT63jdjJ,1.5,51%,10,2,1,2,88% (200/227),2.0,0.0,0.77,6,2,8,2,0,,19,1,1,9,47% (9/19),75% (33/44),45% (5/11),1.34,12,5,50% (2/4),25,5,4,0,0,1,0.03,0.03
DFB-Pokal,1/16 finale,28.10.2025,Wolfsburg,Kiel,2° tempo,Casa,Wolfsburg,IT63jdjJ,0.52,52%,9,1,1,5,80% (189/236),2.0,,0.04,5,3,2,7,0,,15,0,3,9,35% (9/26),63% (45/71),50% (4/8),0.82,16,6,75% (6/8),30,10,5,0,0,1,0.14,0.14
DFB-Pokal,1/16 finale,28.10.2025,Wolfsburg,Kiel,2° tempo,Ospite,Kiel,IT63jdjJ,0.22,48%,3,1,1,2,82% (181/221),1.0,,0.14,1,1,2,1,0,,11,0,0,6,50% (11/22),77% (36/47),0% (0/8),0.44,7,9,67% (6/9),25,13,2,1,0,1,0.04,0.04
DFB-Pokal,1/16 finale,28.10.2025,Augusta,Bochum,Totale,Casa,Augusta,xdG81MbK,1.22,61%,15,2,1,7,83% (434/520),1.0,,1.29,6,7,11,4,2,,36,0,0,8,49% (28/57),64% (94/146),26% (8/31),1.13,22,8,69% (11/16),36,23,8,0,0,3,1.82,0.82
DFB-Pokal,1/16 finale,28.10.2025,Augusta,Bochum,Totale,Ospite,Bochum,xdG81MbK,1.78,39%,16,4,2,5,75% (252/336),3.0,,1.82,8,4,9,7,0,,20,1,1,8,38% (27/72),63% (53/84),21% (3/14),0.85,27,8,60% (9/15),40,36,10,1,0,2,1.29,1.29
DFB-Pokal,1/16 finale,28.10.2025,Augusta,Bochum,1° tempo,Casa,Augusta,xdG81MbK,0.65,62%,8,0,1,1,83% (217/261),,,0.0,5,3,7,1,2,,15,0,0,2,45% (14/31),54% (29/54),22% (2/9),0.36,12,4,75% (6/8),16,14,3,0,0,1,0.77,-0.23
DFB-Pokal,1/16 finale,28.10.2025,Augusta,Bochum,1° tempo,Ospite,Bochum,xdG81MbK,0.61,38%,9,2,0,4,73% (116/158),,,0.77,5,2,7,2,0,,14,0,1,4,36% (13/36),64% (32/50),29% (2/7),0.32,12,2,100% (4/4),15,12,4,1,0,0,0.0,0.0
DFB-Pokal,1/16 finale,28.10.2025,Augusta,Bochum,2° tempo,Casa,Augusta,xdG81MbK,0.57,60%,7,2,0,6,84% (217/259),1.0,,1.29,1,4,4,3,0,,21,0,0,6,54% (14/26),71% (65/92),27% (6/22),0.77,10,4,63% (5/8),20,9,5,0,0,2,1.05,1.05
DFB-Pokal,1/16 finale,28.10.2025,Augusta,Bochum,2° tempo,Ospite,Bochum,xdG81MbK,1.17,40%,7,2,2,1,76% (136/178),3.0,,1.05,3,2,2,5,0,,6,1,0,4,39% (14/36),62% (21/34),14% (1/7),0.53,15,6,45% (5/11),25,24,6,0,0,2,1.29,1.29
DFB-Pokal,1/16 finale,28.10.2025,Monchengladbach,Karlsruher,Totale,Casa,Monchengladbach,WbTMwJ6D,3.15,50%,26,10,6,10,84% (379/453),1.0,,3.07,9,7,15,11,0,1.0,32,0,1,12,54% (27/50),66% (70/106),35% (7/20),1.51,15,10,86% (6/7),29,21,5,1,0,4,1.3,0.3
DFB-Pokal,1/16 finale,28.10.2025,Monchengladbach,Karlsruher,Totale,Ospite,Karlsruher,WbTMwJ6D,1.63,50%,12,5,3,4,82% (376/456),2.0,,1.3,4,3,8,4,0,0.0,18,0,1,10,52% (35/67),71% (77/109),23% (3/13),0.54,22,12,71% (5/7),24,24,6,0,0,6,3.07,0.07
DFB-Pokal,1/16 finale,28.10.2025,Monchengladbach,Karlsruher,1° tempo,Casa,Monchengladbach,WbTMwJ6D,1.06,53%,13,4,1,5,83% (231/279),0.0,,0.91,4,5,6,7,0,,15,0,1,6,53% (19/36),66% (52/79),30% (3/10),0.84,6,5,67% (2/3),16,5,5,1,0,2,0.29,0.29
DFB-Pokal,1/16 finale,28.10.2025,Monchengladbach,Karlsruher,1° tempo,Ospite,Karlsruher,WbTMwJ6D,0.54,47%,6,2,1,1,80% (202/251),1.0,,0.29,1,3,4,2,0,,6,0,0,5,54% (19/35),63% (33/52),33% (1/3),0.21,12,6,67% (4/6),14,16,2,0,0,3,0.91,-0.09
