Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,2,8,Gilbey A.,,6.3,46',,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,3,2,Jones G.,,,,,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,4,1,MacGillivray C.,Portiere,,,,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,5,11,Mendez-Laing N.,,,,,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,6,15,Offord L.,,6.0,63',,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,7,13,Paterson C.,,6.1,62',,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,8,32,Sanders J.,,6.5,71',,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol City,Milton Keynes,Ospite,Milton Keynes,3-5-2,Panchina,9,14,Tomlinson J.,,6.5,63',,6XTbuIW1
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,1,1,Southwood L.,Portiere,5.7,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,2,25,Howley R.,,6.2,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,3,5,Kilgour A.,Capitano,6.6,,46',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,4,6,Mola C.,,6.4,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,5,23,Southam-Hales M.,,6.0,,61',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,6,22,Conteh K.,,5.6,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,7,8,Hutchinson I.,,6.8,,61',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,8,3,Sparkes J.,,6.8,,46',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,9,11,Thomas L.,,5.5,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,10,19,Harrison E.,,6.3,,61',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Titolare,11,10,Sotiriou R.,,6.0,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,1,27,Bilongo B.,,6.5,46',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,2,29,Cavegn F.,,6.4,61',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,3,43,Dewsbury O.,,6.0,61',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,4,15,Ellison D.,,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,5,20,McEachran J.,,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,6,4,Moore T.,,6.6,46',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,7,9,Omochere P.,,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,8,2,Senior J.,,6.4,61',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Casa,Bristol Rovers,3-4-3,Panchina,9,13,Young B.,Portiere,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,1,1,Eastwood J.,Portiere,7.2,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,2,26,Gibbons J.,Capitano,9.0,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,3,23,Jobe M.,,7.0,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,4,6,Watts K.,,7.2,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,5,22,Bradshaw Z.,,7.1,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,6,21,McLoughlin S.,,6.7,,83',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,7,17,Mpanzu P.,,6.4,,67',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,8,2,Bennett L.,,7.0,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,9,10,Kachunga E.,,6.1,,76',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,10,11,Kaikai S.,,7.3,,67',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Titolare,11,9,Appere L.,,7.6,,67',IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,1,4,Ball D.,,6.8,67',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,2,7,Brophy J.,,6.8,67',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,3,38,Hoddle G.,,,83',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,4,25,Hughes B.,Portiere,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,5,16,Ibsen Rossi Z.,,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,6,14,Knight B.,,6.3,76',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,7,18,Loft R.,,7.6,67',,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,8,27,McConnell G.,,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Bristol Rovers,Cambridge Utd,Ospite,Cambridge Utd,4-2-3-1,Panchina,9,3,Purrington B.,,,,,IVLgzWl5
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,1,13,Trott N.,Portiere,6.3,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,2,44,Kpakio R.,,6.7,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,3,2,Fish W.,,7.3,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,4,12,Chambers C.,Capitano,7.1,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,5,3,Bagan J.,,7.2,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,6,14,Turnbull D.,,6.7,,90+3',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,7,6,Wintle R.,,7.0,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,8,10,Colwill R.,,7.9,,87',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,9,45,Ashford C.,,7.9,,87',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,10,47,Robinson C.,,6.7,,68',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Titolare,11,39,Davies I.,,5.5,,68',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,1,27,Colwill J.,,,87',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,2,24,King E.,,,90+3',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,3,48,Lawlor D.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,4,28,Mafico D.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,5,29,Nyakuhwa T.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,6,22,Salech Y.,,6.4,68',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,7,11,Tanner O.,,,87',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,8,41,Turner M.,Portiere,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Casa,Cardiff,4-3-3,Panchina,9,16,Willock C.,,7.1,68',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,1,1,Ripley C.,Portiere,5.9,,50',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,2,33,McGregor J.,,6.3,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,3,5,Wright W.,Capitano,6.4,,46',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,4,3,Mabete F.,,4.7,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,5,16,Wilson-Brown T.,,6.1,,46',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,6,18,Kilkenny G.,,5.8,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,7,6,Ball J.,,6.7,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,8,9,Glatzel P.,,6.7,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,9,31,Bodin B.,,6.4,,46',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,10,10,Smith H.,,5.9,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Titolare,11,20,Ehibhatiomhan P.,,7.0,,77',I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,1,14,Butterworth D.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,2,8,Clarke O.,,6.9,46',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,3,23,Drinan A.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,4,26,Munroe F.,,6.4,46',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,5,7,Nichols T.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,6,44,Oldaker D.,,7.2,46',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,7,19,Snowdon J.,,,,,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,8,11,Tabor J.,,6.1,77',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Cardiff,Swindon,Ospite,Swindon,4-3-3,Panchina,9,12,Ward L.,Portiere,7.5,50',,I5tIqhCC
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,1,25,Mannion W.,Portiere,6.7,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,2,20,Mitchell Z.,,6.3,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,3,4,Mitchell A.,,7.6,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,4,3,Gillesphey M.,Capitano,8.2,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,5,39,Rylah H.,,6.8,,76',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,6,41,Knibbs H.,,6.7,,46',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,7,26,Rankin-Costello J.,,7.1,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,8,18,Anderson K.,,6.6,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,9,37,Fullah I.,,8.0,,82',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,10,11,Leaburn M.,,8.0,,65',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Titolare,11,22,Olaofe T.,,7.4,,65',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,1,30,Apter R.,,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,2,8,Berry L.,,7.4,46',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,3,10,Docherty G.,,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,4,34,Enslin K.,,,82',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,5,29,Kanu D.,,7.0,65',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,6,23,Kelman C.,,6.6,65',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,7,38,Laqeretabua J.,,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,8,21,Maynard-Brewer A.,Portiere,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Casa,Charlton,3-5-2,Panchina,9,35,Mwamba A.,,6.5,76',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,1,13,Ashby-Hammond T.,Portiere,5.6,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,2,17,Pattenden J.,,7.0,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,3,6,Sweeney D.,,7.0,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,4,16,Freestone L.,,6.9,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,5,3,Butler D.,Capitano,6.6,,60',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,6,8,Phillips D.,,4.2,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,7,18,White H.,,6.7,,73',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,8,20,Campbell C.,,6.3,,60',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,9,10,Kemp D.,,6.3,,60',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,10,44,Patterson P.,,6.7,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Titolare,11,24,Malcolm J.,,5.8,,60',U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,1,33,Doherty R.,,6.3,73',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,2,15,Goode C.,,6.3,60',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,3,4,Houghton J.,,6.3,60',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,4,1,Marschall F.,Portiere,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,5,35,Norris F.,,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,6,5,Piergianni C.,,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,7,19,Reid J.,,6.1,60',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,8,27,Roberts M.,,6.3,60',,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Charlton,Stevenage,Ospite,Stevenage,4-2-3-1,Panchina,9,34,Suleiman D.,,,,,U5Fg1agL
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,1,1,Hemming Z.,Portiere,6.4,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,2,20,Daley-Campbell V.,,5.9,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,3,22,Dunkley C.,Capitano,6.8,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,4,6,McFadzean K.,,6.9,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,5,19,Gordon L.,,6.3,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,6,18,Dibley-Dias M.,,6.8,,39',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,7,8,Stirk R.,,6.9,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,8,24,Markanday D.,,7.4,,76',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,9,27,Darcy R.,,6.7,,76',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,10,17,Dobra A.,,6.9,,68',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Titolare,11,9,Grigg W.,,5.9,,68',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,1,10,Bonis L.,,6.0,68',,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,2,23,Boot R.,Portiere,,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,3,16,Butterfield L.,,6.5,76',,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,4,11,Duffy D.,,6.7,68',,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,5,5,Grimes J.,,,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,6,3,Lewis A.,,,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,7,7,Mandeville L.,,6.5,76',,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,8,4,Naylor T.,,6.3,39',,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Casa,Chesterfield,4-2-3-1,Panchina,9,2,Sheckleford R.,,,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,1,1,Roberts L.,Portiere,8.6,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,2,18,Oates R.,,7.5,,36',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,3,9,Bowery J.,,6.2,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,4,5,Sweeney R.,Capitano,6.4,,77',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,5,6,Cargill B.,,7.0,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,6,20,Blake-Tracy F.,,6.1,,65',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,7,8,Lewis A.,,7.0,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,8,10,Maris G.,,6.8,,65',h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,9,22,Moriah-Welsh N.,,6.5,,,h4KYieG7
Carabao Cup,1/64 FINALE,12.08.2025,Chesterfield,Mansfield,Ospite,Mansfield,5-4-1,Titolare,10,21,McAdam K.,,6.7,,,h4KYieG7
