Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita,competizione,game_id,player_id
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,79',Casa,Sostituzione - Esce,Vojvoda M.,,WAWxYcj4,Coppa Italia,4824553,336125
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,79',Casa,Sostituzione - Entra,Van der Brempt I.,,WAWxYcj4,Coppa Italia,4824553,490423
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,79',Casa,Sostituzione - Esce,Valle A.,,WAWxYcj4,Coppa Italia,4824553,709957
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,79',Casa,Sostituzione - Entra,Moreno A.,,WAWxYcj4,Coppa Italia,4824553,207917
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,85',Ospite,Sostituzione - Esce,Frattesi D.,,WAWxYcj4,Coppa Italia,4824553,394300
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,85',Ospite,Sostituzione - Entra,Mkhitaryan H.,,WAWxYcj4,Coppa Italia,4824553,55735
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,86',Casa,Sostituzione - Esce,Paz N.,,WAWxYcj4,Coppa Italia,4824553,948294
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,86',Casa,Sostituzione - Entra,Douvikas A.,,WAWxYcj4,Coppa Italia,4824553,523318
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,86',Casa,Sostituzione - Esce,Caqueret M.,,WAWxYcj4,Coppa Italia,4824553,395237
Coppa Italia,SEMI FINALI,03.03.2026,Como,Inter,2 Tempo,86',Casa,Sostituzione - Entra,Baturina M.,,WAWxYcj4,Coppa Italia,4824553,580451
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,1 Tempo,9',Ospite,Cartellino Giallo,Gila M.,,0KKE2Vjf,Coppa Italia,4785784,618341
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,1 Tempo,30',Casa,Gol,Castro S.,1-0,0KKE2Vjf,Coppa Italia,4785784,849520
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,1 Tempo,30',Casa,Assist,Moro N.,1-0,0KKE2Vjf,Coppa Italia,4785784,316934
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,1 Tempo,45',Ospite,Sostituzione - Esce,Pedro,,0KKE2Vjf,Coppa Italia,4785784,65278
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,1 Tempo,45',Ospite,Sostituzione - Entra,Noslin T.,,0KKE2Vjf,Coppa Italia,4785784,457736
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,47',Casa,Cartellino Giallo,Castro S.,,0KKE2Vjf,Coppa Italia,4785784,849520
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,48',Ospite,Gol,Noslin T.,1-1,0KKE2Vjf,Coppa Italia,4785784,457736
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,48',Ospite,Assist,Dele-Bashiru F.,1-1,0KKE2Vjf,Coppa Italia,4785784,530742
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,61',Ospite,Sostituzione - Esce,Rovella N.,,0KKE2Vjf,Coppa Italia,4785784,525704
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,61',Ospite,Sostituzione - Entra,Cataldi D.,,0KKE2Vjf,Coppa Italia,4785784,199733
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,61',Ospite,Sostituzione - Esce,Maldini D.,,0KKE2Vjf,Coppa Italia,4785784,539134
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,61',Ospite,Sostituzione - Entra,Dia B.,,0KKE2Vjf,Coppa Italia,4785784,626913
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,61',Casa,Sostituzione - Esce,Moro N.,,0KKE2Vjf,Coppa Italia,4785784,316934
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,61',Casa,Sostituzione - Entra,Freuler R.,,0KKE2Vjf,Coppa Italia,4785784,148252
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,70',Casa,Sostituzione - Esce,Cambiaghi N.,,0KKE2Vjf,Coppa Italia,4785784,459151
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,70',Casa,Sostituzione - Entra,Bernardeschi F.,,0KKE2Vjf,Coppa Italia,4785784,197300
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,70',Casa,Sostituzione - Esce,Odgaard J.,,0KKE2Vjf,Coppa Italia,4785784,345590
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,70',Casa,Sostituzione - Entra,Sohm S.,,0KKE2Vjf,Coppa Italia,4785784,507486
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,74',Casa,Cartellino Giallo,Miranda J.,,0KKE2Vjf,Coppa Italia,4785784,341227
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Ospite,Sostituzione - Esce,Isaksen G.,,0KKE2Vjf,Coppa Italia,4785784,462823
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Ospite,Sostituzione - Entra,Cancellieri M.,,0KKE2Vjf,Coppa Italia,4785784,550106
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Ospite,Sostituzione - Esce,Pellegrini Lu.,,0KKE2Vjf,Coppa Italia,4785784,346567
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Ospite,Sostituzione - Entra,Tavares N.,,0KKE2Vjf,Coppa Italia,4785784,535955
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Casa,Sostituzione - Esce,Lucumi J.,,0KKE2Vjf,Coppa Italia,4785784,413565
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Casa,Sostituzione - Entra,Fauske Helland E.,,0KKE2Vjf,Coppa Italia,4785784,1129198
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Casa,Sostituzione - Esce,Castro S.,,0KKE2Vjf,Coppa Italia,4785784,849520
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,80',Casa,Sostituzione - Entra,Dallinga T.,,0KKE2Vjf,Coppa Italia,4785784,538964
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,86',Ospite,Cartellino Giallo,Tavares N.,,0KKE2Vjf,Coppa Italia,4785784,535955
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,2 Tempo,90+1',Casa,Cartellino Giallo,Vitik M.,,0KKE2Vjf,Coppa Italia,4785784,652054
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,1,Ospite,Rigore Assegnato,Tavares N.,,0KKE2Vjf,Coppa Italia,4785784,535955
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,1,Ospite,Rigore,Tavares N.,,0KKE2Vjf,Coppa Italia,4785784,535955
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,1,Casa,Rigore Assegnato,Ferguson L.,,0KKE2Vjf,Coppa Italia,4785784,428563
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,1,Casa,Rigore sbagliato,Ferguson L.,,0KKE2Vjf,Coppa Italia,4785784,428563
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,2,Ospite,Rigore Assegnato,Dia B.,,0KKE2Vjf,Coppa Italia,4785784,626913
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,2,Ospite,Rigore,Dia B.,,0KKE2Vjf,Coppa Italia,4785784,626913
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,2,Casa,Rigore Assegnato,Dallinga T.,,0KKE2Vjf,Coppa Italia,4785784,538964
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,2,Casa,Rigore,Dallinga T.,,0KKE2Vjf,Coppa Italia,4785784,538964
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,3,Ospite,Rigore Assegnato,Marusic A.,,0KKE2Vjf,Coppa Italia,4785784,239802
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,3,Ospite,Rigore,Marusic A.,,0KKE2Vjf,Coppa Italia,4785784,239802
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,3,Casa,Rigore Assegnato,Orsolini R.,,0KKE2Vjf,Coppa Italia,4785784,368482
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,3,Casa,Rigore sbagliato,Orsolini R.,,0KKE2Vjf,Coppa Italia,4785784,368482
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,4,Ospite,Rigore Assegnato,Taylor K.,,0KKE2Vjf,Coppa Italia,4785784,470394
Coppa Italia,QUARTI DI FINALE,11.02.2026,Bologna,Lazio,Rigori,4,Ospite,Rigore,Taylor K.,,0KKE2Vjf,Coppa Italia,4785784,470394
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,1 Tempo,39',Ospite,Rigore Assegnato,Baturina M.,0-1,jHoo92Bk,Coppa Italia,4785787,580451
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,1 Tempo,39',Ospite,Rigore,Baturina M.,0-1,jHoo92Bk,Coppa Italia,4785787,580451
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,1 Tempo,44',Ospite,Cartellino Giallo,Ramon J.,,jHoo92Bk,Coppa Italia,4785787,948278
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,46',Casa,Gol,Vergara A.,1-1,jHoo92Bk,Coppa Italia,4785787,703245
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,46',Casa,Assist,Hojlund R.,1-1,jHoo92Bk,Coppa Italia,4785787,610442
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,53',Ospite,Sostituzione - Esce,Ramon J.,,jHoo92Bk,Coppa Italia,4785787,948278
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,53',Ospite,Sostituzione - Entra,Kempf M. O.,,jHoo92Bk,Coppa Italia,4785787,160938
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,53',Ospite,Sostituzione - Esce,Caqueret M.,,jHoo92Bk,Coppa Italia,4785787,395237
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,53',Ospite,Sostituzione - Entra,Douvikas A.,,jHoo92Bk,Coppa Italia,4785787,523318
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,60',Casa,Sostituzione - Esce,Olivera M.,,jHoo92Bk,Coppa Italia,4785787,376514
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,60',Casa,Sostituzione - Entra,Spinazzola L.,,jHoo92Bk,Coppa Italia,4785787,118689
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,60',Casa,Sostituzione - Esce,Mazzocchi P.,,jHoo92Bk,Coppa Italia,4785787,250153
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,60',Casa,Sostituzione - Entra,Alisson Santos,,jHoo92Bk,Coppa Italia,4785787,830365
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,60',Casa,Sostituzione - Esce,Giovane,,jHoo92Bk,Coppa Italia,4785787,1005165
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,60',Casa,Sostituzione - Entra,Politano M.,,jHoo92Bk,Coppa Italia,4785787,165895
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,62',Ospite,Cartellino Giallo,Roberto S.,,jHoo92Bk,Coppa Italia,4785787,85370
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,67',Ospite,Sostituzione - Esce,Addai J.,,jHoo92Bk,Coppa Italia,4785787,747720
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,67',Ospite,Sostituzione - Entra,Rodriguez J.,,jHoo92Bk,Coppa Italia,4785787,1190411
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,67',Ospite,Sostituzione - Esce,Roberto S.,,jHoo92Bk,Coppa Italia,4785787,85370
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,67',Ospite,Sostituzione - Entra,Da Cunha L.,,jHoo92Bk,Coppa Italia,4785787,495667
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,69',Casa,Cartellino Giallo,Elmas E.,,jHoo92Bk,Coppa Italia,4785787,400489
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,74',Casa,Sostituzione - Esce,Hojlund R.,,jHoo92Bk,Coppa Italia,4785787,610442
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,74',Casa,Sostituzione - Entra,Lukaku R.,,jHoo92Bk,Coppa Italia,4785787,96341
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,74',Casa,Sostituzione - Esce,Vergara A.,,jHoo92Bk,Coppa Italia,4785787,703245
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,74',Casa,Sostituzione - Entra,Gutierrez M.,,jHoo92Bk,Coppa Italia,4785787,525299
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,82',Ospite,Sostituzione - Esce,Paz N.,,jHoo92Bk,Coppa Italia,4785787,948294
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,2 Tempo,82',Ospite,Sostituzione - Entra,Vojvoda M.,,jHoo92Bk,Coppa Italia,4785787,336125
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,1,Ospite,Rigore Assegnato,Da Cunha L.,,jHoo92Bk,Coppa Italia,4785787,495667
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,1,Ospite,Rigore,Da Cunha L.,,jHoo92Bk,Coppa Italia,4785787,495667
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,1,Casa,Rigore Assegnato,Politano M.,,jHoo92Bk,Coppa Italia,4785787,165895
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,1,Casa,Rigore,Politano M.,,jHoo92Bk,Coppa Italia,4785787,165895
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,2,Ospite,Rigore Assegnato,Douvikas A.,,jHoo92Bk,Coppa Italia,4785787,523318
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,2,Ospite,Rigore,Douvikas A.,,jHoo92Bk,Coppa Italia,4785787,523318
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,2,Casa,Rigore Assegnato,Lukaku R.,,jHoo92Bk,Coppa Italia,4785787,96341
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,2,Casa,Rigore sbagliato,Lukaku R.,,jHoo92Bk,Coppa Italia,4785787,96341
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,3,Ospite,Rigore Assegnato,Baturina M.,,jHoo92Bk,Coppa Italia,4785787,580451
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,3,Ospite,Rigore,Baturina M.,,jHoo92Bk,Coppa Italia,4785787,580451
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,3,Casa,Rigore Assegnato,Spinazzola L.,,jHoo92Bk,Coppa Italia,4785787,118689
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,3,Casa,Rigore,Spinazzola L.,,jHoo92Bk,Coppa Italia,4785787,118689
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,4,Ospite,Rigore Assegnato,Perrone M.,,jHoo92Bk,Coppa Italia,4785787,668547
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,4,Ospite,Rigore sbagliato,Perrone M.,,jHoo92Bk,Coppa Italia,4785787,668547
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,4,Casa,Rigore Assegnato,Alisson Santos,,jHoo92Bk,Coppa Italia,4785787,830365
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,4,Casa,Rigore,Alisson Santos,,jHoo92Bk,Coppa Italia,4785787,830365
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,5,Ospite,Rigore Assegnato,Smolcic I.,,jHoo92Bk,Coppa Italia,4785787,571271
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,5,Ospite,Rigore,Smolcic I.,,jHoo92Bk,Coppa Italia,4785787,571271
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,5,Casa,Rigore Assegnato,Elmas E.,,jHoo92Bk,Coppa Italia,4785787,400489
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,5,Casa,Rigore,Elmas E.,,jHoo92Bk,Coppa Italia,4785787,400489
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,6,Ospite,Rigore Assegnato,Diego Carlos,,jHoo92Bk,Coppa Italia,4785787,329145
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,6,Ospite,Rigore,Diego Carlos,,jHoo92Bk,Coppa Italia,4785787,329145
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,6,Casa,Rigore Assegnato,Milinkovic-Savic V.,,jHoo92Bk,Coppa Italia,4785787,257474
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,6,Casa,Rigore,Milinkovic-Savic V.,,jHoo92Bk,Coppa Italia,4785787,257474
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,7,Ospite,Rigore Assegnato,Vojvoda M.,,jHoo92Bk,Coppa Italia,4785787,336125
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,7,Ospite,Rigore,Vojvoda M.,,jHoo92Bk,Coppa Italia,4785787,336125
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,7,Casa,Rigore Assegnato,Gutierrez M.,,jHoo92Bk,Coppa Italia,4785787,525299
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,7,Casa,Rigore,Gutierrez M.,,jHoo92Bk,Coppa Italia,4785787,525299
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,8,Ospite,Rigore Assegnato,Kempf M. O.,,jHoo92Bk,Coppa Italia,4785787,160938
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,8,Ospite,Rigore,Kempf M. O.,,jHoo92Bk,Coppa Italia,4785787,160938
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,8,Casa,Rigore Assegnato,Lobotka S.,,jHoo92Bk,Coppa Italia,4785787,192735
Coppa Italia,QUARTI DI FINALE,10.02.2026,Napoli,Como,Rigori,8,Casa,Rigore sbagliato,Lobotka S.,,jHoo92Bk,Coppa Italia,4785787,192735
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,1 Tempo,27',Casa,Rigore Assegnato,Scamacca G.,1-0,baWtW3x9,Coppa Italia,4785785,315867
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,1 Tempo,27',Casa,Rigore,Scamacca G.,1-0,baWtW3x9,Coppa Italia,4785785,315867
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,64',Ospite,Sostituzione - Esce,Gatti F.,,baWtW3x9,Coppa Italia,4785785,509022
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,64',Ospite,Sostituzione - Entra,Boga J.,,baWtW3x9,Coppa Italia,4785785,216569
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,70',Casa,Sostituzione - Esce,Zappacosta D.,,baWtW3x9,Coppa Italia,4785785,173859
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,70',Casa,Sostituzione - Entra,Bellanova R.,,baWtW3x9,Coppa Italia,4785785,357992
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,70',Casa,Sostituzione - Esce,Scamacca G.,,baWtW3x9,Coppa Italia,4785785,315867
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,70',Casa,Sostituzione - Entra,Sulemana K.,,baWtW3x9,Coppa Italia,4785785,746695
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,74',Ospite,Sostituzione - Esce,Locatelli M.,,baWtW3x9,Coppa Italia,4785785,265088
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,74',Ospite,Sostituzione - Entra,Koopmeiners T.,,baWtW3x9,Coppa Italia,4785785,360518
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,74',Ospite,Sostituzione - Esce,David J.,,baWtW3x9,Coppa Italia,4785785,533738
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,74',Ospite,Sostituzione - Entra,Holm E.,,baWtW3x9,Coppa Italia,4785785,496745
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,75',Casa,Sostituzione - Esce,Raspadori G.,,baWtW3x9,Coppa Italia,4785785,405885
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,75',Casa,Sostituzione - Entra,Krstovic N.,,baWtW3x9,Coppa Italia,4785785,434433
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,76',Casa,Sostituzione - Esce,Scalvini G.,,baWtW3x9,Coppa Italia,4785785,571604
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,76',Casa,Sostituzione - Entra,Kossounou O.,,baWtW3x9,Coppa Italia,4785785,644771
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,77',Casa,Gol,Sulemana K.,2-0,baWtW3x9,Coppa Italia,4785785,746695
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,77',Casa,Assist,Bellanova R.,2-0,baWtW3x9,Coppa Italia,4785785,357992
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,80',Ospite,Sostituzione - Esce,Conceicao F.,,baWtW3x9,Coppa Italia,4785785,487474
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,80',Ospite,Sostituzione - Entra,Zhegrova E.,,baWtW3x9,Coppa Italia,4785785,496857
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,81',Ospite,Sostituzione - Esce,Cambiaso A.,,baWtW3x9,Coppa Italia,4785785,459658
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,81',Ospite,Sostituzione - Entra,Openda L.,,baWtW3x9,Coppa Italia,4785785,368887
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,83',Casa,Sostituzione - Esce,De Ketelaere C.,,baWtW3x9,Coppa Italia,4785785,435772
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,83',Casa,Sostituzione - Entra,Pasalic M.,,baWtW3x9,Coppa Italia,4785785,205938
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,85',Casa,Gol,Pasalic M.,3-0,baWtW3x9,Coppa Italia,4785785,205938
Coppa Italia,QUARTI DI FINALE,05.02.2026,Atalanta,Juventus,2 Tempo,85',Casa,Assist,Krstovic N.,3-0,baWtW3x9,Coppa Italia,4785785,434433
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,1 Tempo,35',Casa,Gol,Bonny A.,1-0,nB3jfHE8,Coppa Italia,4785786,827734
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,1 Tempo,35',Casa,Assist,Kamate I.,1-0,nB3jfHE8,Coppa Italia,4785786,885623
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,47',Casa,Gol,Diouf A.,2-0,nB3jfHE8,Coppa Italia,4785786,711976
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,47',Casa,Assist,Thuram M.,2-0,nB3jfHE8,Coppa Italia,4785786,318528
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,56',Casa,Sostituzione - Esce,Bonny A.,,nB3jfHE8,Coppa Italia,4785786,827734
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,56',Casa,Sostituzione - Entra,Esposito F.,,nB3jfHE8,Coppa Italia,4785786,930781
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,56',Casa,Sostituzione - Esce,Thuram M.,,nB3jfHE8,Coppa Italia,4785786,318528
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,56',Casa,Sostituzione - Entra,Martinez L.,,nB3jfHE8,Coppa Italia,4785786,406625
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,56',Casa,Sostituzione - Esce,Mkhitaryan H.,,nB3jfHE8,Coppa Italia,4785786,55735
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,56',Casa,Sostituzione - Entra,Sucic P.,,nB3jfHE8,Coppa Italia,4785786,668207
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,57',Ospite,Gol,Kulenovic S.,2-1,nB3jfHE8,Coppa Italia,4785786,357778
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,61',Ospite,Sostituzione - Esce,Marianucci L.,,nB3jfHE8,Coppa Italia,4785786,814446
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,61',Ospite,Sostituzione - Entra,Maripan G.,,nB3jfHE8,Coppa Italia,4785786,249730
Coppa Italia,QUARTI DI FINALE,04.02.2026,Inter,Torino,2 Tempo,61',Ospite,Sostituzione - Esce,Anjorin F.,,nB3jfHE8,Coppa Italia,4785786,433181
