competizione,turno,data,game_id,minuto,tipo,club,club_id,giocatore_id,entrato_id,assist_id,descrizione
FA Cup,Third Round,2026-01-10,4788522,90,Goals,Blackpool FC,1181,289846,,596821.0,", Penalty, 4. Tournament Goal Assist: , Penalty: Fouled player"
FA Cup,Third Round,2026-01-10,4788523,9,Substitutions,Aston Villa,405,394327,249565.0,,", Injury"
FA Cup,Third Round,2026-01-10,4788523,22,Goals,Aston Villa,405,321247,,326029.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-10,4788523,31,Substitutions,Tottenham Hotspur,148,378710,487969.0,,", Injury"
FA Cup,Third Round,2026-01-10,4788523,45,Goals,Aston Villa,405,503743,,321247.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-10,4788523,54,Goals,Tottenham Hotspur,148,743498,,487969.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-10,4788523,57,Cards,Tottenham Hotspur,148,922693,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-10,4788523,65,Substitutions,Aston Villa,405,193116,401173.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788523,65,Substitutions,Aston Villa,405,326029,324358.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788523,67,Cards,Aston Villa,405,321247,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-10,4788523,78,Substitutions,Aston Villa,405,485585,126664.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788523,78,Substitutions,Tottenham Hotspur,148,801734,670883.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788523,79,Substitutions,Aston Villa,405,425334,1063329.0,,", Injury"
FA Cup,Third Round,2026-01-10,4788523,79,Cards,Tottenham Hotspur,148,553875,,,"1. Yellow card  , Dissent"
FA Cup,Third Round,2026-01-10,4788523,81,Cards,Aston Villa,405,1063329,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-10,4788523,83,Substitutions,Tottenham Hotspur,148,553875,483348.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788523,83,Substitutions,Tottenham Hotspur,148,743498,258889.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788523,85,Cards,Tottenham Hotspur,148,257455,,,"1. Yellow card  , Dissent"
FA Cup,Third Round,2026-01-10,4788524,5,Cards,Chelsea FC,631,463603,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-10,4788524,31,Cards,Charlton Athletic,358,227618,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-10,4788524,45,Goals,Chelsea FC,631,904802,,938158.0,", Left-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist"
FA Cup,Third Round,2026-01-10,4788524,50,Goals,Chelsea FC,631,258878,,983989.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
FA Cup,Third Round,2026-01-10,4788524,57,Goals,Charlton Athletic,358,874064,,,", Right-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-10,4788524,62,Goals,Chelsea FC,631,938158,,,", Left-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-10,4788524,66,Substitutions,Charlton Athletic,358,419025,874081.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,66,Substitutions,Charlton Athletic,358,633492,267113.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,66,Substitutions,Chelsea FC,631,670882,1056993.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,67,Substitutions,Charlton Athletic,358,227618,411229.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,69,Substitutions,Chelsea FC,631,938158,610849.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,69,Substitutions,Chelsea FC,631,983989,648195.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,74,Substitutions,Charlton Athletic,358,278166,747681.0,,", Injury"
FA Cup,Third Round,2026-01-10,4788524,82,Substitutions,Charlton Athletic,358,747267,484735.0,,", Injury"
FA Cup,Third Round,2026-01-10,4788524,85,Substitutions,Chelsea FC,631,811779,487465.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,85,Substitutions,Chelsea FC,631,904802,475411.0,,", Tactical"
FA Cup,Third Round,2026-01-10,4788524,90,Goals,Chelsea FC,631,487465,,648195.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-10,4788524,90,Goals,Chelsea FC,631,648195,,1056993.0,", Penalty, 1. Tournament Goal Assist: , Penalty: Fouled player"
FA Cup,Third Round,2026-01-11,4788525,18,Cards,Derby County,22,610428,,,"1. Yellow card  , Dissent"
FA Cup,Third Round,2026-01-11,4788525,35,Goals,Derby County,22,426192,,,", Left-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-11,4788525,46,Substitutions,Leeds United,399,338629,413220.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,46,Substitutions,Derby County,22,610428,323652.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,55,Goals,Leeds United,399,627626,,371851.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788525,59,Goals,Leeds United,399,489359,,,", Right-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-11,4788525,63,Substitutions,Derby County,22,282821,406560.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,63,Substitutions,Derby County,22,372802,865993.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,73,Substitutions,Derby County,22,336640,1089574.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,73,Substitutions,Leeds United,399,381753,346707.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,73,Substitutions,Derby County,22,712117,1085929.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,86,Substitutions,Leeds United,399,627626,236953.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,89,Substitutions,Leeds United,399,346890,393323.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,89,Substitutions,Leeds United,399,369962,344069.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788525,90,Goals,Leeds United,399,413220,,314288.0,", Counter attack goal, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788525,90,Cards,Leeds United,399,417346,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-11,4788526,3,Goals,Portsmouth FC,1020,307069,,,", Right-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-11,4788526,8,Goals,Arsenal FC,11,346467,,148367.0,", Own-goal Assist: , Shot on goal, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788526,25,Goals,Arsenal FC,11,655488,,503987.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788526,40,Substitutions,Portsmouth FC,1020,707164,943560.0,,", Injury"
FA Cup,Third Round,2026-01-11,4788526,45,Cards,Arsenal FC,11,890721,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-11,4788526,51,Goals,Arsenal FC,11,655488,,363205.0,", Right-footed shot, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788526,55,Cards,Portsmouth FC,1020,467616,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-11,4788526,62,Substitutions,Portsmouth FC,1020,255626,236509.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,62,Substitutions,Portsmouth FC,1020,467616,118779.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,68,Cards,Arsenal FC,11,335721,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-11,4788526,69,Substitutions,Arsenal FC,11,335721,420243.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,69,Substitutions,Arsenal FC,11,363205,309400.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,69,Substitutions,Arsenal FC,11,890719,316264.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,72,Goals,Arsenal FC,11,655488,,503987.0,", Header, 3. Tournament Goal Assist: , Corner, 2. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788526,73,Substitutions,Portsmouth FC,1020,540687,346468.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,73,Substitutions,Portsmouth FC,1020,867760,197693.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,76,Substitutions,Arsenal FC,11,435338,1294399.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788526,82,Substitutions,Arsenal FC,11,655488,423440.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,12,Goals,Brighton & Hove Albion,1237,700106,,,", Left-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-11,4788527,60,Cards,Manchester United,985,820374,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-11,4788527,62,Substitutions,Manchester United,985,346483,926309.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,62,Substitutions,Manchester United,985,820374,435648.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,64,Goals,Brighton & Hove Albion,1237,67063,,700106.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788527,77,Substitutions,Brighton & Hove Albion,1237,111195,667287.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,77,Substitutions,Brighton & Hove Albion,1237,996897,576314.0,,", Injury"
FA Cup,Third Round,2026-01-11,4788527,78,Substitutions,Brighton & Hove Albion,1237,67063,504849.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,79,Substitutions,Manchester United,985,476701,16306.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,79,Substitutions,Manchester United,985,480762,177907.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,83,Substitutions,Brighton & Hove Albion,1237,538977,1060087.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,85,Goals,Manchester United,985,627442,,240306.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist"
FA Cup,Third Round,2026-01-11,4788527,87,Cards,Manchester United,985,926309,,,"Yellow card  , Foul"
FA Cup,Third Round,2026-01-11,4788527,89,Cards,Manchester United,985,926309,,,"Second yellow  , Dissent"
FA Cup,Third Round,2026-01-11,4788527,90,Cards,Manchester United,985,177907,,,1. Yellow card
FA Cup,Third Round,2026-01-11,4788527,90,Substitutions,Brighton & Hove Albion,1237,700106,933018.0,,", Tactical"
FA Cup,Third Round,2026-01-11,4788527,90,Cards,Brighton & Hove Albion,1237,1060087,,,1. Yellow card
FA Cup,Third Round,2026-01-12,4788528,9,Goals,Liverpool FC,31,451276,,534033.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-12,4788528,32,Cards,Liverpool FC,31,256178,,,"1. Yellow card  , Foul"
FA Cup,Third Round,2026-01-12,4788528,36,Goals,Liverpool FC,31,484547,,534033.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 2. Tournament Assist"
FA Cup,Third Round,2026-01-12,4788528,40,Goals,Barnsley FC,349,314381,,,", Left-footed shot, 1. Tournament Goal"
FA Cup,Third Round,2026-01-12,4788528,60,Substitutions,Liverpool FC,31,256178,357119.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,60,Substitutions,Liverpool FC,31,341092,709726.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,60,Substitutions,Liverpool FC,31,484547,598577.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,73,Substitutions,Barnsley FC,349,314381,896526.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,73,Substitutions,Barnsley FC,349,433168,280982.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,73,Substitutions,Liverpool FC,31,1108466,478573.0,,", Injury"
FA Cup,Third Round,2026-01-12,4788528,81,Substitutions,Barnsley FC,349,448672,35416.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,84,Goals,Liverpool FC,31,598577,,709726.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
FA Cup,Third Round,2026-01-12,4788528,88,Substitutions,Liverpool FC,31,534033,1045123.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,88,Substitutions,Barnsley FC,349,1087487,732206.0,,", Tactical"
FA Cup,Third Round,2026-01-12,4788528,90,Goals,Liverpool FC,31,709726,,598577.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,31,Cards,Newcastle United,762,333241,,,2. Yellow card
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,31,Cards,Manchester City,281,743413,,,1. Yellow card
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,37,Cards,Manchester City,281,601883,,,"2. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,45,Substitutions,Newcastle United,762,199527,398065.0,,", Injury"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,53,Goals,Manchester City,281,583255,,241641.0,", Left-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,62,Substitutions,Manchester City,281,406635,460939.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,62,Substitutions,Manchester City,281,601883,701057.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,62,Substitutions,Manchester City,281,743413,357565.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,69,Substitutions,Newcastle United,762,388165,455661.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,69,Substitutions,Newcastle United,762,503733,583189.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,69,Substitutions,Newcastle United,762,503749,397033.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,73,Cards,Manchester City,281,241641,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,76,Cards,Newcastle United,762,520624,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,77,Substitutions,Manchester City,281,486049,607223.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,83,Cards,Manchester City,281,701057,,,"1. Yellow card  , Time wasting"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,87,Substitutions,Newcastle United,762,520624,95810.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,88,Substitutions,Manchester City,281,177476,578391.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,90,Cards,Newcastle United,762,95810,,,"2. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,90,Cards,Newcastle United,762,397033,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-13,4798808,90,Goals,Manchester City,281,607223,,578391.0,", Left-footed shot, 3. Tournament Goal Assist: , Pass, 2. Tournament Assist"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,7,Goals,Arsenal FC,11,335721,,357662.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,42,Cards,Arsenal FC,11,144028,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,42,Cards,Chelsea FC,631,1056993,,,"2. Yellow card  , Dissent"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,44,Cards,Chelsea FC,631,284857,,,"3. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,49,Goals,Arsenal FC,11,325443,,,", Right-footed shot, 1. Tournament Goal"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,53,Substitutions,Chelsea FC,631,938158,811779.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,53,Substitutions,Chelsea FC,631,1004708,463603.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,57,Goals,Chelsea FC,631,811779,,487465.0,", Right-footed shot, 3. Tournament Goal Assist: , Cross, 1. Tournament Assist"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,65,Cards,Chelsea FC,631,463603,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,67,Substitutions,Arsenal FC,11,144028,655488.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,68,Substitutions,Arsenal FC,11,316264,338424.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,71,Goals,Arsenal FC,11,423440,,325443.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,75,Cards,Arsenal FC,11,192279,,,"2. Yellow card  , Time wasting"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,75,Substitutions,Chelsea FC,631,475411,904802.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,78,Cards,Arsenal FC,11,338424,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,81,Substitutions,Chelsea FC,631,284857,258878.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,81,Substitutions,Chelsea FC,631,626724,982097.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,82,Substitutions,Arsenal FC,11,325443,363205.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,82,Substitutions,Arsenal FC,11,357662,309400.0,,", Tactical"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,83,Goals,Chelsea FC,631,811779,,,", Right-footed shot, 4. Tournament Goal"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,90,Cards,Arsenal FC,11,420243,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 1st Leg,2026-01-14,4798809,90,Cards,Chelsea FC,631,487465,,,"1. Yellow card  , Dissent"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,56,Cards,Chelsea FC,631,610849,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,60,Substitutions,Chelsea FC,631,610849,568177.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,60,Substitutions,Chelsea FC,631,904802,1056993.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,68,Cards,Chelsea FC,631,620322,,,"1. Yellow card  , Diving"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,69,Substitutions,Arsenal FC,11,325443,309400.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,69,Substitutions,Arsenal FC,11,503987,144028.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,71,Cards,Chelsea FC,631,1056993,,,"3. Yellow card  , Foul"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,75,Substitutions,Chelsea FC,631,743600,811779.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,87,Substitutions,Chelsea FC,631,620322,1004708.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-03,4798810,90,Goals,Arsenal FC,11,309400,,357662.0,", Counter attack goal, 1. Tournament Goal Assist: , Pass, 2. Tournament Assist"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,7,Goals,Manchester City,281,445939,,,", Left-footed shot, 2. Tournament Goal"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,27,Cards,Manchester City,281,601883,,,"3. Yellow card  , Foul"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,29,Goals,Manchester City,281,445939,,,", Header, 3. Tournament Goal"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,32,Goals,Manchester City,281,460939,,,", Counter attack goal, 1. Tournament Goal"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,44,Substitutions,Newcastle United,762,503733,398065.0,,", Injury"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,46,Substitutions,Manchester City,281,177476,843595.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,46,Substitutions,Newcastle United,762,340329,583189.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,46,Substitutions,Newcastle United,762,455661,388165.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,46,Substitutions,Newcastle United,762,670858,199527.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,62,Goals,Newcastle United,762,583189,,521964.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,71,Substitutions,Manchester City,281,583255,418560.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,71,Substitutions,Manchester City,281,743413,357565.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,72,Substitutions,Manchester City,281,406635,607223.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,76,Substitutions,Newcastle United,762,95810,609556.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,78,Cards,Manchester City,281,466805,,,"1. Yellow card  , Foul"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,83,Substitutions,Manchester City,281,466805,701057.0,,", Tactical"
EFL Cup,Semi-Finals 2nd Leg,2026-02-04,4798811,90,Cards,Manchester City,281,357565,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-15,4799989,29,Cards,Racing Santander,630,889459,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-15,4799989,46,Substitutions,Racing Santander,630,461631,1427892.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,58,Substitutions,FC Barcelona,131,1018920,636703.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,60,Substitutions,Racing Santander,630,502682,197131.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,60,Substitutions,Racing Santander,630,663258,715628.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,66,Goals,FC Barcelona,131,398184,,636703.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,Round of 16,2026-01-15,4799989,67,Substitutions,FC Barcelona,131,258923,411295.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,68,Substitutions,FC Barcelona,131,293385,683840.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,68,Substitutions,FC Barcelona,131,398184,38253.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,71,Cards,Racing Santander,630,715628,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-15,4799989,72,Substitutions,Racing Santander,630,889459,335216.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,73,Cards,FC Barcelona,131,636703,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-15,4799989,78,Substitutions,Racing Santander,630,522730,531277.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,83,Cards,Racing Santander,630,335216,,,"1. Yellow card  , Dissent"
Copa del Rey,Round of 16,2026-01-15,4799989,85,Substitutions,FC Barcelona,131,636695,466794.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-15,4799989,89,Cards,Racing Santander,630,197131,,,"2. Yellow card  , Dissent"
Copa del Rey,Round of 16,2026-01-15,4799989,90,Goals,FC Barcelona,131,937958,,411295.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,Round of 16,2026-01-14,4799990,42,Goals,Albacete Balompié,1532,689639,,282410.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist"
Copa del Rey,Round of 16,2026-01-14,4799990,45,Goals,Real Madrid,418,1057316,,,", Left-footed shot, 1. Tournament Goal"
Copa del Rey,Round of 16,2026-01-14,4799990,57,Substitutions,Albacete Balompié,1532,282410,336051.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,58,Substitutions,Albacete Balompié,1532,531829,198015.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,58,Substitutions,Albacete Balompié,1532,1101300,596899.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,65,Substitutions,Real Madrid,418,341264,640428.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,65,Cards,Real Madrid,418,890290,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-14,4799990,65,Substitutions,Real Madrid,418,890290,59016.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,74,Substitutions,Albacete Balompié,1532,1254421,674501.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,77,Substitutions,Albacete Balompié,1532,568156,500191.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,77,Substitutions,Real Madrid,418,935281,138927.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,77,Substitutions,Real Madrid,418,1057316,948272.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,82,Goals,Albacete Balompié,1532,198015,,,", Right-footed shot, 3. Tournament Goal"
Copa del Rey,Round of 16,2026-01-14,4799990,86,Substitutions,Real Madrid,418,1186235,646824.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799990,90,Cards,Albacete Balompié,1532,198015,,,"1. Yellow card  , Taking off shirt"
Copa del Rey,Round of 16,2026-01-14,4799990,90,Goals,Albacete Balompié,1532,198015,,,", Counter attack goal, 4. Tournament Goal"
Copa del Rey,Round of 16,2026-01-14,4799990,90,Cards,Albacete Balompié,1532,596899,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-14,4799990,90,Goals,Real Madrid,418,935230,,861410.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist"
Copa del Rey,Round of 16,2026-01-14,4799990,90,Cards,Real Madrid,418,935245,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-14,4799991,19,Cards,Real Betis Balompié,150,466801,,,"1. Yellow card  , Foul"
Copa del Rey,Round of 16,2026-01-14,4799991,55,Substitutions,Real Betis Balompié,150,461617,357885.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799991,56,Substitutions,Real Betis Balompié,150,127048,167721.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799991,56,Substitutions,Real Betis Balompié,150,348795,961087.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799991,58,Goals,Elche CF,1531,412829,,452483.0,", Right-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,Round of 16,2026-01-14,4799991,60,Substitutions,Elche CF,1531,531404,909758.0,,", Tactical"
Copa del Rey,Round of 16,2026-01-14,4799991,60,Substitutions,Elche CF,1531,1064506,948275.0,,", Tactical"
