competizione,paese,turno,data,casa,ospite,gol_casa_90,gol_ospite_90,gol_casa_finale,gol_ospite_finale,rigori_casa,rigori_ospite,supplementari,gol_casa_dichiarato,gol_ospite_dichiarato,eventi_incompleti,divisione_casa,divisione_ospite,dentro_perimetro,arbitro,stadio,spettatori,allenatore_casa,allenatore_ospite,modulo_casa,modulo_ospite,game_id,competition_id,home_club_id,away_club_id,fonte,url,sigla_divisione_casa,sigla_divisione_ospite
DFB-Pokal,DE,Semi-Finals,2026-04-23,VfB Stuttgart,SC Freiburg,1,1,2,1,,,True,2,1,False,1.0,1.0,True,Tobias Welz,MHPArena Stuttgart,60000.0,Sebastian Hoeneß,Julian Schuster,3-4-2-1,4-2-3-1,4830556,DFB,79,60,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4830556,,
DFB-Pokal,DE,Final,2026-05-23,Bayern Munich,VfB Stuttgart,,,3,0,,,,3,0,False,1.0,1.0,True,Sven Jablonski (Bremen),Olympiastadion,74036,,,,,,DFB,,,wikipedia-en,,,
EFL Cup,EN,First Preliminary Round,2025-07-29,Barnet FC,Newport County,2,2,2,2,2.0,4.0,False,4,6,False,3.0,3.0,False,Darren Drysdale,The Hive Stadium,1789.0,Dean Brennan,David Hughes,3-4-3,5-3-2,4634016,CGB,2804,3716,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634016,,
EFL Cup,EN,First Preliminary Round,2025-08-05,Accrington Stanley,Oldham Athletic,3,1,3,1,,,False,3,1,False,3.0,3.0,False,Scott Oldham,The Wham Stadium,2042.0,John Doolan,Micky Mellon,3-4-1-2,4-4-2,4634015,CGB,3688,1078,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634015,,
EFL Cup,EN,First Round,2025-08-12,Accrington Stanley,Peterborough United,2,1,2,1,,,False,2,1,False,3.0,3.0,True,Aaron Bannister,The Wham Stadium,847.0,John Doolan,Darren Ferguson,3-4-1-2,4-4-2 Diamond,4699497,CGB,3688,1072,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4699497,,
EFL Cup,EN,First Round,2025-08-12,Barrow AFC,Preston North End,0,1,0,1,,,False,0,1,False,3.0,2.0,True,Ross Joyce,SO Legal Stadium,3108.0,Andy Whing,Paul Heckingbottom,5-3-2,3-5-2,4634017,CGB,6168,466,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634017,,
EFL Cup,EN,First Round,2025-08-12,Blackburn Rovers,Bradford City,1,2,1,2,,,False,1,2,False,2.0,3.0,True,Anthony Backhouse,Ewood Park,9855.0,Valérien Ismaël,Graham Alexander,4-2-3-1,3-4-2-1,4634029,CGB,164,1027,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634029,,
EFL Cup,EN,First Round,2025-08-12,Blackpool FC,Port Vale FC,0,1,0,1,,,False,0,1,False,3.0,3.0,True,Simon Mather,Bloomfield Road,2606.0,Steve Bruce,Darren Moore,4-4-2,3-4-1-2,4634019,CGB,1181,1211,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634019,,
EFL Cup,EN,First Round,2025-08-12,Bristol City,Milton Keynes Dons,2,0,2,0,,,False,2,0,False,2.0,3.0,True,Bobby Madley,Ashton Gate,10280.0,Gerhard Struber,Paul Warne,3-4-2-1,3-5-2 flat,4634037,CGB,698,991,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634037,,
EFL Cup,EN,First Round,2025-08-12,Bristol Rovers,Cambridge United,0,2,0,2,,,False,0,2,False,3.0,3.0,True,Oliver Mackey,Memorial Stadium,2681.0,Darrell Clarke,Neil Harris,3-4-3,4-2-3-1,4634039,CGB,2455,986,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634039,,
EFL Cup,EN,First Round,2025-08-12,Bromley FC,Ipswich Town,1,1,1,1,5.0,4.0,False,6,5,False,3.0,2.0,True,Matthew Russell,CopperJax Community Stadium,3005.0,Andy Woodman,Kieran McKenna,3-4-1-2,4-2-3-1,4634038,CGB,8981,677,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634038,,
EFL Cup,EN,First Round,2025-08-12,Cardiff City,Swindon Town,2,1,2,1,,,False,2,1,False,3.0,3.0,True,Elliot Bell,Cardiff City Stadium,7160.0,Brian Barry-Murphy,Ian Holloway,4-3-3 Attacking,4-3-3 Attacking,4634045,CGB,603,352,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634045,,
EFL Cup,EN,First Round,2025-08-12,Charlton Athletic,Stevenage FC,3,1,3,1,,,False,3,1,False,2.0,3.0,True,Craig Hicks,The Valley,4092.0,Nathan Jones,Alex Revell,3-5-2,4-2-3-1,4634042,CGB,358,3684,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634042,,
EFL Cup,EN,First Round,2025-08-12,Chesterfield FC,Mansfield Town,0,2,0,2,,,False,0,2,False,3.0,3.0,True,Adam Herczeg,SMH Group Stadium,9502.0,Paul Cook,Nigel Clough,4-2-3-1,5-4-1,4634033,CGB,1219,3820,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634033,,
EFL Cup,EN,First Round,2025-08-12,Coventry City,Luton Town,1,0,1,0,,,False,1,0,False,2.0,3.0,True,Leigh Doughty,Coventry Building Society Arena,10595.0,Frank Lampard,Matt Bloomfield,4-4-2,3-4-2-1,4634036,CGB,990,1031,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634036,,
EFL Cup,EN,First Round,2025-08-12,Gillingham FC,AFC Wimbledon,1,1,1,1,2.0,4.0,False,3,5,False,3.0,3.0,True,Neil Hair,Priestfield Stadium,2205.0,Gareth Ainsworth,Johnnie Jackson,3-4-1-2,3-4-3,4634046,CGB,2814,3884,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634046,,
EFL Cup,EN,First Round,2025-08-12,Grimsby Town,Shrewsbury Town,3,1,3,1,,,False,3,1,False,3.0,3.0,True,Seb Stockbridge,Blundell Park,3156.0,David Artell,Michael Appleton,4-1-4-1,5-3-2,4634018,CGB,1034,3054,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634018,,
EFL Cup,EN,First Round,2025-08-12,Harrogate Town,Lincoln City,1,3,1,3,,,False,1,3,False,3.0,3.0,True,Zac Kennard-Kettle,The Exercise Stadium,2119.0,Simon Weaver,Michael Skubala,4-2-3-1,4-2-3-1,4634021,CGB,12020,1198,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634021,,
EFL Cup,EN,First Round,2025-08-12,Leyton Orient,Wycombe Wanderers,0,1,0,1,,,False,0,1,False,3.0,3.0,True,Tom Nield,BetWright Stadium,3293.0,Richie Wellens,Mike Dodds,4-2-3-1,4-2-3-1,4634040,CGB,1150,2805,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634040,,
EFL Cup,EN,First Round,2025-08-12,Middlesbrough FC,Doncaster Rovers,0,4,0,4,,,False,0,4,False,2.0,3.0,True,Matt Corlett,Riverside Stadium,11979.0,Rob Edwards,Grant McCann,3-4-2-1,4-2-3-1,4634030,CGB,641,2454,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634030,,
EFL Cup,EN,First Round,2025-08-12,Newport County,Millwall FC,0,1,0,1,,,False,0,1,False,3.0,2.0,True,Scott Oldham,Rodney Parade,2617.0,David Hughes,Alex Neil,3-5-2,4-2-3-1,4699496,CGB,3716,1028,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4699496,,
EFL Cup,EN,First Round,2025-08-12,Northampton Town,Southampton FC,0,1,0,1,,,False,0,1,False,3.0,2.0,True,David Rock,Sixfields Stadium,4381.0,Kevin Nolan,Will Still,5-4-1,3-4-2-1,4634047,CGB,1302,180,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634047,,
EFL Cup,EN,First Round,2025-08-12,Oxford United,Colchester United,1,0,1,0,,,False,1,0,False,2.0,3.0,True,Jacob Miles,Kassam Stadium,3452.0,Gary Rowett,Danny Cowley,4-1-3-2,4-2-3-1,4634043,CGB,988,1060,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634043,,
EFL Cup,EN,First Round,2025-08-12,Plymouth Argyle,Queens Park Rangers,3,2,3,2,,,False,3,2,False,3.0,2.0,True,John Busby,Home Park,10884.0,Tom Cleverley,Julien Stéphan,4-2-3-1,4-5-1,4634049,CGB,2262,1039,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634049,,
EFL Cup,EN,First Round,2025-08-12,Portsmouth FC,Reading FC,1,2,1,2,,,False,1,2,False,2.0,3.0,True,Farai Hallam,Fratton Park,14525.0,John Mousinho,Noel Hunt,4-2-3-1,4-3-3 Attacking,4634051,CGB,1020,1032,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634051,,
EFL Cup,EN,First Round,2025-08-12,Salford City,Rotherham United,0,0,0,0,2.0,3.0,False,2,3,False,3.0,3.0,True,Edward Duckworth,The Peninsula Stadium,1409.0,Karl Robinson,Matt Hamshaw,3-5-2 flat,4-2-3-1,4634020,CGB,34888,1194,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634020,,
EFL Cup,EN,First Round,2025-08-12,Stockport County,Crewe Alexandra,3,1,3,1,,,False,3,1,False,3.0,3.0,True,Scott Jackson,Edgeley Park,4945.0,Dave Challinor,Lee Bell,3-4-1-2,5-3-2,4634023,CGB,1098,1042,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634023,,
EFL Cup,EN,First Round,2025-08-12,Stoke City,Walsall FC,0,0,0,0,4.0,3.0,False,4,3,False,2.0,3.0,True,James Bell,bet365 Stadium,8809.0,Mark Robins,Mat Sadler,4-2-3-1,3-1-4-2,4634027,CGB,512,899,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634027,,
EFL Cup,EN,First Round,2025-08-12,Swansea City,Crawley Town,3,1,3,1,,,False,3,1,False,2.0,3.0,True,Benjamin Speedie,Swansea.com Stadium,5095.0,Alan Sheehan,Scott Lindsey,4-2-3-1,3-4-1-2,4634050,CGB,2288,3537,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634050,,
EFL Cup,EN,First Round,2025-08-12,Tranmere Rovers,Burton Albion,1,1,1,1,,,False,5,6,True,3.0,3.0,True,Simon Mather,Prenton Park,3524.0,Andy Crosby,Gary Bowyer,3-4-2-1,4-3-2-1,4634022,CGB,1074,2963,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634022,,
EFL Cup,EN,First Round,2025-08-12,Watford FC,Norwich City,1,2,1,2,,,False,1,2,False,2.0,2.0,True,Dean Whitestone,Vicarage Road,9243.0,Paulo Pezzolano,Liam Manning,4-4-2,4-2-3-1,4634041,CGB,1010,1123,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634041,,
EFL Cup,EN,First Round,2025-08-12,West Bromwich Albion,Derby County,1,1,1,1,2.0,3.0,False,3,4,False,2.0,2.0,True,Thomas Kirk,The Hawthorns,8548.0,Ryan Mason,John Eustace,4-2-3-1,3-5-2 flat,4634031,CGB,984,22,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634031,,
EFL Cup,EN,First Round,2025-08-12,Wigan Athletic,Notts County,1,0,1,0,,,False,1,0,False,3.0,3.0,True,Oliver Yates,Brick Community Stadium,2907.0,Ryan Lowe,Martin Paterson,3-1-4-2,3-4-2-1,4634035,CGB,1071,1045,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634035,,
EFL Cup,EN,First Round,2025-08-12,Wrexham AFC,Hull City,3,3,3,3,5.0,3.0,False,8,6,False,2.0,2.0,True,Josh Smith,STōK Cae Ras,10106.0,Phil Parkinson,Sergej Jakirovic,3-4-1-2,4-2-3-1,4634025,CGB,1112,3008,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634025,,
EFL Cup,EN,First Round,2025-08-13,Barnsley FC,Fleetwood Town,2,2,2,2,5.0,4.0,False,7,6,False,3.0,3.0,True,Carl Brook,Oakwell Stadium,3259.0,Conor Hourihane,Pete Wild,4-2-3-1,5-3-2,4634034,CGB,349,11177,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634034,,
EFL Cup,EN,First Round,2025-08-13,Birmingham City,Sheffield United,2,1,2,1,,,False,2,1,False,2.0,2.0,True,Gavin Ward,St. Andrew’s @ Knighthead Park,16357.0,Chris Davies,Rubén Sellés,4-2-3-1,4-1-4-1,4634026,CGB,337,350,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634026,,
EFL Cup,EN,First Round,2025-08-13,Bolton Wanderers,Sheffield Wednesday,3,3,3,3,2.0,4.0,False,5,7,False,3.0,2.0,True,Oliver Langford,Toughsheet Community Stadium,8208.0,Steven Schumacher,Henrik Pedersen,4-2-3-1,4-4-1-1,4634032,CGB,355,1035,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634032,,
EFL Cup,EN,First Round,2025-08-13,Cheltenham Town,Exeter City,2,0,2,0,,,False,2,0,False,3.0,3.0,True,Alan Young,EV Charger Points Stadium,2109.0,Michael Flynn,Gary Caldwell,3-4-2-1,3-4-1-2,4634048,CGB,3371,6699,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634048,,
EFL Cup,EN,First Round,2025-08-13,Huddersfield Town,Leicester City,2,2,2,2,3.0,2.0,False,5,4,False,3.0,2.0,True,David Webb,Accu Stadium,6884.0,Lee Grant,Martí Cifuentes,4-2-3-1,4-2-3-1,4634024,CGB,1110,1003,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4634024,,
EFL Cup,EN,Second Round,2025-08-26,AFC Bournemouth,Brentford FC,0,2,0,2,,,False,0,2,False,1.0,1.0,True,Michael Salisbury,Vitality Stadium,10499.0,Andoni Iraola,Keith Andrews,4-2-3-1,3-4-1-2,4709794,CGB,989,1148,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709794,,
EFL Cup,EN,Second Round,2025-08-26,Accrington Stanley,Doncaster Rovers,0,2,0,2,,,False,0,2,False,3.0,3.0,True,Zac Kennard-Kettle,The Wham Stadium,1270.0,John Doolan,Grant McCann,3-4-1-2,4-2-3-1,4709783,CGB,3688,2454,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709783,,
EFL Cup,EN,Second Round,2025-08-26,Barnsley FC,Rotherham United,2,1,2,1,,,False,2,1,False,3.0,3.0,True,Matt Corlett,Oakwell Stadium,5803.0,Conor Hourihane,Matt Hamshaw,4-2-3-1,5-3-2,4709792,CGB,349,1194,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709792,,
EFL Cup,EN,Second Round,2025-08-26,Birmingham City,Port Vale FC,0,1,0,1,,,False,0,1,False,2.0,3.0,True,Benjamin Speedie,St. Andrew’s @ Knighthead Park,21052.0,Chris Davies,Darren Moore,4-4-2,3-4-3,4715178,CGB,337,1211,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715178,,
EFL Cup,EN,Second Round,2025-08-26,Bromley FC,Wycombe Wanderers,1,1,1,1,4.0,5.0,False,5,6,False,3.0,3.0,True,Thomas Parsons,CopperJax Community Stadium,2310.0,Andy Woodman,Mike Dodds,3-5-2 flat,3-4-2-1,4709797,CGB,8981,2805,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709797,,
EFL Cup,EN,Second Round,2025-08-26,Burnley FC,Derby County,2,1,2,1,,,False,2,1,False,1.0,2.0,True,Andrew Kitchen,Turf Moor,7019.0,Scott Parker,John Eustace,4-4-2,3-5-2 flat,4709786,CGB,1132,22,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709786,,
EFL Cup,EN,Second Round,2025-08-26,Burton Albion,Lincoln City,0,1,0,1,,,False,0,1,False,3.0,3.0,True,Oliver Mackey,Pirelli Stadium,1837.0,Gary Bowyer,Michael Skubala,3-4-1-2,4-2-3-1,4715177,CGB,2963,1198,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715177,,
EFL Cup,EN,Second Round,2025-08-26,Cambridge United,Charlton Athletic,3,1,3,1,,,False,3,1,False,3.0,2.0,True,David Rock,Cledara Abbey Stadium,3231.0,Neil Harris,Nathan Jones,4-4-2,3-5-2 flat,4709789,CGB,986,358,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709789,,
EFL Cup,EN,Second Round,2025-08-26,Cardiff City,Cheltenham Town,3,0,3,0,,,False,3,0,False,3.0,3.0,True,Edward Duckworth,Cardiff City Stadium,6233.0,Brian Barry-Murphy,Michael Flynn,4-2-3-1,4-2-3-1,4709798,CGB,603,3371,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709798,,
EFL Cup,EN,Second Round,2025-08-26,Millwall FC,Coventry City,2,1,2,1,,,False,2,1,False,2.0,2.0,True,Stephen Martin,The Den,7048.0,Alex Neil,Frank Lampard,4-2-3-1,4-4-2,4709795,CGB,1028,990,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709795,,
EFL Cup,EN,Second Round,2025-08-26,Norwich City,Southampton FC,0,3,0,3,,,False,0,3,False,2.0,2.0,True,Tom Nield,Carrow Road,17351.0,Liam Manning,Will Still,3-4-3,3-5-2 flat,4709793,CGB,1123,180,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709793,,
EFL Cup,EN,Second Round,2025-08-26,Preston North End,Wrexham AFC,2,3,2,3,,,False,2,3,False,2.0,2.0,True,Adam Herczeg,Deepdale,12350.0,Paul Heckingbottom,Phil Parkinson,3-1-4-2,3-5-2 flat,4709791,CGB,466,1112,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709791,,
EFL Cup,EN,Second Round,2025-08-26,Reading FC,AFC Wimbledon,2,1,2,1,,,False,2,1,False,3.0,3.0,True,Jacob Miles,Select Car Leasing Stadium,3860.0,Noel Hunt,Johnnie Jackson,4-3-3 Attacking,4-3-3 Attacking,4709787,CGB,1032,3884,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709787,,
EFL Cup,EN,Second Round,2025-08-26,Sheffield Wednesday,Leeds United,1,1,1,1,3.0,0.0,False,4,1,False,2.0,1.0,True,Robert Jones,Hillsborough,7801.0,Henrik Pedersen,Daniel Farke,5-3-2,4-2-3-1,4709803,CGB,1035,399,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709803,,
EFL Cup,EN,Second Round,2025-08-26,Stoke City,Bradford City,0,3,0,3,,,False,0,3,False,2.0,3.0,True,Leigh Doughty,bet365 Stadium,9947.0,Mark Robins,Graham Alexander,4-2-3-1,3-4-2-1,4709785,CGB,512,1027,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709785,,
EFL Cup,EN,Second Round,2025-08-26,Sunderland AFC,Huddersfield Town,1,1,1,1,5.0,6.0,False,6,7,False,1.0,3.0,True,Dean Whitestone,Stadium of Light,22249.0,Régis Le Bris,Lee Grant,4-4-2,4-2-3-1,4709790,CGB,289,1110,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709790,,
EFL Cup,EN,Second Round,2025-08-26,Swansea City,Plymouth Argyle,1,1,1,1,5.0,3.0,False,6,4,False,2.0,3.0,True,Elliot Bell,Swansea.com Stadium,7279.0,Alan Sheehan,Tom Cleverley,4-2-3-1,4-4-2,4709796,CGB,2288,2262,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709796,,
EFL Cup,EN,Second Round,2025-08-26,Wigan Athletic,Stockport County,1,0,1,0,,,False,1,0,False,3.0,3.0,True,Tom Reeves,Brick Community Stadium,3119.0,Ryan Lowe,Dave Challinor,3-1-4-2,3-5-2 flat,4709784,CGB,1071,1098,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709784,,
EFL Cup,EN,Second Round,2025-08-26,Wolverhampton Wanderers,West Ham United,3,2,3,2,,,False,3,2,False,1.0,1.0,True,Darren England,Molineux Stadium,19561.0,Vítor Pereira,Graham Potter,3-4-2-1,3-5-2 flat,4709788,CGB,543,379,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709788,,
EFL Cup,EN,Second Round,2025-08-27,Everton FC,Mansfield Town,2,0,2,0,,,False,2,0,False,1.0,3.0,True,Thomas Bramall,Hill Dickinson Stadium,48583.0,David Moyes,Nigel Clough,4-2-3-1,4-2-3-1,4709799,CGB,29,3820,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709799,,
EFL Cup,EN,Second Round,2025-08-27,Fulham FC,Bristol City,2,0,2,0,,,False,2,0,False,1.0,2.0,True,Lewis Smith,Craven Cottage,11749.0,Marco Silva,Gerhard Struber,4-2-3-1,3-4-2-1,4709800,CGB,931,698,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709800,,
EFL Cup,EN,Second Round,2025-08-27,Grimsby Town,Manchester United,2,2,2,2,12.0,11.0,False,14,13,False,3.0,1.0,True,Tony Harrington,Blundell Park,8647.0,David Artell,Ruben Amorim,4-1-4-1,3-4-3,4709802,CGB,1034,985,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709802,,
EFL Cup,EN,Second Round,2025-08-27,Oxford United,Brighton & Hove Albion,0,6,0,6,,,False,0,6,False,2.0,1.0,True,Oliver Langford,Kassam Stadium,9010.0,Gary Rowett,Fabian Hürzeler,5-4-1,4-2-3-1,4709801,CGB,988,1237,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4709801,,
EFL Cup,EN,Third Round,2025-09-16,Brentford FC,Aston Villa,1,1,1,1,4.0,2.0,False,5,3,False,1.0,1.0,True,John Brooks,Gtech Community Stadium,15895.0,Keith Andrews,Unai Emery,3-5-2 flat,4-2-3-1,4715842,CGB,1148,405,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715842,,
EFL Cup,EN,Third Round,2025-09-16,Crystal Palace,Millwall FC,1,1,1,1,4.0,2.0,False,5,3,False,1.0,2.0,True,John Busby,Selhurst Park,2687.0,Oliver Glasner,Alex Neil,3-4-2-1,3-4-2-1,4715840,CGB,873,1028,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715840,,
EFL Cup,EN,Third Round,2025-09-16,Sheffield Wednesday,Grimsby Town,0,1,0,1,,,False,0,1,False,2.0,3.0,True,Elliot Bell,Hillsborough,9424.0,Henrik Pedersen,David Artell,3-5-2 flat,4-1-4-1,4715850,CGB,1035,1034,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715850,,
EFL Cup,EN,Third Round,2025-09-17,Swansea City,Nottingham Forest,3,2,3,2,,,False,3,2,False,2.0,1.0,True,John Busby,Swansea.com Stadium,11354.0,Alan Sheehan,Ange Postecoglou,4-2-3-1,4-2-3-1,4715851,CGB,2288,703,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715851,,
EFL Cup,EN,Third Round,2025-09-23,Barnsley FC,Brighton & Hove Albion,0,6,0,6,,,False,0,6,False,3.0,1.0,True,Tom Reeves,Oakwell Stadium,7790.0,Conor Hourihane,Fabian Hürzeler,4-2-3-1,4-2-3-1,4715841,CGB,349,1237,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715841,,
EFL Cup,EN,Third Round,2025-09-23,Burnley FC,Cardiff City,1,2,1,2,,,False,1,2,False,1.0,3.0,True,David Webb,Turf Moor,6010.0,Scott Parker,Brian Barry-Murphy,3-4-1-2,4-2-3-1,4715843,CGB,1132,603,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715843,,
EFL Cup,EN,Third Round,2025-09-23,Fulham FC,Cambridge United,1,0,1,0,,,False,1,0,False,1.0,3.0,True,Ruebyn Ricardo,Craven Cottage,16254.0,Marco Silva,Neil Harris,4-2-3-1,4-4-2,4715844,CGB,931,986,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715844,,
EFL Cup,EN,Third Round,2025-09-23,Lincoln City,Chelsea FC,1,2,1,2,,,False,1,2,False,3.0,1.0,True,Matthew Donohue,LNER Stadium,10214.0,Michael Skubala,Enzo Maresca,5-3-2,4-2-3-1,4715847,CGB,1198,631,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715847,,
EFL Cup,EN,Third Round,2025-09-23,Liverpool FC,Southampton FC,2,1,2,1,,,False,2,1,False,1.0,2.0,True,Thomas Bramall,Anfield,59518.0,Arne Slot,Will Still,4-2-3-1,5-4-1,4715845,CGB,31,180,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715845,,
EFL Cup,EN,Third Round,2025-09-23,Wigan Athletic,Wycombe Wanderers,0,2,0,2,,,False,0,2,False,3.0,3.0,True,Edward Duckworth,Brick Community Stadium,2077.0,Ryan Lowe,Michael Duff,3-1-4-2,3-5-2 flat,4715853,CGB,1071,2805,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715853,,
EFL Cup,EN,Third Round,2025-09-23,Wolverhampton Wanderers,Everton FC,2,0,2,0,,,False,2,0,False,1.0,1.0,True,Craig Pawson,Molineux Stadium,18758.0,Vítor Pereira,David Moyes,4-3-3 Attacking,4-2-3-1,4715854,CGB,543,29,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715854,,
EFL Cup,EN,Third Round,2025-09-23,Wrexham AFC,Reading FC,2,0,2,0,,,False,2,0,False,2.0,3.0,True,Simon Mather,STōK Cae Ras,9457.0,Phil Parkinson,Noel Hunt,3-4-2-1,4-2-3-1,4715855,CGB,1112,1032,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715855,,
EFL Cup,EN,Third Round,2025-09-24,Huddersfield Town,Manchester City,0,2,0,2,,,False,0,2,False,3.0,1.0,True,Michael Salisbury,Accu Stadium,22052.0,Lee Grant,Pep Guardiola,4-2-3-1,4-1-4-1,4715846,CGB,1110,281,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715846,,
EFL Cup,EN,Third Round,2025-09-24,Newcastle United,Bradford City,4,1,4,1,,,False,4,1,False,1.0,3.0,True,Thomas Kirk,St James' Park,51249.0,Eddie Howe,Graham Alexander,4-3-3 Attacking,3-4-3,4715848,CGB,762,1027,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715848,,
EFL Cup,EN,Third Round,2025-09-24,Port Vale FC,Arsenal FC,0,2,0,2,,,False,0,2,False,3.0,1.0,True,Andrew Kitchen,Vale Park,16326.0,Darren Moore,Mikel Arteta,3-5-2 flat,4-3-3 Attacking,4715849,CGB,1211,11,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715849,,
EFL Cup,EN,Third Round,2025-09-24,Tottenham Hotspur,Doncaster Rovers,3,0,3,0,,,False,3,0,False,1.0,3.0,True,Andrew Madley,Tottenham Hotspur Stadium,42473.0,Thomas Frank,Grant McCann,4-3-3 Attacking,4-2-3-1,4715852,CGB,148,2454,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4715852,,
