competizione,turno,data,squadra,club_id,nome_diretta,player_id,metodo,gruppo,numero,ruolo,id_diretta,game_id
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Diarra Y.,524008,nome,Titolare,18.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Ocampo B.,598765,nome,Titolare,10.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Marti R.,212391,nome,Titolare,9.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Aghama E.,1180386,nome,Panchina,7.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Aznar V.,706797,nome,Panchina,13.0,Portiere,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Camara D.,891923,nome,Panchina,17.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Climent M.,720526,nome,Panchina,21.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,de la Rosa J.,1027993,nome,Panchina,19.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Diaz Peregrina J.,,,Panchina,34.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Fernandez A.,89733,nome,Panchina,8.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Kovacevic B.,845563,nome,Panchina,14.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Ontiveros J.,298983,nome,Panchina,22.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Ortuno S.,531476,nome,Panchina,15.0,,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Cadice,2687,Perez Morillo F.,,,Panchina,26.0,Portiere,nRF8SuFs,4743298.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Torre A.,334863,nome,Titolare,1.0,Portiere,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Zapico G.,859368,nome,Titolare,2.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Amez D.,636356,nome,Titolare,5.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Ojeda D.,913957,nome,Titolare,15.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Lopez L.,175682,nome,Titolare,4.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Omar,158796,nome,Titolare,11.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Orviz S.,684967,nome,Titolare,8.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Suarez L.,636306,nome,Titolare,6.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Reyes A. R.,627289,nome,Titolare,14.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Maya P.,1285597,nome,Titolare,20.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Guerrero M.,137704,nome,Titolare,9.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Andrin Y.,997030,nome,Panchina,13.0,Portiere,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Gonzalez I.,1020750,nome,Panchina,21.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Lopez N.,1065476,eliminazione,Panchina,24.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Menendez A.,175921,nome,Panchina,3.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Perez P.,238717,nome,Panchina,22.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Perez S.,636307,nome,Panchina,7.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Rodriguez E.,1230522,nome,Panchina,26.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Langreo,16646,Rodriguez P.,1462608,nome,Panchina,27.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Diaz L.,355534,nome,Titolare,25.0,Portiere,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Mardones A.,1064145,nome,Titolare,22.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Artetxe M.,888271,nome,Titolare,4.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Chema,248330,nome,Titolare,12.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Garcia S.,249471,nome,Titolare,16.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Pena A.,156887,nome,Titolare,23.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Gelardo A.,652329,nome,Titolare,6.0,Capitano,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Garcia A.,1117692,nome,Titolare,24.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Alvaro J.,808648,nome,Titolare,7.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Escobar A.,645318,nome,Titolare,9.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Dacosta R.,568182,nome,Titolare,11.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Carballo D.,1305863,nome,Panchina,21.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Concha D.,304250,nome,Panchina,18.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Fernandez C. G.,646741,nome,Panchina,13.0,Portiere,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Gimenez A.,57935,nome,Panchina,20.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Gorostidi A.,450258,nome,Panchina,8.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Miguel,527964,nome,Panchina,2.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Noriega J.,891931,nome,Panchina,5.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Pascu,547354,nome,Panchina,10.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Pujol E.,646745,nome,Panchina,3.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Ramon A.,632743,nome,Panchina,17.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Racing Club Ferrol,1176,Tejera S.,38817,nome,Panchina,14.0,,4AKF9CjC,4743274.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Busy,1474599,eliminazione,Titolare,1.0,Portiere,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Requena A.,1474605,nome,Titolare,22.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Tote,491757,nome,Titolare,5.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Fernandez M.,1474604,nome,Titolare,12.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Peno C.,445293,nome,Titolare,18.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Rodriguez E.,1474594,nome,Titolare,10.0,Capitano,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Kity,482841,nome,Titolare,23.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Briega A.,938361,nome,Titolare,11.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Aguirre N.,1474593,nome,Titolare,8.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Zambrano K.,1474602,nome,Titolare,7.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Perez I.,1474603,nome,Titolare,9.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Cata,1474606,nome,Panchina,80.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Junquera M.,1474597,nome,Panchina,24.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Lozano J.,1474621,nome,Panchina,4.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Martin A.,335220,nome,Panchina,17.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Redondo A.,1474608,nome,Panchina,6.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Salmeron J.,890588,nome,Panchina,14.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Sanchez A.,1474598,nome,Panchina,90.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Serrano L.,1474596,nome,Panchina,21.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Tejero R.,1474607,nome,Panchina,13.0,Portiere,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Torrenova R.,1474595,nome,Panchina,19.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Inter de Valdemoro,122524,Zielinski C.,1474600,nome,Panchina,2.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Letacek J.,339079,nome,Titolare,1.0,Portiere,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Bekhoucha I.,1164331,nome,Titolare,31.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Laso L.,735895,nome,Titolare,32.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Nyom A.,111508,nome,Titolare,12.0,Capitano,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Tallal Y.,1184137,nome,Titolare,39.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Neyou Y.,469669,nome,Titolare,4.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Javier Munoz,,,Titolare,14.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Alex Sancris,560705,nome,Titolare,18.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Martin M.,948273,nome,Titolare,6.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,da Costa C.,1033005,nome,Titolare,20.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Juanmi,126737,nome,Titolare,7.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Arambarri M.,290249,nome,Panchina,8.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Djene,221150,nome,Panchina,2.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Duarte D.,257376,nome,Panchina,22.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Iglesias J.,390688,nome,Panchina,21.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Joselu,1000135,nome,Panchina,37.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Kiko Femenia,76467,nome,Panchina,17.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Liso A.,1061122,nome,Panchina,23.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Mayoral B.,298976,nome,Panchina,9.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Rico D.,249513,nome,Panchina,16.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Soria D.,226012,nome,Panchina,13.0,Portiere,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Getafe,3709,Vilaplana Dachs M.,,,Panchina,33.0,,b3vFZESO,4743304.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Garcia D.,622833,nome,Titolare,13.0,Portiere,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Gonzalez J.,1472420,nome,Titolare,2.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Salvatierra A.,641882,nome,Titolare,8.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Martin D.,429147,nome,Titolare,4.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Alarcon R.,1073614,nome,Titolare,3.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Falin,631230,nome,Titolare,10.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Marfil A.,1472421,nome,Titolare,5.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Sabaca J.,1472425,nome,Titolare,6.0,Capitano,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Romero D.,506611,nome,Titolare,7.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Osuna R.,960690,nome,Titolare,22.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Fernandez R.,833338,nome,Titolare,9.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Amaya M.,1472454,nome,Panchina,18.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Berrio R.,1472419,nome,Panchina,24.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Bordi M.,1472427,nome,Panchina,14.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Camara R.,1472422,nome,Panchina,15.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,del Campo F.,1472424,nome,Panchina,1.0,Portiere,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Hayes L.,891148,nome,Panchina,11.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Manuela M.,808675,nome,Panchina,20.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Moreno J.,,,Panchina,17.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Naroa K.,1472423,nome,Panchina,16.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Reinoso D.,1472429,nome,Panchina,19.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Maracena,34119,Sape,1476210,nome,Panchina,21.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Dimitrievski S.,165467,nome,Titolare,1.0,Portiere,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Rubo,,,Titolare,26.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Panach A.,1141157,nome,Titolare,32.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Comert E.,298583,nome,Titolare,24.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Vazquez J.,623024,nome,Titolare,21.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Otorbi D.,1009766,nome,Titolare,27.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Santamaria B.,285323,nome,Titolare,22.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Guerra J.,834764,nome,Titolare,8.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Almeida A.,375382,nome,Titolare,10.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Raba D.,413262,nome,Titolare,19.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Duro H.,573775,nome,Titolare,9.0,Capitano,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Copete J.,520840,nome,Panchina,3.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Danjuma A.,355861,nome,Panchina,7.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Dominguez M.,941867,nome,Panchina,39.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Gaya J.,221322,nome,Panchina,14.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Jurado M.,1060658,nome,Panchina,38.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Lopez D.,617081,nome,Panchina,16.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Nunez L.,1200328,nome,Panchina,29.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Rendall T.,,,Panchina,12.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Rioja L.,278837,nome,Panchina,11.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Rivero C.,398131,nome,Panchina,13.0,Portiere,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,Valencia,1049,Tarrega C.,707274,nome,Panchina,5.0,,xY1CqJXr,4743290.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Aleman F.,464849,nome,Titolare,1.0,Portiere,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Javi Pipa,1011317,nome,Titolare,2.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Serbourdin S.,353096,nome,Titolare,4.0,Capitano,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Rodriguez J.,838352,nome,Titolare,24.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Ribalta C.,464854,nome,Titolare,21.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Velicias A.,1476211,nome,Titolare,17.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Ferreira C.,1386428,nome,Titolare,20.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Aleman K.,784921,nome,Titolare,8.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Traore I.,263863,nome,Titolare,25.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Martel J.,1411364,nome,Titolare,22.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Quintero F.,893549,nome,Titolare,11.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Akhachab M.,1476216,nome,Panchina,30.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Edu Salles,68488,nome,Panchina,9.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Fauzi M.,1476212,nome,Panchina,27.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Galvan C.,817692,nome,Panchina,7.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Garcia Montes M. A.,1002718,eliminazione,Panchina,14.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Lopez D.,1476215,nome,Panchina,23.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Morales J.,1476214,nome,Panchina,13.0,Portiere,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Morales N.,1317260,nome,Panchina,5.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Trujillo N.,1476213,nome,Panchina,19.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,San Fernando,57379,Viera P.,711559,nome,Panchina,15.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Marino D.,59349,nome,Titolare,1.0,Portiere,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Lorenzo,709997,nome,Titolare,2.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Vallejo J.,251896,nome,Titolare,24.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Velilla A.,1444780,nome,Titolare,28.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Jogo,674501,eliminazione,Titolare,3.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Valverde V.,707608,nome,Titolare,11.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Pacheco A.,568156,nome,Titolare,6.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Capi,1101300,nome,Titolare,26.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Morcillo J.,455349,nome,Titolare,22.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Marin H.,242882,nome,Titolare,9.0,Capitano,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Betancor J.,198015,nome,Titolare,10.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Agus Medina,336051,nome,Panchina,4.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Escriche D.,531829,nome,Panchina,19.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Gamez F.,442816,nome,Panchina,15.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Garcia H. J.,156817,nome,Panchina,14.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Lazo J.,282410,nome,Panchina,16.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Lizoain R.,167228,nome,Panchina,13.0,Portiere,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Melendez A.,531413,nome,Panchina,17.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Moreno J.,636360,nome,Panchina,5.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Neva C.,448844,nome,Panchina,21.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Puertas A.,262365,nome,Panchina,7.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Albacete,1532,Villar J.P.,689639,nome,Panchina,18.0,,As8Xidrg,4743307.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Rives J.,412543,nome,Titolare,13.0,Portiere,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Royo H.,1476231,nome,Titolare,2.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Albert B.,511018,nome,Titolare,24.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Herrera B.,423437,nome,Titolare,4.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Ramos A.,711772,nome,Titolare,3.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Albalat V.,1354882,nome,Titolare,22.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Gomez B.,315565,nome,Titolare,8.0,Capitano,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Marza D.,653170,nome,Titolare,6.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Almela U.,1476230,nome,Titolare,16.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Agudo I.,288266,nome,Titolare,10.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Tejon P.,1317794,nome,Titolare,19.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Garcia B.,1476229,nome,Panchina,23.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Granados S.,783859,nome,Panchina,20.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Iniesta Soriano A.,1081965,eliminazione,Panchina,5.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Lavernia F.,1476226,nome,Panchina,26.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Lorente D.,1411476,nome,Panchina,17.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Moliner M.,1354879,nome,Panchina,1.0,Portiere,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Ndoye S.,1476228,nome,Panchina,15.0,,fZ7tP68k,4743294.0
Copa del Rey,1° turno,2025-10-28,Roda,27448,Roz A.,1476227,nome,Panchina,9.0,,fZ7tP68k,4743294.0
