season,team,date,competition,home_away,opponent
1819,Metz,2019-01-11,Ligue 2,A,US Orléans
1819,Paris FC,2019-01-11,Ligue 2,A,AS Nancy Lorraine
1819,Reims,2019-01-11,Ligue 1,A,Lyon
1819,Amiens,2019-01-12,Ligue 1,H,Paris SG
1819,Bordeaux,2019-01-12,Ligue 1,A,Nice
1819,Brest,2019-01-12,Ligue 2,H,Troyes
1819,Guingamp,2019-01-12,Ligue 1,H,St Etienne
1819,Le Havre,2019-01-12,Ligue 2,A,Grenoble Foot 38
1819,Nice,2019-01-12,Ligue 1,H,Bordeaux
1819,Paris SG,2019-01-12,Ligue 1,A,Amiens
1819,St Etienne,2019-01-12,Ligue 1,A,Guingamp
1819,Troyes,2019-01-12,Ligue 2,A,Brest
1819,Dijon,2019-01-13,Ligue 1,H,Montpellier
1819,Marseille,2019-01-13,Ligue 1,H,Monaco
1819,Monaco,2019-01-13,Ligue 1,A,Marseille
1819,Montpellier,2019-01-13,Ligue 1,A,Dijon
1819,Nantes,2019-01-13,Ligue 1,H,Rennes
1819,Rennes,2019-01-13,Ligue 1,A,Nantes
1819,Strasbourg,2019-01-13,Ligue 1,A,Toulouse
1819,Toulouse,2019-01-13,Ligue 1,H,Strasbourg
1819,Lens,2019-01-14,Ligue 2,A,Red Star FC
1819,Angers,2019-01-15,Ligue 1,H,Bordeaux
1819,Bordeaux,2019-01-15,Ligue 1,A,Angers
1819,Le Havre,2019-01-15,Ligue 2,H,Valenciennes FC
1819,Guingamp,2019-01-16,Ligue 1,H,Rennes
1819,Lyon,2019-01-16,Ligue 1,A,Toulouse
1819,Marseille,2019-01-16,Ligue 1,A,St Etienne
1819,Monaco,2019-01-16,Ligue 1,H,Nice
1819,Nantes,2019-01-16,Ligue 1,A,Nimes
1819,Nice,2019-01-16,Ligue 1,A,Monaco
1819,Nimes,2019-01-16,Ligue 1,H,Nantes
1819,Rennes,2019-01-16,Ligue 1,A,Guingamp
1819,St Etienne,2019-01-16,Ligue 1,H,Marseille
1819,Strasbourg,2019-01-16,Coupe de France,A,Grenoble
1819,Toulouse,2019-01-16,Ligue 1,H,Lyon
1819,Ajaccio,2019-01-18,Ligue 2,A,FC Sochaux
1819,Amiens,2019-01-18,Ligue 1,A,Lille
1819,Auxerre,2019-01-18,Ligue 2,H,US Orléans
1819,Clermont,2019-01-18,Ligue 2,A,Metz
1819,Lille,2019-01-18,Ligue 1,H,Amiens
1819,Lorient,2019-01-18,Ligue 2,H,Gazélec FC Ajaccio
1819,Metz,2019-01-18,Ligue 2,H,Clermont
1819,Troyes,2019-01-18,Ligue 2,A,AS Béziers
1819,Guingamp,2019-01-19,Ligue 1,A,Paris SG
1819,Lens,2019-01-19,Ligue 2,H,AS Nancy Lorraine
1819,Monaco,2019-01-19,Ligue 1,H,Strasbourg
1819,Nice,2019-01-19,Ligue 1,A,Reims
1819,Nimes,2019-01-19,Ligue 1,H,Toulouse
1819,Paris SG,2019-01-19,Ligue 1,H,Guingamp
1819,Reims,2019-01-19,Ligue 1,H,Nice
1819,Strasbourg,2019-01-19,Ligue 1,A,Monaco
1819,Toulouse,2019-01-19,Ligue 1,A,Nimes
1819,Angers,2019-01-20,Ligue 1,H,Nantes
1819,Bordeaux,2019-01-20,Ligue 1,H,Dijon
1819,Caen,2019-01-20,Ligue 1,H,Marseille
1819,Dijon,2019-01-20,Ligue 1,A,Bordeaux
1819,Lyon,2019-01-20,Ligue 1,A,St Etienne
1819,Marseille,2019-01-20,Ligue 1,A,Caen
1819,Montpellier,2019-01-20,Ligue 1,A,Rennes
1819,Nantes,2019-01-20,Ligue 1,A,Angers
1819,Rennes,2019-01-20,Ligue 1,H,Montpellier
1819,St Etienne,2019-01-20,Ligue 1,H,Lyon
1819,Brest,2019-01-21,Ligue 2,A,Paris FC
1819,Le Havre,2019-01-21,Ligue 2,H,Red Star FC
1819,Paris FC,2019-01-21,Ligue 2,H,Brest
1819,Guingamp,2019-01-22,Coupe de France,A,Nancy
1819,Lille,2019-01-22,Coupe de France,A,FC Sète 34
1819,Metz,2019-01-22,Coupe de France,A,Monaco
1819,Monaco,2019-01-22,Coupe de France,H,Metz
1819,Reims,2019-01-22,Coupe de France,A,Toulouse
1819,Toulouse,2019-01-22,Coupe de France,H,Reims
1819,Angers,2019-01-23,Ligue 1,A,Nimes
1819,Caen,2019-01-23,Coupe de France,A,ES Viry-Châtillon
1819,Dijon,2019-01-23,Coupe de France,A,St Etienne
1819,Nimes,2019-01-23,Ligue 1,H,Angers
1819,Paris SG,2019-01-23,Coupe de France,H,Strasbourg
1819,Rennes,2019-01-23,Coupe de France,A,Saint-Pryvé Saint-Hilaire FC
1819,St Etienne,2019-01-23,Coupe de France,H,Dijon
1819,Strasbourg,2019-01-23,Coupe de France,A,Paris SG
1819,Amiens,2019-01-24,Coupe de France,H,Lyon
1819,Le Havre,2019-01-24,Coupe de France,A,AS Vitré
1819,Lyon,2019-01-24,Coupe de France,A,Amiens
1819,Ajaccio,2019-01-25,Ligue 2,H,Metz
1819,Auxerre,2019-01-25,Ligue 2,A,AS Nancy Lorraine
1819,Lille,2019-01-25,Ligue 1,A,Marseille
1819,Lorient,2019-01-25,Ligue 2,A,Valenciennes FC
1819,Marseille,2019-01-25,Ligue 1,H,Lille
1819,Metz,2019-01-25,Ligue 2,A,Ajaccio
1819,Bordeaux,2019-01-26,Ligue 1,A,Strasbourg
1819,Brest,2019-01-26,Ligue 2,H,FC Sochaux
1819,Dijon,2019-01-26,Ligue 1,H,Monaco
1819,Guingamp,2019-01-26,Ligue 1,H,Reims
1819,Monaco,2019-01-26,Ligue 1,A,Dijon
1819,Nice,2019-01-26,Ligue 1,H,Nimes
1819,Nimes,2019-01-26,Ligue 1,A,Nice
1819,Reims,2019-01-26,Ligue 1,A,Guingamp
1819,Strasbourg,2019-01-26,Ligue 1,H,Bordeaux
1819,Amiens,2019-01-27,Ligue 1,H,Lyon
1819,Angers,2019-01-27,Ligue 1,A,Toulouse
1819,Caen,2019-01-27,Ligue 1,A,Montpellier
1819,Lyon,2019-01-27,Ligue 1,A,Amiens
1819,Montpellier,2019-01-27,Ligue 1,H,Caen
1819,Paris SG,2019-01-27,Ligue 1,H,Rennes
1819,Rennes,2019-01-27,Ligue 1,A,Paris SG
1819,Toulouse,2019-01-27,Ligue 1,H,Angers
1819,Clermont,2019-01-28,Ligue 2,H,Le Havre
1819,Le Havre,2019-01-28,Ligue 2,A,Clermont
1819,Lens,2019-01-28,Ligue 2,A,Troyes
1819,Paris FC,2019-01-28,Ligue 2,A,AS Béziers
1819,Troyes,2019-01-28,Ligue 2,H,Lens
1819,Guingamp,2019-01-29,Coupe de la Ligue,H,Monaco
1819,Metz,2019-01-29,Ligue 2,H,AS Nancy Lorraine
1819,Monaco,2019-01-29,Coupe de la Ligue,A,Guingamp
1819,Bordeaux,2019-01-30,Coupe de la Ligue,A,Strasbourg
1819,Nantes,2019-01-30,Ligue 1,H,St Etienne
1819,St Etienne,2019-01-30,Ligue 1,A,Nantes
1819,Strasbourg,2019-01-30,Coupe de la Ligue,H,Bordeaux
1819,Ajaccio,2019-02-01,Ligue 2,A,Lorient
1819,Auxerre,2019-02-01,Ligue 2,H,Red Star FC
1819,Brest,2019-02-01,Ligue 2,A,Le Havre
1819,Clermont,2019-02-01,Ligue 2,A,FC Sochaux
1819,Le Havre,2019-02-01,Ligue 2,H,Brest
1819,Lille,2019-02-01,Ligue 1,H,Nice
1819,Lorient,2019-02-01,Ligue 2,H,Ajaccio
1819,Metz,2019-02-01,Ligue 2,H,Troyes
1819,Nice,2019-02-01,Ligue 1,A,Lille
1819,Paris FC,2019-02-01,Ligue 2,H,US Orléans
1819,Troyes,2019-02-01,Ligue 2,A,Metz
1819,Amiens,2019-02-02,Ligue 1,A,Rennes
1819,Angers,2019-02-02,Ligue 1,H,Dijon
1819,Dijon,2019-02-02,Ligue 1,A,Angers
1819,Marseille,2019-02-02,Ligue 1,A,Reims
1819,Monaco,2019-02-02,Ligue 1,H,Toulouse
1819,Nantes,2019-02-02,Coupe de France,A,L'Entente SSG
1819,Reims,2019-02-02,Ligue 1,H,Marseille
1819,Rennes,2019-02-02,Ligue 1,H,Amiens
1819,Toulouse,2019-02-02,Ligue 1,A,Monaco
1819,Lyon,2019-02-03,Ligue 1,H,Paris SG
1819,Montpellier,2019-02-03,Ligue 1,A,Nimes
1819,Nimes,2019-02-03,Ligue 1,H,Montpellier
1819,Paris SG,2019-02-03,Ligue 1,A,Lyon
1819,Lens,2019-02-04,Ligue 2,H,AS Béziers
1819,Bordeaux,2019-02-05,Ligue 1,A,Marseille
1819,Caen,2019-02-05,Coupe de France,A,SC Bastia
1819,Dijon,2019-02-05,Coupe de France,A,Iris Club de Croix
1819,Marseille,2019-02-05,Ligue 1,H,Bordeaux
1819,Metz,2019-02-05,Coupe de France,H,Orléans
1819,Nantes,2019-02-05,Coupe de France,H,Toulouse
1819,Toulouse,2019-02-05,Coupe de France,A,Nantes
1819,Lille,2019-02-06,Coupe de France,A,Rennes
1819,Paris SG,2019-02-06,Coupe de France,A,FC Villefranche
1819,Rennes,2019-02-06,Coupe de France,H,Lille
1819,Guingamp,2019-02-07,Coupe de France,H,Lyon
1819,Lyon,2019-02-07,Coupe de France,A,Guingamp
1819,Ajaccio,2019-02-08,Ligue 2,H,Chamois Niortais
1819,Clermont,2019-02-08,Ligue 2,H,Valenciennes FC
1819,Dijon,2019-02-08,Ligue 1,H,Marseille
1819,Le Havre,2019-02-08,Ligue 2,A,US Orléans
1819,Lorient,2019-02-08,Ligue 2,A,Grenoble Foot 38
1819,Marseille,2019-02-08,Ligue 1,A,Dijon
1819,Paris FC,2019-02-08,Ligue 2,A,Troyes
1819,Troyes,2019-02-08,Ligue 2,H,Paris FC
1819,Amiens,2019-02-09,Ligue 1,H,Caen
1819,Angers,2019-02-09,Ligue 1,A,Strasbourg
1819,Bordeaux,2019-02-09,Ligue 1,A,Paris SG
1819,Caen,2019-02-09,Ligue 1,A,Amiens
1819,Lens,2019-02-09,Ligue 2,H,Metz
1819,Metz,2019-02-09,Ligue 2,A,Lens
1819,Paris SG,2019-02-09,Ligue 1,H,Bordeaux
1819,Strasbourg,2019-02-09,Ligue 1,H,Angers
1819,Guingamp,2019-02-10,Ligue 1,H,Lille
1819,Lille,2019-02-10,Ligue 1,A,Guingamp
1819,Lyon,2019-02-10,Ligue 1,A,Nice
1819,Monaco,2019-02-10,Ligue 1,A,Montpellier
1819,Montpellier,2019-02-10,Ligue 1,H,Monaco
1819,Nantes,2019-02-10,Ligue 1,H,Nimes
1819,Nice,2019-02-10,Ligue 1,H,Lyon
1819,Nimes,2019-02-10,Ligue 1,A,Nantes
1819,Reims,2019-02-10,Ligue 1,A,Toulouse
1819,Rennes,2019-02-10,Ligue 1,H,St Etienne
1819,St Etienne,2019-02-10,Ligue 1,A,Rennes
1819,Toulouse,2019-02-10,Ligue 1,H,Reims
1819,Auxerre,2019-02-11,Ligue 2,A,Brest
1819,Brest,2019-02-11,Ligue 2,H,Auxerre
1819,Paris SG,2019-02-12,Champions League,A,Man United
1819,Caen,2019-02-13,Ligue 1,H,Nantes
1819,Nantes,2019-02-13,Ligue 1,A,Caen
1819,St Etienne,2019-02-13,Ligue 1,H,Strasbourg
1819,Strasbourg,2019-02-13,Ligue 1,A,St Etienne
1819,Rennes,2019-02-14,Europa League,H,Real Betis
1819,Ajaccio,2019-02-15,Ligue 2,A,Paris FC
1819,Auxerre,2019-02-15,Ligue 2,H,Clermont
1819,Brest,2019-02-15,Ligue 2,A,Gazélec FC Ajaccio
1819,Clermont,2019-02-15,Ligue 2,A,Auxerre
1819,Dijon,2019-02-15,Ligue 1,A,Nimes
1819,Guingamp,2019-02-15,Ligue 1,A,Lyon
1819,Le Havre,2019-02-15,Ligue 2,H,AS Nancy Lorraine
1819,Lorient,2019-02-15,Ligue 2,H,Red Star FC
1819,Lyon,2019-02-15,Ligue 1,H,Guingamp
1819,Nimes,2019-02-15,Ligue 1,H,Dijon
1819,Paris FC,2019-02-15,Ligue 2,H,Ajaccio
1819,Troyes,2019-02-15,Ligue 2,A,Chamois Niortais
1819,Amiens,2019-02-16,Ligue 1,A,Marseille
1819,Angers,2019-02-16,Ligue 1,H,Nice
1819,Marseille,2019-02-16,Ligue 1,H,Amiens
1819,Monaco,2019-02-16,Ligue 1,H,Nantes
1819,Nantes,2019-02-16,Ligue 1,A,Monaco
1819,Nice,2019-02-16,Ligue 1,A,Angers
1819,Bordeaux,2019-02-17,Ligue 1,H,Toulouse
1819,Caen,2019-02-17,Ligue 1,H,Strasbourg
1819,Lens,2019-02-17,Ligue 2,A,FC Sochaux
1819,Lille,2019-02-17,Ligue 1,H,Montpellier
1819,Montpellier,2019-02-17,Ligue 1,A,Lille
