season,team,date,competition,home_away,opponent
2223,Stuttgart,2022-08-07,Bundesliga,H,RB Leipzig
2223,Ein Frankfurt,2022-08-10,UEFA Super Cup,A,Real Madrid
2223,Dortmund,2022-08-12,Bundesliga,A,Freiburg
2223,Freiburg,2022-08-12,Bundesliga,H,Dortmund
2223,Heidenheim,2022-08-12,2. Bundesliga,A,Nurnberg
2223,Nurnberg,2022-08-12,2. Bundesliga,H,Heidenheim
2223,Paderborn,2022-08-12,2. Bundesliga,A,1. FC Kaiserslautern
2223,Augsburg,2022-08-13,Bundesliga,A,Leverkusen
2223,Bielefeld,2022-08-13,2. Bundesliga,H,Hamburg
2223,Bochum,2022-08-13,Bundesliga,A,Hoffenheim
2223,Darmstadt,2022-08-13,2. Bundesliga,H,Hansa Rostock
2223,Ein Frankfurt,2022-08-13,Bundesliga,A,Hertha
2223,FC Koln,2022-08-13,Bundesliga,A,RB Leipzig
2223,Hamburg,2022-08-13,2. Bundesliga,A,Bielefeld
2223,Hertha,2022-08-13,Bundesliga,H,Ein Frankfurt
2223,Hoffenheim,2022-08-13,Bundesliga,H,Bochum
2223,Holstein Kiel,2022-08-13,2. Bundesliga,H,Eintracht Braunschweig
2223,Leverkusen,2022-08-13,Bundesliga,H,Augsburg
2223,M'gladbach,2022-08-13,Bundesliga,A,Schalke 04
2223,RB Leipzig,2022-08-13,Bundesliga,H,FC Koln
2223,Schalke 04,2022-08-13,Bundesliga,H,M'gladbach
2223,Stuttgart,2022-08-13,Bundesliga,A,Werder Bremen
2223,Werder Bremen,2022-08-13,Bundesliga,H,Stuttgart
2223,Bayern Munich,2022-08-14,Bundesliga,H,Wolfsburg
2223,Fortuna Dusseldorf,2022-08-14,2. Bundesliga,H,Greuther Furth
2223,Greuther Furth,2022-08-14,2. Bundesliga,A,Fortuna Dusseldorf
2223,Hannover,2022-08-14,2. Bundesliga,H,Jahn Regensburg
2223,Mainz,2022-08-14,Bundesliga,H,Union Berlin
2223,St Pauli,2022-08-14,2. Bundesliga,H,1. FC Magdeburg
2223,Union Berlin,2022-08-14,Bundesliga,A,Mainz
2223,Wolfsburg,2022-08-14,Bundesliga,A,Bayern Munich
2223,FC Koln,2022-08-18,Conference League (qual.),H,MOL Fehérvár
2223,Darmstadt,2022-08-19,2. Bundesliga,A,Hamburg
2223,Hamburg,2022-08-19,2. Bundesliga,H,Darmstadt
2223,Hannover,2022-08-19,2. Bundesliga,A,1. FC Magdeburg
2223,Hertha,2022-08-19,Bundesliga,A,M'gladbach
2223,M'gladbach,2022-08-19,Bundesliga,H,Hertha
2223,Augsburg,2022-08-20,Bundesliga,H,Mainz
2223,Dortmund,2022-08-20,Bundesliga,H,Werder Bremen
2223,Fortuna Dusseldorf,2022-08-20,2. Bundesliga,A,Eintracht Braunschweig
2223,Freiburg,2022-08-20,Bundesliga,A,Stuttgart
2223,Hoffenheim,2022-08-20,Bundesliga,A,Leverkusen
2223,Holstein Kiel,2022-08-20,2. Bundesliga,A,Paderborn
2223,Leverkusen,2022-08-20,Bundesliga,H,Hoffenheim
2223,Mainz,2022-08-20,Bundesliga,A,Augsburg
2223,Nurnberg,2022-08-20,2. Bundesliga,A,SV Sandhausen
2223,Paderborn,2022-08-20,2. Bundesliga,H,Holstein Kiel
2223,RB Leipzig,2022-08-20,Bundesliga,A,Union Berlin
2223,Schalke 04,2022-08-20,Bundesliga,A,Wolfsburg
2223,Stuttgart,2022-08-20,Bundesliga,H,Freiburg
2223,Union Berlin,2022-08-20,Bundesliga,H,RB Leipzig
2223,Werder Bremen,2022-08-20,Bundesliga,A,Dortmund
2223,Wolfsburg,2022-08-20,Bundesliga,H,Schalke 04
2223,Bayern Munich,2022-08-21,Bundesliga,A,Bochum
2223,Bielefeld,2022-08-21,2. Bundesliga,A,Heidenheim
2223,Bochum,2022-08-21,Bundesliga,H,Bayern Munich
2223,Ein Frankfurt,2022-08-21,Bundesliga,H,FC Koln
2223,FC Koln,2022-08-21,Bundesliga,A,Ein Frankfurt
2223,Greuther Furth,2022-08-21,2. Bundesliga,H,1. FC Kaiserslautern
2223,Heidenheim,2022-08-21,2. Bundesliga,H,Bielefeld
2223,St Pauli,2022-08-21,2. Bundesliga,A,Hansa Rostock
2223,FC Koln,2022-08-25,Conference League (qual.),A,MOL Fehérvár
2223,Bielefeld,2022-08-26,2. Bundesliga,H,Eintracht Braunschweig
2223,Bochum,2022-08-26,Bundesliga,A,Freiburg
2223,Fortuna Dusseldorf,2022-08-26,2. Bundesliga,H,Jahn Regensburg
2223,Freiburg,2022-08-26,Bundesliga,H,Bochum
2223,Augsburg,2022-08-27,Bundesliga,A,Hoffenheim
2223,Bayern Munich,2022-08-27,Bundesliga,H,M'gladbach
2223,Darmstadt,2022-08-27,2. Bundesliga,H,Heidenheim
2223,Dortmund,2022-08-27,Bundesliga,A,Hertha
2223,Hamburg,2022-08-27,2. Bundesliga,A,Nurnberg
2223,Heidenheim,2022-08-27,2. Bundesliga,A,Darmstadt
2223,Hertha,2022-08-27,Bundesliga,H,Dortmund
2223,Hoffenheim,2022-08-27,Bundesliga,H,Augsburg
2223,Leverkusen,2022-08-27,Bundesliga,A,Mainz
2223,M'gladbach,2022-08-27,Bundesliga,A,Bayern Munich
2223,Mainz,2022-08-27,Bundesliga,H,Leverkusen
2223,Nurnberg,2022-08-27,2. Bundesliga,H,Hamburg
2223,Paderborn,2022-08-27,2. Bundesliga,A,St Pauli
2223,RB Leipzig,2022-08-27,Bundesliga,H,Wolfsburg
2223,Schalke 04,2022-08-27,Bundesliga,H,Union Berlin
2223,St Pauli,2022-08-27,2. Bundesliga,H,Paderborn
2223,Union Berlin,2022-08-27,Bundesliga,A,Schalke 04
2223,Wolfsburg,2022-08-27,Bundesliga,A,RB Leipzig
2223,Ein Frankfurt,2022-08-28,Bundesliga,A,Werder Bremen
2223,FC Koln,2022-08-28,Bundesliga,H,Stuttgart
2223,Greuther Furth,2022-08-28,2. Bundesliga,A,Hannover
2223,Hannover,2022-08-28,2. Bundesliga,H,Greuther Furth
2223,Holstein Kiel,2022-08-28,2. Bundesliga,H,SV Sandhausen
2223,Stuttgart,2022-08-28,Bundesliga,A,FC Koln
2223,Werder Bremen,2022-08-28,Bundesliga,H,Ein Frankfurt
2223,RB Leipzig,2022-08-30,DFB-Pokal,A,FC Teutonia 05
2223,Bayern Munich,2022-08-31,DFB-Pokal,A,Viktoria Köln
2223,Dortmund,2022-09-02,Bundesliga,H,Hoffenheim
2223,Fortuna Dusseldorf,2022-09-02,2. Bundesliga,A,Heidenheim
2223,Heidenheim,2022-09-02,2. Bundesliga,H,Fortuna Dusseldorf
2223,Hoffenheim,2022-09-02,Bundesliga,A,Dortmund
2223,Nurnberg,2022-09-02,2. Bundesliga,A,Eintracht Braunschweig
2223,Bayern Munich,2022-09-03,Bundesliga,A,Union Berlin
2223,Bochum,2022-09-03,Bundesliga,H,Werder Bremen
2223,Ein Frankfurt,2022-09-03,Bundesliga,H,RB Leipzig
2223,FC Koln,2022-09-03,Bundesliga,A,Wolfsburg
2223,Freiburg,2022-09-03,Bundesliga,A,Leverkusen
2223,Greuther Furth,2022-09-03,2. Bundesliga,H,St Pauli
2223,Hamburg,2022-09-03,2. Bundesliga,H,Karlsruher SC
2223,Holstein Kiel,2022-09-03,2. Bundesliga,A,Jahn Regensburg
2223,Leverkusen,2022-09-03,Bundesliga,H,Freiburg
2223,Paderborn,2022-09-03,2. Bundesliga,H,1. FC Magdeburg
2223,RB Leipzig,2022-09-03,Bundesliga,A,Ein Frankfurt
2223,Schalke 04,2022-09-03,Bundesliga,A,Stuttgart
2223,St Pauli,2022-09-03,2. Bundesliga,A,Greuther Furth
2223,Stuttgart,2022-09-03,Bundesliga,H,Schalke 04
2223,Union Berlin,2022-09-03,Bundesliga,H,Bayern Munich
2223,Werder Bremen,2022-09-03,Bundesliga,A,Bochum
2223,Wolfsburg,2022-09-03,Bundesliga,H,FC Koln
2223,Augsburg,2022-09-04,Bundesliga,H,Hertha
2223,Bielefeld,2022-09-04,2. Bundesliga,A,Darmstadt
2223,Darmstadt,2022-09-04,2. Bundesliga,H,Bielefeld
2223,Hannover,2022-09-04,2. Bundesliga,A,Hansa Rostock
2223,Hertha,2022-09-04,Bundesliga,A,Augsburg
2223,M'gladbach,2022-09-04,Bundesliga,H,Mainz
2223,Mainz,2022-09-04,Bundesliga,A,M'gladbach
2223,Dortmund,2022-09-06,Champions League,H,FC København
2223,RB Leipzig,2022-09-06,Champions League,H,Shakhtar Donetsk
2223,Bayern Munich,2022-09-07,Champions League,A,Inter
2223,Ein Frankfurt,2022-09-07,Champions League,H,Sporting CP
2223,Leverkusen,2022-09-07,Champions League,A,Club Brugge KV
2223,FC Koln,2022-09-08,Conference League,A,Nice
2223,Freiburg,2022-09-08,Europa League,H,Qarabağ FK
2223,Union Berlin,2022-09-08,Europa League,H,Union Saint-Gilloise
2223,Augsburg,2022-09-09,Bundesliga,A,Werder Bremen
2223,Bielefeld,2022-09-09,2. Bundesliga,A,Nurnberg
2223,Hamburg,2022-09-09,2. Bundesliga,A,Holstein Kiel
2223,Holstein Kiel,2022-09-09,2. Bundesliga,H,Hamburg
2223,Nurnberg,2022-09-09,2. Bundesliga,H,Bielefeld
2223,Werder Bremen,2022-09-09,Bundesliga,H,Augsburg
2223,Bayern Munich,2022-09-10,Bundesliga,H,Stuttgart
2223,Bochum,2022-09-10,Bundesliga,A,Schalke 04
2223,Dortmund,2022-09-10,Bundesliga,A,RB Leipzig
2223,Ein Frankfurt,2022-09-10,Bundesliga,H,Wolfsburg
2223,Fortuna Dusseldorf,2022-09-10,2. Bundesliga,H,Hansa Rostock
2223,Hannover,2022-09-10,2. Bundesliga,H,Eintracht Braunschweig
2223,Heidenheim,2022-09-10,2. Bundesliga,A,Karlsruher SC
2223,Hertha,2022-09-10,Bundesliga,H,Leverkusen
2223,Hoffenheim,2022-09-10,Bundesliga,H,Mainz
2223,Leverkusen,2022-09-10,Bundesliga,A,Hertha
2223,Mainz,2022-09-10,Bundesliga,A,Hoffenheim
2223,Paderborn,2022-09-10,2. Bundesliga,H,Jahn Regensburg
2223,RB Leipzig,2022-09-10,Bundesliga,H,Dortmund
2223,Schalke 04,2022-09-10,Bundesliga,H,Bochum
2223,Stuttgart,2022-09-10,Bundesliga,A,Bayern Munich
2223,Wolfsburg,2022-09-10,Bundesliga,A,Ein Frankfurt
2223,Darmstadt,2022-09-11,2. Bundesliga,A,1. FC Kaiserslautern
2223,FC Koln,2022-09-11,Bundesliga,H,Union Berlin
2223,Freiburg,2022-09-11,Bundesliga,H,M'gladbach
2223,Greuther Furth,2022-09-11,2. Bundesliga,A,1. FC Magdeburg
2223,M'gladbach,2022-09-11,Bundesliga,A,Freiburg
2223,St Pauli,2022-09-11,2. Bundesliga,H,SV Sandhausen
2223,Union Berlin,2022-09-11,Bundesliga,A,FC Koln
2223,Bayern Munich,2022-09-13,Champions League,H,Barcelona
2223,Ein Frankfurt,2022-09-13,Champions League,A,Marseille
2223,Leverkusen,2022-09-13,Champions League,H,Ath Madrid
2223,Dortmund,2022-09-14,Champions League,A,Man City
2223,RB Leipzig,2022-09-14,Champions League,A,Real Madrid
2223,FC Koln,2022-09-15,Conference League,H,1. FC Slovácko
2223,Freiburg,2022-09-15,Europa League,A,Olympiakos Piraeus
2223,Union Berlin,2022-09-15,Europa League,A,Sporting Braga
2223,Hannover,2022-09-16,2. Bundesliga,A,SV Sandhausen
2223,Hertha,2022-09-16,Bundesliga,A,Mainz
2223,Mainz,2022-09-16,Bundesliga,H,Hertha
2223,Augsburg,2022-09-17,Bundesliga,H,Bayern Munich
2223,Bayern Munich,2022-09-17,Bundesliga,A,Augsburg
2223,Bielefeld,2022-09-17,2. Bundesliga,H,Holstein Kiel
2223,Darmstadt,2022-09-17,2. Bundesliga,H,Nurnberg
2223,Dortmund,2022-09-17,Bundesliga,H,Schalke 04
2223,Ein Frankfurt,2022-09-17,Bundesliga,A,Stuttgart
2223,Fortuna Dusseldorf,2022-09-17,2. Bundesliga,A,Hamburg
2223,Hamburg,2022-09-17,2. Bundesliga,H,Fortuna Dusseldorf
2223,Holstein Kiel,2022-09-17,2. Bundesliga,A,Bielefeld
2223,Leverkusen,2022-09-17,Bundesliga,H,Werder Bremen
2223,M'gladbach,2022-09-17,Bundesliga,H,RB Leipzig
2223,Nurnberg,2022-09-17,2. Bundesliga,A,Darmstadt
2223,RB Leipzig,2022-09-17,Bundesliga,A,M'gladbach
2223,Schalke 04,2022-09-17,Bundesliga,A,Dortmund
2223,Stuttgart,2022-09-17,Bundesliga,H,Ein Frankfurt
2223,Werder Bremen,2022-09-17,Bundesliga,A,Leverkusen
2223,Bochum,2022-09-18,Bundesliga,H,FC Koln
2223,FC Koln,2022-09-18,Bundesliga,A,Bochum
2223,Freiburg,2022-09-18,Bundesliga,A,Hoffenheim
2223,Greuther Furth,2022-09-18,2. Bundesliga,H,Paderborn
2223,Heidenheim,2022-09-18,2. Bundesliga,H,1. FC Kaiserslautern
2223,Hoffenheim,2022-09-18,Bundesliga,H,Freiburg
2223,Paderborn,2022-09-18,2. Bundesliga,A,Greuther Furth
2223,St Pauli,2022-09-18,2. Bundesliga,A,Jahn Regensburg
2223,Union Berlin,2022-09-18,Bundesliga,H,Wolfsburg
2223,Wolfsburg,2022-09-18,Bundesliga,A,Union Berlin
2223,Bayern Munich,2022-09-30,Bundesliga,H,Leverkusen
2223,Darmstadt,2022-09-30,2. Bundesliga,A,Paderborn
2223,Hamburg,2022-09-30,2. Bundesliga,A,Hannover
2223,Hannover,2022-09-30,2. Bundesliga,H,Hamburg
2223,Leverkusen,2022-09-30,Bundesliga,A,Bayern Munich
2223,Paderborn,2022-09-30,2. Bundesliga,H,Darmstadt
2223,Bielefeld,2022-10-01,2. Bundesliga,A,Fortuna Dusseldorf
2223,Bochum,2022-10-01,Bundesliga,A,RB Leipzig
2223,Dortmund,2022-10-01,Bundesliga,A,FC Koln
2223,Ein Frankfurt,2022-10-01,Bundesliga,H,Union Berlin
2223,FC Koln,2022-10-01,Bundesliga,H,Dortmund
2223,Fortuna Dusseldorf,2022-10-01,2. Bundesliga,H,Bielefeld
2223,Freiburg,2022-10-01,Bundesliga,H,Mainz
2223,Greuther Furth,2022-10-01,2. Bundesliga,H,SV Sandhausen
2223,Heidenheim,2022-10-01,2. Bundesliga,A,St Pauli
2223,Holstein Kiel,2022-10-01,2. Bundesliga,H,Hansa Rostock
2223,M'gladbach,2022-10-01,Bundesliga,A,Werder Bremen
2223,Mainz,2022-10-01,Bundesliga,A,Freiburg
2223,RB Leipzig,2022-10-01,Bundesliga,H,Bochum
2223,St Pauli,2022-10-01,2. Bundesliga,H,Heidenheim
2223,Stuttgart,2022-10-01,Bundesliga,A,Wolfsburg
2223,Union Berlin,2022-10-01,Bundesliga,A,Ein Frankfurt
2223,Werder Bremen,2022-10-01,Bundesliga,H,M'gladbach
2223,Wolfsburg,2022-10-01,Bundesliga,H,Stuttgart
2223,Augsburg,2022-10-02,Bundesliga,A,Schalke 04
2223,Hertha,2022-10-02,Bundesliga,H,Hoffenheim
2223,Hoffenheim,2022-10-02,Bundesliga,A,Hertha
2223,Nurnberg,2022-10-02,2. Bundesliga,A,Karlsruher SC
2223,Schalke 04,2022-10-02,Bundesliga,H,Augsburg
2223,Bayern Munich,2022-10-04,Champions League,H,Viktoria Plzeň
2223,Ein Frankfurt,2022-10-04,Champions League,H,Tottenham
2223,Leverkusen,2022-10-04,Champions League,A,FC Porto
2223,Dortmund,2022-10-05,Champions League,A,Sevilla
2223,RB Leipzig,2022-10-05,Champions League,H,Celtic FC
2223,FC Koln,2022-10-06,Conference League,H,Partizan
2223,Freiburg,2022-10-06,Europa League,H,Nantes
2223,Union Berlin,2022-10-06,Europa League,A,Malmö FF
2223,Bielefeld,2022-10-07,2. Bundesliga,H,Karlsruher SC
2223,Greuther Furth,2022-10-07,2. Bundesliga,A,Jahn Regensburg
2223,Hoffenheim,2022-10-07,Bundesliga,H,Werder Bremen
2223,Werder Bremen,2022-10-07,Bundesliga,A,Hoffenheim
2223,Augsburg,2022-10-08,Bundesliga,H,Wolfsburg
2223,Bayern Munich,2022-10-08,Bundesliga,A,Dortmund
2223,Bochum,2022-10-08,Bundesliga,H,Ein Frankfurt
2223,Darmstadt,2022-10-08,2. Bundesliga,H,Fortuna Dusseldorf
2223,Dortmund,2022-10-08,Bundesliga,H,Bayern Munich
2223,Ein Frankfurt,2022-10-08,Bundesliga,A,Bochum
2223,Fortuna Dusseldorf,2022-10-08,2. Bundesliga,A,Darmstadt
2223,Hamburg,2022-10-08,2. Bundesliga,H,1. FC Kaiserslautern
2223,Leverkusen,2022-10-08,Bundesliga,H,Schalke 04
2223,Mainz,2022-10-08,Bundesliga,H,RB Leipzig
2223,Paderborn,2022-10-08,2. Bundesliga,A,Hansa Rostock
2223,RB Leipzig,2022-10-08,Bundesliga,A,Mainz
2223,Schalke 04,2022-10-08,Bundesliga,A,Leverkusen
2223,St Pauli,2022-10-08,2. Bundesliga,A,Eintracht Braunschweig
2223,Wolfsburg,2022-10-08,Bundesliga,A,Augsburg
2223,FC Koln,2022-10-09,Bundesliga,A,M'gladbach
2223,Freiburg,2022-10-09,Bundesliga,A,Hertha
2223,Hannover,2022-10-09,2. Bundesliga,A,Heidenheim
2223,Heidenheim,2022-10-09,2. Bundesliga,H,Hannover
2223,Hertha,2022-10-09,Bundesliga,H,Freiburg
2223,Holstein Kiel,2022-10-09,2. Bundesliga,A,Nurnberg
2223,M'gladbach,2022-10-09,Bundesliga,H,FC Koln
2223,Nurnberg,2022-10-09,2. Bundesliga,H,Holstein Kiel
2223,Stuttgart,2022-10-09,Bundesliga,H,Union Berlin
2223,Union Berlin,2022-10-09,Bundesliga,A,Stuttgart
2223,Dortmund,2022-10-11,Champions League,H,Sevilla
2223,RB Leipzig,2022-10-11,Champions League,A,Celtic FC
2223,Bayern Munich,2022-10-12,Champions League,A,Viktoria Plzeň
2223,Ein Frankfurt,2022-10-12,Champions League,A,Tottenham
2223,Leverkusen,2022-10-12,Champions League,H,FC Porto
2223,FC Koln,2022-10-13,Conference League,A,Partizan
2223,Freiburg,2022-10-13,Europa League,A,Nantes
2223,Union Berlin,2022-10-13,Europa League,H,Malmö FF
2223,Greuther Furth,2022-10-14,2. Bundesliga,H,Hansa Rostock
2223,Hamburg,2022-10-14,2. Bundesliga,A,St Pauli
2223,Hoffenheim,2022-10-14,Bundesliga,A,Schalke 04
2223,Schalke 04,2022-10-14,Bundesliga,H,Hoffenheim
2223,St Pauli,2022-10-14,2. Bundesliga,H,Hamburg
2223,Bielefeld,2022-10-15,2. Bundesliga,A,Hannover
2223,Bochum,2022-10-15,Bundesliga,A,Stuttgart
2223,Darmstadt,2022-10-15,2. Bundesliga,A,Karlsruher SC
2223,Ein Frankfurt,2022-10-15,Bundesliga,H,Leverkusen
2223,Fortuna Dusseldorf,2022-10-15,2. Bundesliga,H,Nurnberg
2223,Hannover,2022-10-15,2. Bundesliga,H,Bielefeld
2223,Hertha,2022-10-15,Bundesliga,A,RB Leipzig
2223,Leverkusen,2022-10-15,Bundesliga,A,Ein Frankfurt
2223,M'gladbach,2022-10-15,Bundesliga,A,Wolfsburg
2223,Mainz,2022-10-15,Bundesliga,A,Werder Bremen
2223,Nurnberg,2022-10-15,2. Bundesliga,A,Fortuna Dusseldorf
2223,RB Leipzig,2022-10-15,Bundesliga,H,Hertha
2223,Stuttgart,2022-10-15,Bundesliga,H,Bochum
2223,Werder Bremen,2022-10-15,Bundesliga,H,Mainz
2223,Wolfsburg,2022-10-15,Bundesliga,H,M'gladbach
2223,Augsburg,2022-10-16,Bundesliga,A,FC Koln
2223,Bayern Munich,2022-10-16,Bundesliga,H,Freiburg
2223,Dortmund,2022-10-16,Bundesliga,A,Union Berlin
2223,FC Koln,2022-10-16,Bundesliga,H,Augsburg
2223,Freiburg,2022-10-16,Bundesliga,A,Bayern Munich
2223,Heidenheim,2022-10-16,2. Bundesliga,A,Holstein Kiel
2223,Holstein Kiel,2022-10-16,2. Bundesliga,H,Heidenheim
2223,Paderborn,2022-10-16,2. Bundesliga,H,SV Sandhausen
2223,Union Berlin,2022-10-16,Bundesliga,H,Dortmund
2223,Bochum,2022-10-18,DFB-Pokal,A,SV 07 Elversberg
2223,Darmstadt,2022-10-18,DFB-Pokal,H,M'gladbach
2223,Ein Frankfurt,2022-10-18,DFB-Pokal,A,Stuttgarter Kickers
2223,Hamburg,2022-10-18,DFB-Pokal,A,RB Leipzig
2223,Hoffenheim,2022-10-18,DFB-Pokal,H,Schalke 04
2223,M'gladbach,2022-10-18,DFB-Pokal,A,Darmstadt
2223,Mainz,2022-10-18,DFB-Pokal,A,VfB Lübeck
2223,Nurnberg,2022-10-18,DFB-Pokal,A,Waldhof Mannheim
2223,RB Leipzig,2022-10-18,DFB-Pokal,H,Hamburg
2223,Schalke 04,2022-10-18,DFB-Pokal,A,Hoffenheim
2223,Wolfsburg,2022-10-18,DFB-Pokal,A,Eintracht Braunschweig
2223,Augsburg,2022-10-19,DFB-Pokal,H,Bayern Munich
2223,Bayern Munich,2022-10-19,DFB-Pokal,A,Augsburg
2223,Bielefeld,2022-10-19,DFB-Pokal,A,Stuttgart
2223,Dortmund,2022-10-19,DFB-Pokal,A,Hannover
2223,Fortuna Dusseldorf,2022-10-19,DFB-Pokal,A,Jahn Regensburg
2223,Freiburg,2022-10-19,DFB-Pokal,H,St Pauli
2223,Hannover,2022-10-19,DFB-Pokal,H,Dortmund
2223,Heidenheim,2022-10-19,DFB-Pokal,A,Union Berlin
2223,Paderborn,2022-10-19,DFB-Pokal,H,Werder Bremen
2223,St Pauli,2022-10-19,DFB-Pokal,A,Freiburg
2223,Stuttgart,2022-10-19,DFB-Pokal,H,Bielefeld
2223,Union Berlin,2022-10-19,DFB-Pokal,H,Heidenheim
2223,Werder Bremen,2022-10-19,DFB-Pokal,A,Paderborn
2223,Darmstadt,2022-10-21,2. Bundesliga,H,Holstein Kiel
2223,FC Koln,2022-10-21,Bundesliga,A,Mainz
2223,Holstein Kiel,2022-10-21,2. Bundesliga,A,Darmstadt
2223,Mainz,2022-10-21,Bundesliga,H,FC Koln
2223,Augsburg,2022-10-22,Bundesliga,H,RB Leipzig
2223,Bayern Munich,2022-10-22,Bundesliga,A,Hoffenheim
2223,Bielefeld,2022-10-22,2. Bundesliga,H,St Pauli
2223,Dortmund,2022-10-22,Bundesliga,H,Stuttgart
2223,Ein Frankfurt,2022-10-22,Bundesliga,A,M'gladbach
2223,Freiburg,2022-10-22,Bundesliga,H,Werder Bremen
2223,Hannover,2022-10-22,2. Bundesliga,A,Nurnberg
2223,Hoffenheim,2022-10-22,Bundesliga,H,Bayern Munich
2223,Leverkusen,2022-10-22,Bundesliga,H,Wolfsburg
2223,M'gladbach,2022-10-22,Bundesliga,H,Ein Frankfurt
2223,Nurnberg,2022-10-22,2. Bundesliga,H,Hannover
2223,Paderborn,2022-10-22,2. Bundesliga,A,Eintracht Braunschweig
2223,RB Leipzig,2022-10-22,Bundesliga,A,Augsburg
2223,St Pauli,2022-10-22,2. Bundesliga,A,Bielefeld
2223,Stuttgart,2022-10-22,Bundesliga,A,Dortmund
2223,Werder Bremen,2022-10-22,Bundesliga,A,Freiburg
2223,Wolfsburg,2022-10-22,Bundesliga,A,Leverkusen
2223,Bochum,2022-10-23,Bundesliga,H,Union Berlin
2223,Fortuna Dusseldorf,2022-10-23,2. Bundesliga,A,Karlsruher SC
2223,Greuther Furth,2022-10-23,2. Bundesliga,A,Heidenheim
2223,Hamburg,2022-10-23,2. Bundesliga,H,1. FC Magdeburg
2223,Heidenheim,2022-10-23,2. Bundesliga,H,Greuther Furth
2223,Hertha,2022-10-23,Bundesliga,H,Schalke 04
2223,Schalke 04,2022-10-23,Bundesliga,A,Hertha
2223,Union Berlin,2022-10-23,Bundesliga,A,Bochum
2223,Dortmund,2022-10-25,Champions League,H,Man City
2223,RB Leipzig,2022-10-25,Champions League,H,Real Madrid
2223,Bayern Munich,2022-10-26,Champions League,A,Barcelona
2223,Ein Frankfurt,2022-10-26,Champions League,H,Marseille
2223,Leverkusen,2022-10-26,Champions League,A,Ath Madrid
2223,FC Koln,2022-10-27,Conference League,A,Slovácko
2223,Freiburg,2022-10-27,Europa League,H,Olympiakos Piraeus
2223,Union Berlin,2022-10-27,Europa League,H,Sporting Braga
2223,Bielefeld,2022-10-28,2. Bundesliga,A,Greuther Furth
2223,FC Koln,2022-10-28,Conference League,A,1. FC Slovácko
2223,Greuther Furth,2022-10-28,2. Bundesliga,H,Bielefeld
2223,Heidenheim,2022-10-28,2. Bundesliga,A,1. FC Magdeburg
2223,Hertha,2022-10-28,Bundesliga,A,Werder Bremen
2223,Werder Bremen,2022-10-28,Bundesliga,H,Hertha
2223,Augsburg,2022-10-29,Bundesliga,A,Stuttgart
2223,Bayern Munich,2022-10-29,Bundesliga,H,Mainz
2223,Bochum,2022-10-29,Bundesliga,A,Wolfsburg
2223,Darmstadt,2022-10-29,2. Bundesliga,A,St Pauli
2223,Dortmund,2022-10-29,Bundesliga,A,Ein Frankfurt
2223,Ein Frankfurt,2022-10-29,Bundesliga,H,Dortmund
2223,Fortuna Dusseldorf,2022-10-29,2. Bundesliga,A,Holstein Kiel
2223,Holstein Kiel,2022-10-29,2. Bundesliga,H,Fortuna Dusseldorf
2223,Leverkusen,2022-10-29,Bundesliga,A,RB Leipzig
2223,Mainz,2022-10-29,Bundesliga,A,Bayern Munich
2223,Nurnberg,2022-10-29,2. Bundesliga,A,1. FC Kaiserslautern
2223,RB Leipzig,2022-10-29,Bundesliga,H,Leverkusen
2223,St Pauli,2022-10-29,2. Bundesliga,H,Darmstadt
2223,Stuttgart,2022-10-29,Bundesliga,H,Augsburg
2223,Wolfsburg,2022-10-29,Bundesliga,H,Bochum
2223,FC Koln,2022-10-30,Bundesliga,H,Hoffenheim
2223,Freiburg,2022-10-30,Bundesliga,A,Schalke 04
2223,Hamburg,2022-10-30,2. Bundesliga,A,Paderborn
2223,Hannover,2022-10-30,2. Bundesliga,H,Karlsruher SC
2223,Hoffenheim,2022-10-30,Bundesliga,A,FC Koln
2223,M'gladbach,2022-10-30,Bundesliga,A,Union Berlin
2223,Paderborn,2022-10-30,2. Bundesliga,H,Hamburg
2223,Schalke 04,2022-10-30,Bundesliga,H,Freiburg
2223,Union Berlin,2022-10-30,Bundesliga,H,M'gladbach
2223,Bayern Munich,2022-11-01,Champions League,H,Inter
2223,Ein Frankfurt,2022-11-01,Champions League,A,Sporting CP
2223,Leverkusen,2022-11-01,Champions League,H,Club Brugge KV
2223,Dortmund,2022-11-02,Champions League,A,FC København
2223,RB Leipzig,2022-11-02,Champions League,A,Shakhtar Donetsk
2223,FC Koln,2022-11-03,Conference League,H,Nice
2223,Freiburg,2022-11-03,Europa League,A,Qarabağ FK
2223,Union Berlin,2022-11-03,Europa League,A,Union Saint-Gilloise
2223,Darmstadt,2022-11-04,2. Bundesliga,H,Hannover
2223,Hannover,2022-11-04,2. Bundesliga,A,Darmstadt
2223,M'gladbach,2022-11-04,Bundesliga,H,Stuttgart
2223,Stuttgart,2022-11-04,Bundesliga,A,M'gladbach
2223,Augsburg,2022-11-05,Bundesliga,H,Ein Frankfurt
2223,Bayern Munich,2022-11-05,Bundesliga,A,Hertha
2223,Bielefeld,2022-11-05,2. Bundesliga,H,1. FC Kaiserslautern
2223,Bochum,2022-11-05,Bundesliga,A,Dortmund
2223,Dortmund,2022-11-05,Bundesliga,H,Bochum
2223,Ein Frankfurt,2022-11-05,Bundesliga,A,Augsburg
2223,Fortuna Dusseldorf,2022-11-05,2. Bundesliga,H,St Pauli
