player_id,nome,nostro,censurato,stato,url,identita,bday_pagina,nascita_attesa,identita_wikidata,forma_discrepanza
126422,Allan,True,True,nessun_blocco,https://en.wikipedia.org/wiki/Allan,non_verificata,,1991-01-08,,
100986,Thomas Meunier,True,True,ok,https://en.wikipedia.org/wiki/Thomas_Meunier,confermata_data,1991-09-12,1991-09-12,,
73734,Steven Nzonzi,True,True,ok,https://en.wikipedia.org/wiki/Steven_Nzonzi,confermata_data,1988-12-15,1988-12-15,,
129588,Dennis Praet,True,True,ok,https://en.wikipedia.org/wiki/Dennis_Praet,confermata_data,1994-05-14,1994-05-14,,
34322,Sokratis Papastathopoulos,True,True,ok,https://en.wikipedia.org/wiki/Sokratis_Papastathopoulos,confermata_data,1988-06-09,1988-06-09,,
60542,Maxime Gonalons,True,True,ok,https://en.wikipedia.org/wiki/Maxime_Gonalons,confermata_data,1989-03-10,1989-03-10,,
104752,Konstantinos Manolas,True,True,ok,https://en.wikipedia.org/wiki/Konstantinos_Manolas,confermata_data,1991-06-14,1991-06-14,,
66934,Cheikhou Kouyaté,True,True,ok,https://en.wikipedia.org/wiki/Cheikhou_Kouyat%C3%A9,confermata_data,1989-12-21,1989-12-21,,
63494,Étienne Capoue,True,True,ok,https://en.wikipedia.org/wiki/%C3%89tienne_Capoue,confermata_data,1988-07-11,1988-07-11,,
39153,Gonzalo Higuaín,True,True,ok,https://en.wikipedia.org/wiki/Gonzalo_Higua%C3%ADn,confermata_data,1987-12-10,1987-12-10,,
161869,Djibril Sidibé,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Djibril_Sidib%C3%A9,non_verificata,,1992-07-29,,
55769,Danilo D'Ambrosio,True,True,ok,https://en.wikipedia.org/wiki/Danilo_D%27Ambrosio,confermata_data,1988-09-09,1988-09-09,,
22328,Fabio Quagliarella,True,True,ok,https://en.wikipedia.org/wiki/Fabio_Quagliarella,confermata_data,1983-01-31,1983-01-31,,
65467,Vicente Iborra,True,True,ok,https://en.wikipedia.org/wiki/Vicente_Iborra,confermata_data,1988-01-16,1988-01-16,,
121985,Juan Jesus,True,True,ok,https://en.wikipedia.org/wiki/Juan_Jesus,confermata_data,1991-06-10,1991-06-10,,
38410,Daniel Caligiuri,True,True,ok,https://en.wikipedia.org/wiki/Daniel_Caligiuri,confermata_data,1988-01-15,1988-01-15,,
182381,Quincy Promes,True,True,ok,https://en.wikipedia.org/wiki/Quincy_Promes,confermata_data,1992-01-04,1992-01-04,,
94201,Robin Knoche,True,True,ok,https://en.wikipedia.org/wiki/Robin_Knoche,confermata_data,1992-05-22,1992-05-22,,
74869,Francis Coquelin,True,True,ok,https://en.wikipedia.org/wiki/Francis_Coquelin,confermata_data,1991-05-13,1991-05-13,,
119905,Hugo Mallo,True,True,ok,https://en.wikipedia.org/wiki/Hugo_Mallo,confermata_data,1991-06-22,1991-06-22,,
33571,Lorenzo De Silvestri,True,True,ok,https://en.wikipedia.org/wiki/Lorenzo_De_Silvestri,confermata_data,1988-05-23,1988-05-23,,
48859,Simon Kjær,True,True,ok,https://en.wikipedia.org/wiki/Simon_Kj%C3%A6r,confermata_data,1989-03-26,1989-03-26,,
60444,Thiago Alcántara,True,True,ok,https://en.wikipedia.org/wiki/Thiago_Alc%C3%A1ntara,confermata_data,1991-04-11,1991-04-11,,
25508,Salvatore Sirigu,True,True,ok,https://en.wikipedia.org/wiki/Salvatore_Sirigu,confermata_data,1987-01-12,1987-01-12,,
