Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
Coppa di Francia,Ottavi di finale,04.02.2026,Nizza,Montpellier,2 Tempo,90+4',Ospite,Cartellino Giallo,Laporte J.,,pphdVlGN
Coppa di Francia,Ottavi di finale,04.02.2026,Nizza,Montpellier,2 Tempo,90+7',Casa,Gol,Diop S.,3-2,pphdVlGN
Coppa di Francia,Ottavi di finale,04.02.2026,Nizza,Montpellier,2 Tempo,90+7',Casa,Assist,Clauss J.,3-2,pphdVlGN
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,1 Tempo,31',Ospite,Cartellino Giallo,Mbayo D.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,48',Casa,Cartellino Giallo,Endrick,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,63',Casa,Sostituzione - Esce,Nartey N.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,63',Casa,Sostituzione - Entra,Himbert R.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,63',Casa,Sostituzione - Esce,Karabec A.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,63',Casa,Sostituzione - Entra,Moreira A.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,64',Ospite,Sostituzione - Esce,Mbayo D.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,64',Ospite,Sostituzione - Entra,Maddy E.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,64',Ospite,Sostituzione - Esce,Kouassi C.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,64',Ospite,Sostituzione - Entra,Sellouki M.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,75',Ospite,Sostituzione - Esce,Camara M.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,75',Ospite,Sostituzione - Entra,Tchokounte M.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,79',Casa,Sostituzione - Esce,Hateboer H.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,79',Casa,Sostituzione - Entra,Hamdani A.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,79',Casa,Sostituzione - Esce,Merah K.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,79',Casa,Sostituzione - Entra,Maitland-Niles A.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,79',Casa,Sostituzione - Esce,Morton T.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,79',Casa,Sostituzione - Entra,Tessmann T.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,80',Casa,Gol,Endrick,1-0,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,80',Casa,Assist,Sulc P.,1-0,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,84',Ospite,Sostituzione - Esce,Mandouki C.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,84',Ospite,Sostituzione - Entra,Benard W.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,84',Ospite,Sostituzione - Esce,Sanna S.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,84',Ospite,Sostituzione - Entra,Houdayer M.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,88',Casa,Cartellino Giallo,Moreira A.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,88',Ospite,Cartellino Giallo,Commaret M.,,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,90+4',Casa,Gol,Moreira A.,2-0,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Lione,Laval,2 Tempo,90+4',Casa,Assist,Endrick,2-0,rwmYzgnn
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,1 Tempo,34',Ospite,Cartellino Giallo,Daf O.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,1 Tempo,34',Ospite,Non Dal Campo,Daf O.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,1 Tempo,39',Casa,Gol,Gboho Y.,1-0,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,1 Tempo,39',Casa,Assist,Nicolaisen R.,1-0,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,56',Casa,Sostituzione - Esce,Vignolo J.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,56',Casa,Sostituzione - Entra,Hidalgo S.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,60',Ospite,Sostituzione - Esce,Kandil N.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,60',Ospite,Sostituzione - Entra,Monconduit T.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,61',Ospite,Sostituzione - Esce,Leautey A.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,61',Ospite,Sostituzione - Entra,Averlant T.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,61',Ospite,Sostituzione - Esce,Roussillon J.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,61',Ospite,Sostituzione - Entra,Louis C.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,72',Ospite,Sostituzione - Esce,Nduquidi J.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,72',Ospite,Sostituzione - Entra,Somon E.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,75',Casa,Sostituzione - Esce,Sauer M.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,75',Casa,Sostituzione - Entra,Demba P.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,78',Ospite,Cartellino Giallo,Monconduit T.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,86',Ospite,Sostituzione - Esce,Lutin R.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,86',Ospite,Sostituzione - Entra,Ikia Dimi Y.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,87',Casa,Sostituzione - Esce,Kamanzi W.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,87',Casa,Sostituzione - Entra,Sidibe D.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Tolosa,Amiens,2 Tempo,90+5',Casa,Cartellino Giallo,Haug K.,,4UYSPSwo
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,1 Tempo,19',Ospite,Cartellino Giallo,Koleosho L.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,1 Tempo,30',Ospite,Cartellino Giallo,Ikone J.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,1 Tempo,42',Casa,Cartellino Giallo,Talbi M.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,55',Casa,Gol,Cadiou N.,1-0,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,58',Ospite,Sostituzione - Esce,Geubbels W.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,58',Ospite,Sostituzione - Entra,Kebbal I.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,58',Ospite,Sostituzione - Esce,Koleosho L.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,58',Ospite,Sostituzione - Entra,Matondo R.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,58',Ospite,Sostituzione - Esce,Marchetti V.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,58',Ospite,Sostituzione - Entra,Immobile C.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,68',Casa,Sostituzione - Esce,Makengo J.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,68',Casa,Sostituzione - Entra,Tosin A.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,68',Casa,Sostituzione - Esce,Kouassi A.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,68',Casa,Sostituzione - Entra,Le Bris T.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,69',Casa,Sostituzione - Esce,Leaudais L.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,69',Casa,Sostituzione - Entra,Katseris P.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,74',Ospite,Sostituzione - Esce,Ikone J.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,74',Ospite,Sostituzione - Entra,Krasso J.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,78',Casa,Cartellino Giallo,Avom A.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,78',Casa,Sostituzione - Esce,Yongwa D.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,78',Casa,Sostituzione - Entra,Meite B.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,79',Ospite,Sostituzione - Esce,Munetsi M.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,79',Ospite,Sostituzione - Entra,Camara A.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,82',Casa,Autogol,Mbow M.,2-0,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,86',Casa,Sostituzione - Esce,Karim D.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,86',Casa,Sostituzione - Entra,Pagis P.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Lorient,Paris FC,2 Tempo,90+1',Ospite,Cartellino Giallo,Matondo R.,,j3jtZWGb
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,8',Casa,Sostituzione - Esce,Ifnaoui M.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,8',Casa,Sostituzione - Entra,Odede E.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,17',Casa,Cartellino Giallo,Gambor H.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,25',Casa,Cartellino Giallo,Diop M.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,41',Ospite,Gol,Sotoca F.,0-1,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,41',Ospite,Assist,Udol M.,0-1,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,45+4',Casa,Gol,Adeline M.,1-1,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,1 Tempo,45+4',Casa,Assist,Donkor N.,1-1,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,46',Ospite,Sostituzione - Esce,Haidara A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,46',Ospite,Sostituzione - Entra,Sangare M.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,50',Ospite,Gol,Sima A.,1-2,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,50',Ospite,Assist,Udol M.,1-2,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,52',Ospite,Gol,Bulatovic A.,1-3,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,58',Ospite,Gol,Sima A.,1-4,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,58',Ospite,Assist,Sotoca F.,1-4,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,62',Ospite,Sostituzione - Esce,Sotoca F.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,62',Ospite,Sostituzione - Entra,Said W.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,62',Ospite,Sostituzione - Esce,Sima A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,62',Ospite,Sostituzione - Entra,Saint-Maximin A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,63',Casa,Gol,Ripart R.,2-4,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,64',Casa,Sostituzione - Esce,Donkor N.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,64',Casa,Sostituzione - Entra,Ouzenadji A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,64',Casa,Sostituzione - Esce,Odede E.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,64',Casa,Sostituzione - Entra,Bentayeb T.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,66',Ospite,Cartellino Giallo,Said W.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,69',Ospite,Sostituzione - Esce,Abdulhamid S.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,69',Ospite,Sostituzione - Entra,Aguilar R.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,70',Casa,Cartellino Giallo,Ripart R.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,73',Casa,Sostituzione - Esce,Adeline M.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,73',Casa,Sostituzione - Entra,Mille A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,73',Casa,Sostituzione - Esce,Diop M.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,73',Casa,Sostituzione - Entra,El Idrissy M.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,79',Ospite,Cartellino Giallo,Saint-Maximin A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,81',Ospite,Sostituzione - Esce,Fofana R.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,81',Ospite,Sostituzione - Entra,Masuaku A.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,04.02.2026,Troyes,Lens,2 Tempo,86',Ospite,Cartellino Giallo,Risser R.,,CIvkXAoB
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,7',Casa,Gol,Godo M.,1-0,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,7',Casa,Assist,Panichelli J.,1-0,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,11',Ospite,Cartellino Giallo,Biereth M.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,22',Ospite,Cartellino Giallo,Vanderson,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,22',Casa,Cartellino Giallo,Barco V.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,27',Ospite,Cartellino Giallo,Zakaria D.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,1 Tempo,40',Ospite,Cartellino Giallo,Golovin A.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,46',Ospite,Sostituzione - Esce,Caio Henrique,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,46',Ospite,Sostituzione - Entra,Diatta K.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,46',Ospite,Sostituzione - Esce,Golovin A.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,46',Ospite,Sostituzione - Entra,Adingra S.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,55',Casa,Gol,Enciso J.,2-0,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,55',Casa,Assist,Barco V.,2-0,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,58',Ospite,Gol,Biereth M.,2-1,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,58',Ospite,Assist,Coulibaly M.,2-1,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,61',Casa,Gol,Enciso J.,3-1,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,69',Casa,Sostituzione - Esce,Ouattara A.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,69',Casa,Sostituzione - Entra,Chilwell B.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,73',Ospite,Sostituzione - Esce,Biereth M.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,73',Ospite,Sostituzione - Entra,Balogun F.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,73',Ospite,Sostituzione - Esce,Teze J.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,73',Ospite,Sostituzione - Entra,Idumbo S.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,77',Casa,Sostituzione - Esce,Godo M.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,77',Casa,Sostituzione - Entra,Amo-Ameyaw S.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,77',Casa,Sostituzione - Esce,Moreira D.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,77',Casa,Sostituzione - Entra,Omobamidele A.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,84',Ospite,Sostituzione - Esce,Coulibaly M.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,84',Ospite,Sostituzione - Entra,Bamba A.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,85',Casa,Sostituzione - Esce,Enciso J.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,85',Casa,Sostituzione - Entra,Yassine G.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,85',Casa,Sostituzione - Esce,Panichelli J.,,dOLEmWVi
Coppa di Francia,Ottavi di finale,05.02.2026,Strasburgo,Monaco,2 Tempo,85',Casa,Sostituzione - Entra,Fofana D. D.,,dOLEmWVi
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,1 Tempo,37',Casa,Cartellino Giallo,Yassine G.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,61',Casa,Sostituzione - Esce,Godo M.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,61',Casa,Sostituzione - Entra,Enciso J.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,66',Ospite,Sostituzione - Esce,Bojang A.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,66',Ospite,Sostituzione - Entra,Daramy M.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,70',Casa,Sostituzione - Esce,Nanasi S.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,70',Casa,Sostituzione - Entra,Amo-Ameyaw S.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,70',Casa,Sostituzione - Esce,Chilwell B.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,70',Casa,Sostituzione - Entra,Fofana D. D.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,79',Ospite,Cartellino Giallo,Pallois N.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,83',Casa,Rigore Assegnato,Panichelli J.,1-0,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,83',Casa,Rigore,Panichelli J.,1-0,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,84',Ospite,Sostituzione - Esce,Patrick J.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,84',Ospite,Sostituzione - Entra,Tia A.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,85',Casa,Sostituzione - Esce,Panichelli J.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,85',Casa,Sostituzione - Entra,Mwanga J.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,85',Casa,Sostituzione - Esce,Barco V.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,85',Casa,Sostituzione - Entra,El Mourabet S.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,86',Ospite,Cartellino Giallo,Olliero A.,,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,87',Casa,Rigore Assegnato,Enciso J.,2-0,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,87',Casa,Rigore,Enciso J.,2-0,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,90+4',Ospite,Gol,Zabi P.,2-1,CAk4CKmL
Coppa di Francia,Quarti di finale,03.03.2026,Strasburgo,Reims,2 Tempo,90+4',Ospite,Assist,Tia A.,2-1,CAk4CKmL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,1 Tempo,44',Casa,Cartellino Rosso,Pagis P.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,1 Tempo,45',Casa,Cartellino Giallo,Pantaloni O.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,1 Tempo,45',Casa,Non Dal Campo,Pantaloni O.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,46',Ospite,Sostituzione - Esce,Diallo Z.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,46',Ospite,Sostituzione - Entra,Cho M.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,46',Ospite,Sostituzione - Esce,Peprah K.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,46',Ospite,Sostituzione - Entra,Louchet T.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,56',Ospite,Sostituzione - Esce,Ndombele T.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,56',Ospite,Sostituzione - Entra,Kevin,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,57',Casa,Sostituzione - Esce,Abergel L.,,ELSG0mFL
Coppa di Francia,Quarti di finale,04.03.2026,Lorient,Nizza,2 Tempo,57',Casa,Sostituzione - Entra,Cadiou N.,,ELSG0mFL
