league,season,date,home_team,away_team,p_over25_close_est
serie_a,1819,2018-10-21,Chievo,Atalanta,0.4676
serie_a,1819,2018-10-21,Fiorentina,Cagliari,0.4384
serie_a,1819,2018-10-21,Frosinone,Empoli,0.517
serie_a,1819,2018-10-21,Inter,Milan,0.487
serie_a,1819,2018-10-21,Parma,Lazio,0.5273
serie_a,1819,2018-10-22,Sampdoria,Sassuolo,0.5067
serie_a,1819,2018-10-27,Atalanta,Parma,0.5989
serie_a,1819,2018-10-27,Empoli,Juventus,0.5789
serie_a,1819,2018-10-27,Torino,Fiorentina,0.4527
serie_a,1819,2018-10-28,Cagliari,Chievo,0.4189
serie_a,1819,2018-10-28,Genoa,Udinese,0.4667
serie_a,1819,2018-10-28,Milan,Sampdoria,0.5971
serie_a,1819,2018-10-28,Napoli,Roma,0.5448
serie_a,1819,2018-10-28,Sassuolo,Bologna,0.4706
serie_a,1819,2018-10-28,Spal,Frosinone,0.4376
serie_a,1819,2018-10-29,Lazio,Inter,0.4941
serie_a,1819,2018-10-31,Milan,Genoa,0.535
serie_a,1819,2018-11-02,Napoli,Empoli,0.6377
serie_a,1819,2018-11-03,Fiorentina,Roma,0.5419
serie_a,1819,2018-11-03,Inter,Genoa,0.5007
serie_a,1819,2018-11-03,Juventus,Cagliari,0.6512
serie_a,1819,2018-11-04,Bologna,Atalanta,0.4627
serie_a,1819,2018-11-04,Chievo,Sassuolo,0.46
serie_a,1819,2018-11-04,Lazio,Spal,0.5521
serie_a,1819,2018-11-04,Parma,Frosinone,0.5205
serie_a,1819,2018-11-04,Sampdoria,Torino,0.4188
serie_a,1819,2018-11-04,Udinese,Milan,0.401
serie_a,1819,2018-11-09,Frosinone,Fiorentina,0.4791
serie_a,1819,2018-11-10,Genoa,Napoli,0.5641
serie_a,1819,2018-11-10,Spal,Cagliari,0.4459
serie_a,1819,2018-11-10,Torino,Parma,0.45
serie_a,1819,2018-11-11,Atalanta,Inter,0.5195
serie_a,1819,2018-11-11,Chievo,Bologna,0.4081
serie_a,1819,2018-11-11,Empoli,Udinese,0.4771
serie_a,1819,2018-11-11,Milan,Juventus,0.4337
serie_a,1819,2018-11-11,Roma,Sampdoria,0.6328
serie_a,1819,2018-11-11,Sassuolo,Lazio,0.5679
serie_a,1819,2018-11-24,Inter,Frosinone,0.5824
serie_a,1819,2018-11-24,Juventus,Spal,0.6452
serie_a,1819,2018-11-24,Udinese,Roma,0.4979
serie_a,1819,2018-11-25,Bologna,Fiorentina,0.4475
serie_a,1819,2018-11-25,Empoli,Atalanta,0.59
serie_a,1819,2018-11-25,Genoa,Sampdoria,0.465
serie_a,1819,2018-11-25,Lazio,Milan,0.5079
serie_a,1819,2018-11-25,Napoli,Chievo,0.6583
serie_a,1819,2018-11-25,Parma,Sassuolo,0.5219
serie_a,1819,2018-11-26,Cagliari,Torino,0.4197
serie_a,1819,2018-12-01,Fiorentina,Juventus,0.4581
serie_a,1819,2018-12-01,Sampdoria,Bologna,0.4672
serie_a,1819,2018-12-01,Spal,Empoli,0.4663
serie_a,1819,2018-12-02,Chievo,Lazio,0.537
serie_a,1819,2018-12-02,Frosinone,Cagliari,0.4374
serie_a,1819,2018-12-02,Milan,Parma,0.5421
serie_a,1819,2018-12-02,Roma,Inter,0.5424
serie_a,1819,2018-12-02,Sassuolo,Udinese,0.4547
serie_a,1819,2018-12-02,Torino,Genoa,0.4559
serie_a,1819,2018-12-03,Atalanta,Napoli,0.517
serie_a,1819,2018-12-07,Juventus,Inter,0.4666
serie_a,1819,2018-12-08,Cagliari,Roma,0.5369
serie_a,1819,2018-12-08,Lazio,Sampdoria,0.586
serie_a,1819,2018-12-08,Napoli,Frosinone,0.6614
serie_a,1819,2018-12-09,Empoli,Bologna,0.501
serie_a,1819,2018-12-09,Genoa,Spal,0.4645
serie_a,1819,2018-12-09,Milan,Torino,0.4818
serie_a,1819,2018-12-09,Parma,Chievo,0.4381
serie_a,1819,2018-12-09,Sassuolo,Fiorentina,0.481
serie_a,1819,2018-12-09,Udinese,Atalanta,0.4899
serie_a,1819,2018-12-15,Inter,Udinese,0.5714
serie_a,1819,2018-12-15,Torino,Juventus,0.4424
serie_a,1819,2018-12-16,Cagliari,Napoli,0.4294
serie_a,1819,2018-12-16,Fiorentina,Empoli,0.5054
serie_a,1819,2018-12-16,Frosinone,Sassuolo,0.4763
serie_a,1819,2018-12-16,Roma,Genoa,0.5943
serie_a,1819,2018-12-16,Sampdoria,Parma,0.4266
serie_a,1819,2018-12-16,Spal,Chievo,0.4222
serie_a,1819,2018-12-17,Atalanta,Lazio,0.5295
serie_a,1819,2018-12-18,Bologna,Milan,0.4713
serie_a,1819,2018-12-22,Chievo,Inter,0.5176
serie_a,1819,2018-12-22,Empoli,Sampdoria,0.5614
serie_a,1819,2018-12-22,Genoa,Atalanta,0.5513
serie_a,1819,2018-12-22,Juventus,Roma,0.506
serie_a,1819,2018-12-22,Lazio,Cagliari,0.5913
serie_a,1819,2018-12-22,Milan,Fiorentina,0.4808
serie_a,1819,2018-12-22,Napoli,Spal,0.6512
serie_a,1819,2018-12-22,Parma,Bologna,0.4299
serie_a,1819,2018-12-22,Sassuolo,Torino,0.4091
serie_a,1819,2018-12-22,Udinese,Frosinone,0.4679
serie_a,1819,2018-12-26,Atalanta,Juventus,0.4328
serie_a,1819,2018-12-26,Bologna,Lazio,0.4543
serie_a,1819,2018-12-26,Cagliari,Genoa,0.4837
serie_a,1819,2018-12-26,Fiorentina,Parma,0.5295
serie_a,1819,2018-12-26,Frosinone,Milan,0.4388
serie_a,1819,2018-12-26,Inter,Napoli,0.4971
serie_a,1819,2018-12-26,Roma,Sassuolo,0.6344
serie_a,1819,2018-12-26,Sampdoria,Chievo,0.4419
serie_a,1819,2018-12-26,Spal,Udinese,0.4048
serie_a,1819,2018-12-26,Torino,Empoli,0.4858
serie_a,1819,2018-12-29,Chievo,Frosinone,0.4025
serie_a,1819,2018-12-29,Empoli,Inter,0.5821
serie_a,1819,2018-12-29,Genoa,Fiorentina,0.458
serie_a,1819,2018-12-29,Juventus,Sampdoria,0.6181
serie_a,1819,2018-12-29,Lazio,Torino,0.5246
serie_a,1819,2018-12-29,Milan,Spal,0.4566
serie_a,1819,2018-12-29,Napoli,Bologna,0.6189
serie_a,1819,2018-12-29,Parma,Roma,0.574
serie_a,1819,2018-12-29,Sassuolo,Atalanta,0.5543
serie_a,1819,2018-12-29,Udinese,Cagliari,0.4009
serie_a,1819,2019-01-19,Inter,Sassuolo,0.5474
serie_a,1819,2019-01-19,Roma,Torino,0.5708
serie_a,1819,2019-01-19,Udinese,Parma,0.4014
serie_a,1819,2019-01-20,Cagliari,Empoli,0.4945
serie_a,1819,2019-01-20,Fiorentina,Sampdoria,0.4759
serie_a,1819,2019-01-20,Frosinone,Atalanta,0.5255
serie_a,1819,2019-01-20,Napoli,Lazio,0.5079
serie_a,1819,2019-01-20,Spal,Bologna,0.3674
serie_a,1819,2019-01-21,Genoa,Milan,0.4725
serie_a,1819,2019-01-21,Juventus,Chievo,0.6623
serie_a,1819,2019-01-26,Milan,Napoli,0.428
serie_a,1819,2019-01-26,Sampdoria,Udinese,0.4192
serie_a,1819,2019-01-26,Sassuolo,Cagliari,0.4858
serie_a,1819,2019-01-27,Atalanta,Roma,0.6417
serie_a,1819,2019-01-27,Bologna,Frosinone,0.3721
serie_a,1819,2019-01-27,Chievo,Fiorentina,0.4154
serie_a,1819,2019-01-27,Lazio,Juventus,0.4402
serie_a,1819,2019-01-27,Parma,Spal,0.3934
serie_a,1819,2019-01-27,Torino,Inter,0.428
serie_a,1819,2019-01-28,Empoli,Genoa,0.4759
serie_a,1819,2019-02-02,Empoli,Chievo,0.5212
serie_a,1819,2019-02-02,Juventus,Parma,0.6445
serie_a,1819,2019-02-02,Napoli,Sampdoria,0.6256
serie_a,1819,2019-02-03,Genoa,Sassuolo,0.4862
serie_a,1819,2019-02-03,Inter,Bologna,0.5211
serie_a,1819,2019-02-03,Roma,Milan,0.5383
serie_a,1819,2019-02-03,Spal,Torino,0.3462
serie_a,1819,2019-02-03,Udinese,Fiorentina,0.3867
serie_a,1819,2019-02-04,Cagliari,Atalanta,0.5614
serie_a,1819,2019-02-04,Frosinone,Lazio,0.6051
serie_a,1819,2019-02-07,Lazio,Empoli,0.6058
serie_a,1819,2019-02-08,Chievo,Roma,0.581
serie_a,1819,2019-02-09,Fiorentina,Napoli,0.4703
serie_a,1819,2019-02-09,Parma,Inter,0.4598
serie_a,1819,2019-02-10,Atalanta,Spal,0.5395
serie_a,1819,2019-02-10,Bologna,Genoa,0.4047
serie_a,1819,2019-02-10,Milan,Cagliari,0.4764
serie_a,1819,2019-02-10,Sampdoria,Frosinone,0.4567
serie_a,1819,2019-02-10,Sassuolo,Juventus,0.4757
serie_a,1819,2019-02-10,Torino,Udinese,0.4147
serie_a,1819,2019-02-15,Juventus,Frosinone,0.6434
serie_a,1819,2019-02-16,Atalanta,Milan,0.495
serie_a,1819,2019-02-16,Cagliari,Parma,0.4288
serie_a,1819,2019-02-17,Empoli,Sassuolo,0.5349
serie_a,1819,2019-02-17,Genoa,Lazio,0.5097
serie_a,1819,2019-02-17,Inter,Sampdoria,0.4897
serie_a,1819,2019-02-17,Napoli,Torino,0.5721
serie_a,1819,2019-02-17,Spal,Fiorentina,0.4061
serie_a,1819,2019-02-17,Udinese,Chievo,0.3867
serie_a,1819,2019-02-18,Roma,Bologna,0.5628
serie_a,1819,2019-02-22,Milan,Empoli,0.5364
serie_a,1819,2019-02-23,Frosinone,Roma,0.5757
serie_a,1819,2019-02-23,Torino,Atalanta,0.4711
serie_a,1819,2019-02-24,Bologna,Juventus,0.447
serie_a,1819,2019-02-24,Chievo,Genoa,0.3998
serie_a,1819,2019-02-24,Fiorentina,Inter,0.4943
serie_a,1819,2019-02-24,Parma,Napoli,0.533
serie_a,1819,2019-02-24,Sampdoria,Cagliari,0.4387
serie_a,1819,2019-02-24,Sassuolo,Spal,0.4486
serie_a,1819,2019-03-01,Cagliari,Inter,0.4485
serie_a,1819,2019-03-02,Empoli,Parma,0.4936
serie_a,1819,2019-03-02,Lazio,Roma,0.5761
serie_a,1819,2019-03-02,Milan,Sassuolo,0.4953
serie_a,1819,2019-03-03,Atalanta,Fiorentina,0.5439
serie_a,1819,2019-03-03,Genoa,Frosinone,0.4484
serie_a,1819,2019-03-03,Napoli,Juventus,0.4321
serie_a,1819,2019-03-03,Spal,Sampdoria,0.4182
serie_a,1819,2019-03-03,Torino,Chievo,0.4062
serie_a,1819,2019-03-03,Udinese,Bologna,0.3661
serie_a,1819,2019-03-08,Juventus,Udinese,0.4314
serie_a,1819,2019-03-09,Chievo,Milan,0.4309
serie_a,1819,2019-03-09,Parma,Genoa,0.4348
serie_a,1819,2019-03-10,Bologna,Cagliari,0.4161
serie_a,1819,2019-03-10,Fiorentina,Lazio,0.5223
serie_a,1819,2019-03-10,Frosinone,Torino,0.3715
serie_a,1819,2019-03-10,Inter,Spal,0.511
serie_a,1819,2019-03-10,Sampdoria,Atalanta,0.5312
serie_a,1819,2019-03-10,Sassuolo,Napoli,0.563
serie_a,1819,2019-03-11,Roma,Empoli,0.619
serie_a,1819,2019-03-15,Cagliari,Fiorentina,0.4832
serie_a,1819,2019-03-16,Sassuolo,Sampdoria,0.4689
serie_a,1819,2019-03-16,Spal,Roma,0.4747
serie_a,1819,2019-03-16,Torino,Bologna,0.3932
serie_a,1819,2019-03-17,Atalanta,Chievo,0.6394
serie_a,1819,2019-03-17,Empoli,Frosinone,0.503
serie_a,1819,2019-03-17,Genoa,Juventus,0.4252
serie_a,1819,2019-03-17,Lazio,Parma,0.6288
serie_a,1819,2019-03-17,Milan,Inter,0.4133
serie_a,1819,2019-03-17,Napoli,Udinese,0.6276
serie_a,1819,2019-03-29,Chievo,Cagliari,0.4007
serie_a,1819,2019-03-30,Juventus,Empoli,0.5358
serie_a,1819,2019-03-30,Sampdoria,Milan,0.4811
serie_a,1819,2019-03-30,Udinese,Genoa,0.4172
serie_a,1819,2019-03-31,Bologna,Sassuolo,0.4653
serie_a,1819,2019-03-31,Fiorentina,Torino,0.4832
serie_a,1819,2019-03-31,Frosinone,Spal,0.4176
serie_a,1819,2019-03-31,Inter,Lazio,0.4838
serie_a,1819,2019-03-31,Parma,Atalanta,0.5761
serie_a,1819,2019-03-31,Roma,Napoli,0.5403
serie_a,1819,2019-04-02,Cagliari,Juventus,0.42
serie_a,1819,2019-04-02,Milan,Udinese,0.4457
serie_a,1819,2019-04-03,Empoli,Napoli,0.6106
serie_a,1819,2019-04-03,Frosinone,Parma,0.4147
serie_a,1819,2019-04-03,Genoa,Inter,0.4616
serie_a,1819,2019-04-03,Roma,Fiorentina,0.5842
serie_a,1819,2019-04-03,Spal,Lazio,0.4803
serie_a,1819,2019-04-03,Torino,Sampdoria,0.4651
serie_a,1819,2019-04-04,Atalanta,Bologna,0.5824
serie_a,1819,2019-04-04,Sassuolo,Chievo,0.4526
serie_a,1819,2019-04-06,Juventus,Milan,0.3979
serie_a,1819,2019-04-06,Parma,Torino,0.4893
serie_a,1819,2019-04-06,Sampdoria,Roma,0.562
serie_a,1819,2019-04-07,Cagliari,Spal,0.4129
serie_a,1819,2019-04-07,Fiorentina,Frosinone,0.5257
serie_a,1819,2019-04-07,Inter,Atalanta,0.5273
serie_a,1819,2019-04-07,Lazio,Sassuolo,0.6099
serie_a,1819,2019-04-07,Napoli,Genoa,0.6008
serie_a,1819,2019-04-07,Udinese,Empoli,0.4086
serie_a,1819,2019-04-08,Bologna,Chievo,0.4761
serie_a,1819,2019-04-13,Milan,Lazio,0.4838
serie_a,1819,2019-04-13,Roma,Udinese,0.5413
serie_a,1819,2019-04-13,Spal,Juventus,0.4032
serie_a,1819,2019-04-14,Chievo,Napoli,0.5821
serie_a,1819,2019-04-14,Fiorentina,Bologna,0.4876
serie_a,1819,2019-04-14,Frosinone,Inter,0.5388
serie_a,1819,2019-04-14,Sampdoria,Genoa,0.4453
serie_a,1819,2019-04-14,Sassuolo,Parma,0.4841
serie_a,1819,2019-04-14,Torino,Cagliari,0.4553
serie_a,1819,2019-04-15,Atalanta,Empoli,0.6135
serie_a,1819,2019-04-17,Lazio,Udinese,0.6046
serie_a,1819,2019-04-20,Bologna,Sampdoria,0.4619
serie_a,1819,2019-04-20,Cagliari,Frosinone,0.4265
serie_a,1819,2019-04-20,Empoli,Spal,0.4647
serie_a,1819,2019-04-20,Genoa,Torino,0.4054
serie_a,1819,2019-04-20,Inter,Roma,0.5684
serie_a,1819,2019-04-20,Juventus,Fiorentina,0.4351
serie_a,1819,2019-04-20,Lazio,Chievo,0.668
serie_a,1819,2019-04-20,Parma,Milan,0.4438
serie_a,1819,2019-04-20,Udinese,Sassuolo,0.4493
serie_a,1819,2019-04-22,Napoli,Atalanta,0.5835
serie_a,1819,2019-04-27,Bologna,Empoli,0.5282
serie_a,1819,2019-04-27,Inter,Juventus,0.4113
serie_a,1819,2019-04-27,Roma,Cagliari,0.631
serie_a,1819,2019-04-28,Chievo,Parma,0.4649
serie_a,1819,2019-04-28,Frosinone,Napoli,0.6034
serie_a,1819,2019-04-28,Sampdoria,Lazio,0.5669
serie_a,1819,2019-04-28,Spal,Genoa,0.4701
serie_a,1819,2019-04-28,Torino,Milan,0.4021
serie_a,1819,2019-04-29,Atalanta,Udinese,0.5517
serie_a,1819,2019-04-29,Fiorentina,Sassuolo,0.5261
serie_a,1819,2019-05-03,Juventus,Torino,0.4986
serie_a,1819,2019-05-04,Chievo,Spal,0.4572
serie_a,1819,2019-05-04,Udinese,Inter,0.4744
serie_a,1819,2019-05-05,Empoli,Fiorentina,0.5735
serie_a,1819,2019-05-05,Genoa,Roma,0.5172
serie_a,1819,2019-05-05,Lazio,Atalanta,0.5408
serie_a,1819,2019-05-05,Napoli,Cagliari,0.709
serie_a,1819,2019-05-05,Parma,Sampdoria,0.5116
serie_a,1819,2019-05-05,Sassuolo,Frosinone,0.5093
serie_a,1819,2019-05-06,Milan,Bologna,0.4307
serie_a,1819,2019-05-11,Atalanta,Genoa,0.5192
serie_a,1819,2019-05-11,Cagliari,Lazio,0.5776
serie_a,1819,2019-05-11,Fiorentina,Milan,0.5064
serie_a,1819,2019-05-12,Frosinone,Udinese,0.4574
serie_a,1819,2019-05-12,Roma,Juventus,0.5282
serie_a,1819,2019-05-12,Sampdoria,Empoli,0.6412
serie_a,1819,2019-05-12,Spal,Napoli,0.5189
serie_a,1819,2019-05-12,Torino,Sassuolo,0.5234
serie_a,1819,2019-05-13,Bologna,Parma,0.5395
serie_a,1819,2019-05-13,Inter,Chievo,0.6969
serie_a,1819,2019-05-18,Genoa,Cagliari,0.5524
serie_a,1819,2019-05-18,Sassuolo,Roma,0.6384
serie_a,1819,2019-05-18,Udinese,Spal,0.5674
serie_a,1819,2019-05-19,Chievo,Sampdoria,0.6394
serie_a,1819,2019-05-19,Empoli,Torino,0.5205
serie_a,1819,2019-05-19,Juventus,Atalanta,0.5886
serie_a,1819,2019-05-19,Milan,Frosinone,0.649
serie_a,1819,2019-05-19,Napoli,Inter,0.5315
serie_a,1819,2019-05-19,Parma,Fiorentina,0.4718
serie_a,1819,2019-05-20,Lazio,Bologna,0.4644
serie_a,1819,2019-05-25,Bologna,Napoli,0.6072
serie_a,1819,2019-05-25,Frosinone,Chievo,0.5956
serie_a,1819,2019-05-26,Atalanta,Sassuolo,0.6692
serie_a,1819,2019-05-26,Cagliari,Udinese,0.5995
serie_a,1819,2019-05-26,Fiorentina,Genoa,0.5366
serie_a,1819,2019-05-26,Inter,Empoli,0.6655
serie_a,1819,2019-05-26,Roma,Parma,0.74
serie_a,1819,2019-05-26,Sampdoria,Juventus,0.5805
serie_a,1819,2019-05-26,Spal,Milan,0.5972
serie_a,1819,2019-05-26,Torino,Lazio,0.5889
premier_league,1718,2017-08-11,Arsenal,Leicester,0.6049
premier_league,1718,2017-08-12,Brighton,Man City,0.6245
premier_league,1718,2017-08-12,Chelsea,Burnley,0.5423
premier_league,1718,2017-08-12,Crystal Palace,Huddersfield,0.4405
premier_league,1718,2017-08-12,Everton,Stoke,0.4183
premier_league,1718,2017-08-12,Southampton,Swansea,0.4945
premier_league,1718,2017-08-12,Watford,Liverpool,0.4947
premier_league,1718,2017-08-12,West Brom,Bournemouth,0.4409
premier_league,1718,2017-08-13,Man United,West Ham,0.5531
premier_league,1718,2017-08-13,Newcastle,Tottenham,0.5299
premier_league,1718,2017-08-19,Bournemouth,Watford,0.5188
premier_league,1718,2017-08-19,Burnley,West Brom,0.3567
premier_league,1718,2017-08-19,Leicester,Brighton,0.4734
premier_league,1718,2017-08-19,Liverpool,Crystal Palace,0.6195
premier_league,1718,2017-08-19,Southampton,West Ham,0.5309
premier_league,1718,2017-08-19,Stoke,Arsenal,0.5466
premier_league,1718,2017-08-19,Swansea,Man United,0.5092
premier_league,1718,2017-08-20,Huddersfield,Newcastle,0.418
premier_league,1718,2017-08-20,Tottenham,Chelsea,0.4683
premier_league,1718,2017-08-21,Man City,Everton,0.6192
premier_league,1718,2017-08-26,Bournemouth,Man City,0.6929
premier_league,1718,2017-08-26,Crystal Palace,Swansea,0.4325
premier_league,1718,2017-08-26,Huddersfield,Southampton,0.4407
premier_league,1718,2017-08-26,Man United,Leicester,0.5849
premier_league,1718,2017-08-26,Newcastle,West Ham,0.5047
premier_league,1718,2017-08-26,Watford,Brighton,0.4272
premier_league,1718,2017-08-27,Chelsea,Everton,0.5018
premier_league,1718,2017-08-27,Liverpool,Arsenal,0.6063
premier_league,1718,2017-08-27,Tottenham,Burnley,0.607
premier_league,1718,2017-08-27,West Brom,Stoke,0.3879
premier_league,1718,2017-09-09,Arsenal,Bournemouth,0.7043
premier_league,1718,2017-09-09,Brighton,West Brom,0.3834
premier_league,1718,2017-09-09,Everton,Tottenham,0.4813
premier_league,1718,2017-09-09,Leicester,Chelsea,0.5108
premier_league,1718,2017-09-09,Man City,Liverpool,0.6311
premier_league,1718,2017-09-09,Southampton,Watford,0.5053
premier_league,1718,2017-09-09,Stoke,Man United,0.5173
premier_league,1718,2017-09-10,Burnley,Crystal Palace,0.4304
premier_league,1718,2017-09-10,Swansea,Newcastle,0.4436
premier_league,1718,2017-09-11,West Ham,Huddersfield,0.4743
premier_league,1718,2017-09-15,Bournemouth,Brighton,0.4626
premier_league,1718,2017-09-16,Crystal Palace,Southampton,0.4088
premier_league,1718,2017-09-16,Huddersfield,Leicester,0.4599
premier_league,1718,2017-09-16,Liverpool,Burnley,0.6433
premier_league,1718,2017-09-16,Newcastle,Stoke,0.4817
premier_league,1718,2017-09-16,Tottenham,Swansea,0.6908
premier_league,1718,2017-09-16,Watford,Man City,0.6788
premier_league,1718,2017-09-16,West Brom,West Ham,0.4375
premier_league,1718,2017-09-17,Chelsea,Arsenal,0.5776
premier_league,1718,2017-09-17,Man United,Everton,0.5608
premier_league,1718,2017-09-23,Burnley,Huddersfield,0.3984
premier_league,1718,2017-09-23,Everton,Bournemouth,0.5104
premier_league,1718,2017-09-23,Leicester,Liverpool,0.6053
premier_league,1718,2017-09-23,Man City,Crystal Palace,0.713
premier_league,1718,2017-09-23,Southampton,Man United,0.4769
premier_league,1718,2017-09-23,Stoke,Chelsea,0.5586
premier_league,1718,2017-09-23,Swansea,Watford,0.4503
premier_league,1718,2017-09-23,West Ham,Tottenham,0.5719
premier_league,1718,2017-09-24,Brighton,Newcastle,0.4144
premier_league,1718,2017-09-25,Arsenal,West Brom,0.5778
premier_league,1718,2017-09-30,Bournemouth,Leicester,0.5447
premier_league,1718,2017-09-30,Chelsea,Man City,0.535
premier_league,1718,2017-09-30,Huddersfield,Tottenham,0.5533
premier_league,1718,2017-09-30,Man United,Crystal Palace,0.6188
premier_league,1718,2017-09-30,Stoke,Southampton,0.4341
premier_league,1718,2017-09-30,West Brom,Watford,0.4306
premier_league,1718,2017-09-30,West Ham,Swansea,0.5035
premier_league,1718,2017-10-01,Arsenal,Brighton,0.596
premier_league,1718,2017-10-01,Everton,Burnley,0.4711
premier_league,1718,2017-10-01,Newcastle,Liverpool,0.5669
premier_league,1718,2017-10-14,Burnley,West Ham,0.4496
premier_league,1718,2017-10-14,Crystal Palace,Chelsea,0.5126
premier_league,1718,2017-10-14,Liverpool,Man United,0.5012
premier_league,1718,2017-10-14,Man City,Stoke,0.7751
premier_league,1718,2017-10-14,Swansea,Huddersfield,0.4092
premier_league,1718,2017-10-14,Tottenham,Bournemouth,0.6809
premier_league,1718,2017-10-14,Watford,Arsenal,0.6026
premier_league,1718,2017-10-15,Brighton,Everton,0.387
premier_league,1718,2017-10-15,Southampton,Newcastle,0.452
premier_league,1718,2017-10-16,Leicester,West Brom,0.4495
premier_league,1718,2017-10-20,West Ham,Brighton,0.4319
premier_league,1718,2017-10-21,Chelsea,Watford,0.608
premier_league,1718,2017-10-21,Huddersfield,Man United,0.507
premier_league,1718,2017-10-21,Man City,Burnley,0.7144
premier_league,1718,2017-10-21,Newcastle,Crystal Palace,0.4706
premier_league,1718,2017-10-21,Southampton,West Brom,0.3867
premier_league,1718,2017-10-21,Stoke,Bournemouth,0.5163
premier_league,1718,2017-10-21,Swansea,Leicester,0.4471
premier_league,1718,2017-10-22,Everton,Arsenal,0.5338
premier_league,1718,2017-10-22,Tottenham,Liverpool,0.5774
premier_league,1718,2017-10-28,Arsenal,Swansea,0.7023
premier_league,1718,2017-10-28,Bournemouth,Chelsea,0.5837
premier_league,1718,2017-10-28,Crystal Palace,West Ham,0.436
premier_league,1718,2017-10-28,Liverpool,Huddersfield,0.6402
premier_league,1718,2017-10-28,Man United,Tottenham,0.4488
premier_league,1718,2017-10-28,Watford,Stoke,0.4796
premier_league,1718,2017-10-28,West Brom,Man City,0.6129
premier_league,1718,2017-10-29,Brighton,Southampton,0.4052
premier_league,1718,2017-10-29,Leicester,Everton,0.4838
premier_league,1718,2017-10-30,Burnley,Newcastle,0.4163
premier_league,1718,2017-11-04,Huddersfield,West Brom,0.3308
premier_league,1718,2017-11-04,Newcastle,Bournemouth,0.4891
premier_league,1718,2017-11-04,Southampton,Burnley,0.4228
premier_league,1718,2017-11-04,Stoke,Leicester,0.466
premier_league,1718,2017-11-04,Swansea,Brighton,0.3714
premier_league,1718,2017-11-04,West Ham,Liverpool,0.6138
premier_league,1718,2017-11-05,Chelsea,Man United,0.3971
premier_league,1718,2017-11-05,Everton,Watford,0.4626
premier_league,1718,2017-11-05,Man City,Arsenal,0.7332
premier_league,1718,2017-11-05,Tottenham,Crystal Palace,0.6
premier_league,1718,2017-11-18,Arsenal,Tottenham,0.5661
premier_league,1718,2017-11-18,Bournemouth,Huddersfield,0.476
premier_league,1718,2017-11-18,Burnley,Swansea,0.3497
premier_league,1718,2017-11-18,Crystal Palace,Everton,0.425
premier_league,1718,2017-11-18,Leicester,Man City,0.6645
premier_league,1718,2017-11-18,Liverpool,Southampton,0.5766
premier_league,1718,2017-11-18,Man United,Newcastle,0.5515
premier_league,1718,2017-11-18,West Brom,Chelsea,0.4935
premier_league,1718,2017-11-19,Watford,West Ham,0.4681
premier_league,1718,2017-11-20,Brighton,Stoke,0.4119
premier_league,1718,2017-11-24,West Ham,Leicester,0.4753
premier_league,1718,2017-11-25,Crystal Palace,Stoke,0.5019
premier_league,1718,2017-11-25,Liverpool,Chelsea,0.5555
premier_league,1718,2017-11-25,Man United,Brighton,0.595
premier_league,1718,2017-11-25,Newcastle,Watford,0.4633
premier_league,1718,2017-11-25,Swansea,Bournemouth,0.4467
premier_league,1718,2017-11-25,Tottenham,West Brom,0.6063
premier_league,1718,2017-11-26,Burnley,Arsenal,0.5124
premier_league,1718,2017-11-26,Huddersfield,Man City,0.6327
premier_league,1718,2017-11-26,Southampton,Everton,0.4678
premier_league,1718,2017-11-28,Brighton,Crystal Palace,0.3804
premier_league,1718,2017-11-28,Leicester,Tottenham,0.4934
premier_league,1718,2017-11-28,Watford,Man United,0.488
premier_league,1718,2017-11-28,West Brom,Newcastle,0.379
premier_league,1718,2017-11-29,Arsenal,Huddersfield,0.6495
premier_league,1718,2017-11-29,Bournemouth,Burnley,0.4226
premier_league,1718,2017-11-29,Chelsea,Swansea,0.6007
premier_league,1718,2017-11-29,Everton,West Ham,0.4527
premier_league,1718,2017-11-29,Man City,Southampton,0.5995
premier_league,1718,2017-11-29,Stoke,Liverpool,0.5984
premier_league,1718,2017-12-02,Arsenal,Man United,0.4978
premier_league,1718,2017-12-02,Brighton,Liverpool,0.5294
premier_league,1718,2017-12-02,Chelsea,Newcastle,0.5739
premier_league,1718,2017-12-02,Everton,Huddersfield,0.4411
premier_league,1718,2017-12-02,Leicester,Burnley,0.4038
premier_league,1718,2017-12-02,Stoke,Swansea,0.4727
premier_league,1718,2017-12-02,Watford,Tottenham,0.5962
premier_league,1718,2017-12-02,West Brom,Crystal Palace,0.391
premier_league,1718,2017-12-03,Bournemouth,Southampton,0.4511
premier_league,1718,2017-12-03,Man City,West Ham,0.6982
premier_league,1718,2017-12-09,Burnley,Watford,0.4221
premier_league,1718,2017-12-09,Crystal Palace,Bournemouth,0.4882
premier_league,1718,2017-12-09,Huddersfield,Brighton,0.3222
premier_league,1718,2017-12-09,Newcastle,Leicester,0.4719
premier_league,1718,2017-12-09,Swansea,West Brom,0.3506
premier_league,1718,2017-12-09,Tottenham,Stoke,0.6282
premier_league,1718,2017-12-09,West Ham,Chelsea,0.533
premier_league,1718,2017-12-10,Liverpool,Everton,0.5813
premier_league,1718,2017-12-10,Man United,Man City,0.5272
premier_league,1718,2017-12-10,Southampton,Arsenal,0.5248
premier_league,1718,2017-12-12,Burnley,Stoke,0.4062
premier_league,1718,2017-12-12,Crystal Palace,Watford,0.5245
premier_league,1718,2017-12-12,Huddersfield,Chelsea,0.4544
